"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PRG192511290","ludow101","PIR","1","value","27","0","34","6","2","0","0","3","3","2","0","2","0","0","0","0","0","1","","","1","","1","19251129","0","LOS05","PRG","W","exhibition","y"
"PRG192511290","ludow101","PIR","1","lower","27","0","34","6","2","0","0","3","3","2","0","2","0","0","0","0","0","","","","","","","19251129","0","LOS05","PRG","W","exhibition","y"
"PRG192511290","ludow101","PIR","1","upper","27","0","34","6","2","0","0","3","3","2","0","2","0","0","0","0","0","","","","","","","19251129","0","LOS05","PRG","W","exhibition","y"
"PRG192611140","ludow101","PIR","1","value","12","","19","5","","","0","4","","1","","0","0","0","0","1","","","","","1","","","19261114","0","LOS05","PRG","L","exhibition","y"
"PRG192611140","ludow101","PIR","1","lower","12","","19","5","","","0","4","","1","","0","0","0","0","1","","","","","","","","19261114","0","LOS05","PRG","L","exhibition","y"
"PRG192611140","ludow101","PIR","1","upper","12","","19","5","","","0","4","","1","","0","0","0","0","1","","","","","","","","19261114","0","LOS05","PRG","L","exhibition","y"
"PRG192612190","ludow101","PIR","1","value","31","","43","7","","","1","4","","7","","3","1","0","1","2","","","1","","1","","","19261219","0","LOS05","PRG","L","exhibition","y"
"PRG192612190","ludow101","PIR","1","lower","31","","43","7","","","1","4","","7","","3","1","0","1","2","","","","","","","","19261219","0","LOS05","PRG","L","exhibition","y"
"PRG192612190","ludow101","PIR","1","upper","31","","43","7","","","1","4","","7","","3","1","0","1","2","","","","","","","","19261219","0","LOS05","PRG","L","exhibition","y"
"PRG192612260","ludow101","PIR","1","value","24","","34","8","","","0","2","2","3","","6","0","0","0","0","","","1","","1","","1","19261226","0","LOS05","PRG","L","exhibition","y"
"PRG192612260","ludow101","PIR","1","lower","24","","34","8","","","0","2","2","3","","6","0","0","0","0","","","","","","","","19261226","0","LOS05","PRG","L","exhibition","y"
"PRG192612260","ludow101","PIR","1","upper","24","","34","8","","","0","2","2","3","","6","0","0","0","0","","","","","","","","19261226","0","LOS05","PRG","L","exhibition","y"
"HIL192710230","ludow101","PIR","1","value","27","","34","8","","","0","1","","1","","6","0","0","0","0","","1","","","1","","1","19271023","0","LOS05","HIL","W","exhibition","y"
"HIL192710230","ludow101","PIR","1","lower","27","","34","8","","","0","1","","1","","6","0","0","0","0","","","","","","","","19271023","0","LOS05","HIL","W","exhibition","y"
"HIL192710230","ludow101","PIR","1","upper","27","","34","8","","","0","1","","1","","6","0","0","0","0","","","","","","","","19271023","0","LOS05","HIL","W","exhibition","y"
"HIL192710300","ludow101","PIR","1","value","18","","29","10","","","1","6","","1","","","0","0","0","2","","","1","","1","","","19271030","0","LOS05","HIL","L","exhibition","y"
"HIL192710300","ludow101","PIR","1","lower","18","","29","10","","","1","6","","1","","","0","0","0","2","","","","","","","","19271030","0","LOS05","HIL","L","exhibition","y"
"HIL192710300","ludow101","PIR","1","upper","18","","29","10","","","1","6","","1","","","0","0","0","2","","","","","","","","19271030","0","LOS05","HIL","L","exhibition","y"
