"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM194205210","hubej101","CAG","1","value","24","","","","","","","12","","","","","","","","","","","","","","1","","1","","1","19420521","0","PBL01","MEM","l","regular",""
"MEM194205220","hubej101","CAG","1","value","24","","","","","","","12","","","","","","","","","","","","","","1","","1","","1","19420522","0","PBL01","MEM","l","regular",""
"NY6194208040","hubej101","CAG","1","value","9","","","","","","","4","","","","","","","","","","","","","","1","","1","","","19420804","0","POR01","NY6","l","exhibition",""
"CAG194208202","hubej101","CAG","2","value","3","","","0","","","","0","","","","","","","","","","","","","","","","","1","","19420820","2","MUN02","CCB","l","regular",""
"KCM194208232","hubej101","CAG","2","value","11","","14","2","0","0","0","0","0","3","0","3","0","0","0","","0","","","","","","","","1","","19420823","2","KAN05","KCM","l","regular","y"
"CAG194209040","hubej101","CAG","3","value","12","","17","3","0","0","0","2","","1","0","0","0","0","0","0","0","","","","","","","","1","","19420904","0","DAV01","NY6","l","exhibition","y"
"CAG194209071","hubej101","CAG","3","value","25","","34","5","0","0","0","4","","2","0","0","0","0","0","","0","","","","","","","","1","","19420907","1","KAN05","BIR","l","regular","y"
"MEM194209132","hubej101","CAG","1","value","18","","29","5","0","0","1","5","","5","0","2","0","0","0","0","0","","","","","","","1","","","19420913","2","MEM02","MEM","w","exhibition","y"
"MEM194306020","hubej101","BIR","1","value","27","","","","","","","1","","","","","","","","","","","","","1","","","1","","1","19430602","0","MEM02","MEM","w","regular",""
"CI2194306150","hubej101","BIR","2","value","3","","","","","","","0","","","","","","","","","","","","","","","","","","","19430615","0","IND10","CI2","l","regular",""
"BIR194306180","hubej101","BIR","1","value","18","","","","","","","2","","","","","","","","","","","","","","","","1","","","19430618","0","COL05","MEM","w","regular",""
"CAG194306290","hubej101","BIR","1","value","27","","39","8","2","0","0","2","","2","","","0","0","0","0","","","","","1","","","1","","1","19430629","0","KEW01","CAG","w","regular","y"
"BIR194307052","hubej101","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19430705","2","MTG01","CAG","l","regular",""
"BIR194307230","hubej101","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19430723","0","CHT01","NY6","l","exhibition",""
"BIR194307251","hubej101","BIR","3","value","9","","14","4","0","0","0","2","","1","0","1","0","0","0","1","0","","","","","","","","1","","19430725","1","BIR01","NY6","l","exhibition","y"
"CI2194308040","hubej101","BIR","2","value","6","","10","1","0","0","0","2","2","3","0","3","0","0","0","0","0","","","","","1","","","1","","19430804","0","DAV01","CI2","l","regular","y"
"BIR194308050","hubej101","BIR","1","value","27","","28","2","0","0","0","0","0","0","","8","0","0","0","0","","","","","1","","","1","","1","19430805","0","KEW01","CI2","w","regular","y"
"BIR194308082","hubej101","BIR","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19430808","2","MIN05","CI2","w","regular",""
"CI2194308090","hubej101","BIR","1","value","24","","36","8","2","0","1","6","","2","","6","0","0","0","3","","","","","","1","","1","","1","19430809","0","WIN01","CI2","l","regular","y"
"BIR194308130","hubej101","BIR","1","value","27","","37","9","0","0","0","3","","1","","5","0","0","0","0","","","","","1","","","1","","1","19430813","0","MIL03","CI2","w","regular","y"
"BIR194308190","hubej101","BIR","1","value","27","","","6","","","","1","","","","","","","","","","","","","1","","","1","","1","19430819","0","COL05","BLG","w","exhibition",""
"BLG194309051","hubej101","BIR","2","value","14","","20","3","0","0","0","1","","3","0","3","0","0","0","1","0","","","","","1","","","1","","19430905","1","BAL14","BLG","l","exhibition","y"
"CI2194309080","hubej101","BIR","2","value","14","","20","6","0","0","0","2","","1","0","3","0","0","0","","0","","","","1","","","","1","","19430908","0","CIN07","CI2","w","regular","y"
"BIR194309190","hubej101","BIR","1","value","27","","29","1","","","0","0","0","1","","4","0","0","0","0","","","","","1","","","1","","1","19430919","0","BIR01","CAG","w","regular","y"
"BIR194309260","hubej101","BIR","2","value","12","0","20","5","1","0","0","6","4","2","1","1","0","0","0","0","0","2","0","0","","","","","1","","19430926","0","CHI10","HOM","l","championship","y"
"BIR194310100","hubej101","BIR","1","value","6","","17","6","","","0","6","","3","","2","1","0","0","0","","","","","","1","","1","","","19431010","0","BIR01","HOM","l","regular","y"
"MEM194310170","hubej101","BIR","1","value","24","","","12","","","","6","","","","","","","","","","","","","","1","","1","","1","19431017","0","MEM03","MEM","l","exhibition",""
"BIR194404022","hubej101","BIR","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440402","2","BIR01","CAG","w","exhibition",""
"BIR194404162","hubej101","BIR","1","value","12","","20","6","0","0","0","5","","0","0","1","1","0","0","1","0","","","","","1","","1","","","19440416","2","BIR01","NY6","l","exhibition","y"
"BIR194404302","hubej101","BIR","1","value","21","","","5","","","","1","","","","","","","","","","","","","1","","","1","","1","19440430","2","BIR01","CIA","w","exhibition",""
"BIR194405150","hubej101","BIR","1","value","21","","","","","","","3","","","","","","","","","","","","","","","","1","","","19440515","0","MTG01","KCM","w","regular",""
"BIR194405150","hubej101","BIR","1","upper","21","","","","","","","5","","","","","","","","","","","","","1","","","","","","19440515","0","MTG01","KCM","w","regular",""
"CVB194405230","hubej101","BIR","2","value","12","","","1","","","","","","","","","","","","","","","","","","","1","","1","","19440523","0","BUF06","CVB","w","regular",""
"BIR194405282","hubej101","BIR","1","value","21","","","5","","","","2","","","","","","","","","","","","","","1","","1","","1","19440528","2","BIR01","CVB","l","regular",""
"CIA194406051","hubej101","BIR","3","value","7","","9","2","0","0","0","1","","1","0","2","0","0","0","0","0","","","","","1","","","1","","19440605","1","PHI11","CIA","l","regular","y"
"HOM194406111","hubej101","BIR","3","value","18","","","","","","","0","","","","","","","","","","","","","","","","","1","","19440611","1","WAS09","HOM","l","exhibition",""
"MEM194406182","hubej101","BIR","1","value","27","","","4","","","","0","0","","","","","","","","","","","","1","","","1","","1","19440618","2","HOU04","MEM","w","regular",""
"BIR194407150","hubej101","BIR","1","value","21","","","","","","","2","","","","","","","","","","","","","","","","1","","","19440715","0","NOL01","KCM","w","regular",""
"CIA194407250","hubej101","BIR","1","value","27","","","5","","","","2","","","","","","","","","","","","","1","","","1","","1","19440725","0","TOL05","CIA","w","regular",""
"BIR194408020","hubej101","BIR","1","value","27","","","6","","","1","4","","","","","","","","","","","","","","1","","1","","1","19440802","0","BIR01","CAG","l","regular",""
"BIR194408070","hubej101","BIR","1","value","24","","","","","","","4","","","","","","","","","","","","","","1","","1","","","19440807","0","MTG01","MEM","l","regular",""
"MEM194408110","hubej101","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440811","0","DAL01","MEM","w","regular",""
"MEM194408132","hubej101","BIR","1","value","15","","","","","","","8","","","","","","","","","","","","","","1","","1","","1","19440813","2","MEM03","MEM","l","exhibition",""
"KCM194408150","hubej101","BIR","1","value","27","","","6","","","","0","0","","","","","","","","","","","","1","","","1","","1","19440815","0","MUS01","KCM","w","regular",""
"NY6194408271","hubej101","BIR","1","value","24","","33","7","0","0","0","3","1","2","0","","1","0","0","","0","","","","","","","1","","","19440827","1","NYC16","NY6","l","exhibition","y"
"BIR194409032","hubej101","BIR","2","value","9","","","1","","","","1","","","","","","","","","","","","","1","","","","1","","19440903","2","CHI11","CIA","w","exhibition",""
"BIR194409060","hubej101","BIR","2","value","18","","","","","","","","","","","","","","","","","","","","1","","","","1","","19440906","0","DAY03","NY6","w","exhibition",""
"HOM194409230","hubej101","BIR","1","value","27","0","33","3","1","0","0","0","0","4","0","6","0","0","0","0","0","1","0","0","1","","","1","","1","19440923","0","PIT06","HOM","w","championship","y"
"HOM194410011","hubej101","BIR","1","value","24","","35","4","","","1","5","","3","","3","0","0","0","0","","","","","","1","","1","","1","19441001","1","NYC16","HOM","l","regular","y"
"NY6194504010","hubej101","BIR","2","value","6","","11","3","0","0","0","3","","0","0","1","0","0","0","0","0","","","","","1","","","1","","19450401","0","NOL01","NY6","l","exhibition","y"
"BIR194504250","hubej101","BIR","2","value","3","","","","","","","0","0","","","","","","","","","","","","","","","","1","","19450425","0","BIR01","NY6","l","exhibition",""
"BIR194504250","hubej101","BIR","2","upper","6","","","","","","","0","0","","","","","","","","","","","","","","","","","","19450425","0","BIR01","NY6","l","exhibition",""
"BIR194505061","hubej101","BIR","2","value","3","","7","4","0","0","0","2","","0","0","1","0","0","0","0","0","","","","","","","","1","","19450506","1","BIR01","CVB","l","regular","y"
"KCM194505131","hubej101","BIR","2","value","11","","11","0","0","0","0","0","","0","0","0","0","0","0","0","0","","","","","","","","1","","19450513","1","KAN05","KCM","l","regular","y"
"KCM194505132","hubej101","BIR","1","value","18","","33","10","2","0","0","7","","3","","","0","0","0","1","","","","","","1","","1","","1","19450513","2","KAN05","KCM","l","regular","y"
"KCM194505140","hubej101","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450514","0","MUS01","KCM","l","regular",""
"BIR194505271","hubej101","BIR","1","value","16","","24","5","0","0","1","5","","2","0","","0","0","0","0","0","","","","","","","1","","","19450527","1","BIR01","CIA","w","regular","y"
"BIR194506190","hubej101","BIR","1","value","27","","","5","","","","3","","","","","","","","","","","","","1","","","1","","1","19450619","0","COL05","NY6","w","exhibition",""
"NY6194506242","hubej101","BIR","2","value","3","","","2","","","","0","","","","","","","","","","","","","","","","","1","","19450624","2","NYC14","NY6","w","exhibition",""
"NY6194506242","hubej101","BIR","2","upper","6","","","2","","","","0","","","","","","","","","","","","","","","","","","","19450624","2","NYC14","NY6","w","exhibition",""
"CVB194506270","hubej101","BIR","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19450627","0","DAY03","CVB","l","regular",""
"CIA194506280","hubej101","BIR","1","value","27","","","7","","","","1","","","","","","","","","","","","","1","","","1","","1","19450628","0","CIN07","CIA","w","regular",""
"MEM194507041","hubej101","BIR","1","value","27","","","4","","","","1","","","","","","","","","","","","","1","","","1","","1","19450704","1","MEM03","MEM","w","regular",""
"BIR194507132","hubej101","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450713","2","IND10","MEM","w","exhibition",""
"CVB194507160","hubej101","BIR","1","value","15","","26","8","0","0","0","4","","2","0","2","0","0","0","2","0","","","","","1","","1","","","19450716","0","CLE07","CVB","l","regular","y"
"CIA194507190","hubej101","BIR","1","value","21","2","","","","","2","9","","","","","","","","","","","","","","1","","1","","","19450719","0","GRA02","CIA","l","regular",""
"CAG194507221","hubej101","BIR","1","value","24","","","14","3","","","8","","","","","","","","","","","","","","1","","1","","1","19450722","1","CHI10","CAG","l","regular",""
"KCM194507260","hubej101","BIR","1","value","24","","","9","1","1","","7","","","","","","","","","","","","","","1","","1","","1","19450726","0","DAY03","KCM","l","regular",""
"BIR194507300","hubej101","BIR","2","value","3","","","","","","","","","","","","","","","","","","","","","","","","1","","19450730","0","MTG01","NY5","l","exhibition",""
"BIR194508051","hubej101","BIR","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19450805","1","BIR01","CIA","w","regular",""
"PH5194508121","hubej101","BIR","1","value","27","","","9","1","","","1","1","","","","","","","","","","","","1","","","1","","1","19450812","1","NYC16","PH5","w","exhibition",""
"BIR194508192","hubej101","BIR","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19450819","2","BIR01","CVB","t","regular",""
"CIA194508261","hubej101","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","1","","","1","","19450826","1","IND10","CIA","l","regular",""
"CIA194508280","hubej101","BIR","1","value","27","","","15","","","","6","","","","","","","","","","","","","1","","","1","","1","19450828","0","COL05","CIA","w","regular",""
"HOM194509091","hubej101","BIR","1","value","14","","","15","","","","","","","","","","","","","","","","","1","","","1","","","19450909","1","NYC14","HOM","w","exhibition",""
"BIR194509240","hubej101","BIR","1","value","12","","","","","","","1","","","","","","","","","","","","","","","","1","","","19450924","0","BIR01","NY5","w","exhibition",""
"MEM194603310","hubej101","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19460331","0","MEM03","CVB","w","exhibition",""
"MEM194604212","hubej101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19460421","2","MEM03","IN9","l","exhibition",""
