"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"KCM193705161","milez101","CAG","7","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19370516","1","KAN05","KCM","l","regular","y"
"CV9193905142","milez101","CAG","9","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","1","","19390514","2","CLE07","CV9","l","regular","y"
"BIR194008182","milez101","CAG","9","1","value","2","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400818","2","BIR01","BIR","l","exhibition","y"
"MEM194008230","milez101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19400823","0","LRK02","MEM","l","regular",""
