"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PRG192511140","dellw101","PIR","1","value","21","0","32","14","4","0","1","8","8","0","0","0","0","0","0","0","1","","1","","1","","","19251114","0","LOS05","PRG","L","exhibition","y"
"PRG192511140","dellw101","PIR","1","lower","21","","32","14","","","1","8","","0","","0","0","0","0","0","","","","","","","","19251114","0","LOS05","PRG","L","exhibition","y"
"PRG192511140","dellw101","PIR","1","upper","21","","32","14","","","1","8","","0","","4","0","0","0","1","","","","","","","","19251114","0","LOS05","PRG","L","exhibition","y"
"PRG192511280","dellw101","PIR","2","value","4","0","6","1","0","0","0","0","0","1","1","0","0","0","0","0","0","","","","","1","","19251128","0","LOS05","PRG","L","exhibition","y"
"PRG192511280","dellw101","PIR","2","lower","4","","4","0","","","0","0","0","1","","0","0","0","0","0","","","","","","","","19251128","0","LOS05","PRG","L","exhibition","y"
"PRG192511280","dellw101","PIR","2","upper","4","","6","0","","","0","0","0","1","","3","0","0","0","0","","","","","","","","19251128","0","LOS05","PRG","L","exhibition","y"
"PRG192512120","dellw101","PIR","2","value","3","0","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","1","","19251212","0","LOS05","PRG","L","exhibition","y"
"PRG192512120","dellw101","PIR","2","lower","3","","5","1","","","0","0","0","1","","0","0","0","0","0","","","","","","","","19251212","0","LOS05","PRG","L","exhibition","y"
"PRG192512120","dellw101","PIR","2","upper","3","","5","1","","","0","0","0","1","","1","0","0","0","0","","","","","","","","19251212","0","LOS05","PRG","L","exhibition","y"
"PRG192512130","dellw101","PIR","2","value","6","0","9","2","0","0","0","0","0","1","0","0","0","0","0","1","0","","","","","1","","19251213","0","LOS05","PRG","L","exhibition","y"
"PRG192512130","dellw101","PIR","2","lower","6","0","9","2","0","0","0","0","0","1","0","0","0","0","0","1","0","","","","","","","19251213","0","LOS05","PRG","L","exhibition","y"
"PRG192512130","dellw101","PIR","2","upper","6","0","9","2","0","0","0","0","0","1","0","0","0","0","0","1","0","","","","","","","19251213","0","LOS05","PRG","L","exhibition","y"
"PRG192512260","dellw101","PIR","1","value","24","0","33","8","1","1","0","4","0","1","0","0","0","0","0","0","1","","1","","1","","1","19251226","0","LOS05","PRG","L","exhibition","y"
"PRG192512260","dellw101","PIR","1","lower","24","","33","8","","","0","4","","1","","0","0","0","0","0","","","","","","","","19251226","0","LOS05","PRG","L","exhibition","y"
"PRG192512260","dellw101","PIR","1","upper","24","","33","8","","","0","4","","1","","6","0","0","0","1","","","","","","","","19251226","0","LOS05","PRG","L","exhibition","y"
"PRG192601160","dellw101","PIR","1","value","24","0","33","11","2","0","2","4","4","1","0","0","0","0","0","0","0","","1","","1","","1","19260116","0","LOS05","PRG","L","exhibition","y"
"PRG192601160","dellw101","PIR","1","lower","24","","33","11","","","2","4","4","1","","0","0","0","0","0","","","","","","","","19260116","0","LOS05","PRG","L","exhibition","y"
"PRG192601160","dellw101","PIR","1","upper","24","","33","11","","","2","4","4","1","","6","0","0","0","0","","","","","","","","19260116","0","LOS05","PRG","L","exhibition","y"
