"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"MEM194504150","carls102","KCM","8","1","value","3","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","19450415","0","MEM02","MEM","L","exhibition","y"
"MEM194504150","carls102","KCM","8","1","lower","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19450415","0","MEM02","MEM","L","exhibition","y"
"MEM194504150","carls102","KCM","8","1","upper","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19450415","0","MEM02","MEM","L","exhibition","y"
"KCM194504220","carls102","KCM","5","2","value","1","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","19450422","0","NOL01","CIA","W","exhibition","y"
"KCM194504220","carls102","KCM","5","2","lower","1","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","19450422","0","NOL01","CIA","W","exhibition","y"
"KCM194504220","carls102","KCM","5","2","upper","1","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","19450422","0","NOL01","CIA","W","exhibition","y"
