"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"KCM194307200","locke101","CAG","1","1","value","12","1","0","0","0","0","","","","","","19430720","0","OKC02","KCM","l","regular","y"
"CI2194308030","locke101","CI2","1","1","value","27","","","0","","0","0","","","","1","19430803","0","BEL01","BIR","l","regular",""
"CI2194308070","locke101","CI2","1","1","value","9","0","0","0","0","0","","","","","","19430807","0","APP01","BIR","w","regular","y"
"BIR194308081","locke101","CI2","1","1","value","","","","0","","0","0","","","","","19430808","1","MIN05","BIR","l","regular",""
"BIR194308082","locke101","CI2","1","1","value","18","","","0","","0","0","","","","1","19430808","2","MIN05","BIR","l","regular",""
"BIR194308100","locke101","CI2","1","1","value","27","1","4","1","0","0","","","","","1","19430810","0","WIN01","BIR","w","regular","y"
"KCM194308160","locke101","CI2","1","1","value","","","","0","","0","0","","","","1","19430816","0","MEM03","KCM","l","regular",""
"KCM194308221","locke101","CI2","1","9","value","20","1","0","0","0","0","","","","","1","19430822","1","DAL01","KCM","l","regular","y"
"KCM194308230","locke101","CI2","1","9","value","24","1","1","1","1","0","","","","","1","19430823","0","OKC02","KCM","l","regular","y"
"KCM194308240","locke101","CI2","1","9","value","31","2","0","0","0","0","","","","","1","19430824","0","MUS01","KCM","l","regular","y"
"KCM194308260","locke101","CI2","1","1","value","15","0","1","0","0","0","","","","","1","19430826","0","KAN05","KCM","l","regular","y"
"HOM194309080","locke101","KCM","1","3","value","","4","1","0","0","0","","","","","","19430908","0","PHI11","HOM","l","exhibition","y"
"NY6194309122","locke101","KCM","1","9","value","","0","0","0","0","0","","","","","1","19430912","2","NYC16","NY6","l","exhibition","y"
"KCM194309240","locke101","KCM","1","1","value","27","","","0","","0","0","","","","1","19430924","0","HOU04","CI2","w","exhibition",""
"KCM194404161","locke101","KCM","1","1","value","21","","","0","","0","0","","","","","19440416","1","NOL01","CIA","w","exhibition",""
"CIA194404190","locke101","KCM","1","1","value","","","","0","","0","0","","","","","19440419","0","SAT01","CIA","l","exhibition",""
"KCM194404231","locke101","KCM","1","1","value","12","","","0","","0","0","","","","","19440423","1","DAL01","CIA","l","exhibition",""
"KCM194404250","locke101","KCM","1","1","value","10","0","2","0","0","0","","","","","","19440425","0","OKC02","CIA","w","exhibition","y"
"KCM194404270","locke101","KCM","1","1","value","","","","0","","0","0","","","","","19440427","0","DAL01","CIA","w","exhibition",""
"KCM194404302","locke101","KCM","1","1","value","33","","","0","","0","0","","","","1","19440430","2","HOU04","NY6","w","exhibition",""
"MEM194405072","locke101","KCM","1","1","value","24","","","0","","0","0","","","","1","19440507","2","MEM03","MEM","l","regular",""
"KCM194405090","locke101","KCM","1","1","value","","","","0","","0","0","","","","","19440509","0","HOU04","MEM","l","regular",""
"KCM194405110","locke101","KCM","1","1","value","","","","0","","0","0","","","","","19440511","0","DAL01","MEM","l","regular",""
"KCM194405211","locke101","KCM","1","1","value","27","0","1","1","0","0","","","","","1","19440521","1","KAN05","MEM","w","regular","y"
"KCM194405282","locke101","KCM","1","1","value","0","0","0","0","0","0","","","","","","19440528","2","KAN05","CAG","w","regular","y"
"KCM194405300","locke101","KCM","1","1","value","26","1","0","0","0","0","","","","","","19440530","0","KAN05","CAG","l","regular","y"
"KCM194406060","locke101","KCM","1","1","value","","","","0","","0","0","","","","1","19440606","0","COL05","NY6","t","exhibition",""
"CVB194406111","locke101","KCM","1","8","value","9","0","0","0","0","0","","","","","","19440611","1","CLE06","CVB","w","regular","y"
"CVB194406112","locke101","KCM","1","8","value","","0","0","0","0","0","","","","","","19440611","2","CLE06","CVB","l","regular","y"
