"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"KCM193310020","clars101","ASD","1","6","value","25","0","1","0","0","0","0","19331002","0","KAN05","KCM","L","exhibition","y"
"KCM193310020","clars101","ASD","1","6","lower","25","0","1","0","0","0","0","19331002","0","KAN05","KCM","L","exhibition","y"
"KCM193310020","clars101","ASD","1","6","upper","25","0","1","0","0","0","0","19331002","0","KAN05","KCM","L","exhibition","y"
"KCM193310080","clars101","ASD","1","5","value","24","2","2","0","0","0","0","19331008","0","KAN05","KCM","L","exhibition","y"
"KCM193310080","clars101","ASD","1","5","lower","24","2","2","0","0","0","0","19331008","0","KAN05","KCM","L","exhibition","y"
"KCM193310080","clars101","ASD","1","5","upper","24","2","2","0","0","0","0","19331008","0","KAN05","KCM","L","exhibition","y"
