"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PRG192511070","rootc101","WHK","2","value","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","1","","1","","19251107","0","LOS05","PRG","W","exhibition","y"
"PRG192511070","rootc101","WHK","2","lower","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","","","19251107","0","LOS05","PRG","W","exhibition","y"
"PRG192511070","rootc101","WHK","2","upper","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","","","19251107","0","LOS05","PRG","W","exhibition","y"
"PRG192511080","rootc101","WHK","2","value","12","0","20","5","0","0","1","4","4","1","0","3","2","0","0","0","0","","1","","","1","","19251108","0","LOS05","PRG","L","exhibition","y"
"PRG192511080","rootc101","WHK","2","lower","12","0","20","5","0","0","1","4","4","1","0","3","2","0","0","0","0","","","","","","","19251108","0","LOS05","PRG","L","exhibition","y"
"PRG192511080","rootc101","WHK","2","upper","12","0","20","5","0","0","1","4","4","1","0","4","2","0","0","0","0","","","","","","","19251108","0","LOS05","PRG","L","exhibition","y"
"PRG192512050","rootc101","WHK","1","value","21","0","29","5","1","0","0","4","3","2","0","3","1","0","0","0","1","1","","","1","","","19251205","0","LOS05","PRG","W","exhibition","y"
"PRG192512050","rootc101","WHK","1","lower","21","","29","5","","","0","4","3","2","","3","1","0","0","0","","","","","","","","19251205","0","LOS05","PRG","W","exhibition","y"
"PRG192512050","rootc101","WHK","1","upper","21","","29","5","","","0","4","3","2","","8","1","0","0","1","","","","","","","","19251205","0","LOS05","PRG","W","exhibition","y"
"PRG192512200","rootc101","WHK","1","value","24","0","34","6","2","0","1","4","4","3","0","4","0","0","0","0","0","","1","","1","","1","19251220","0","LOS05","PRG","L","exhibition","y"
"PRG192512200","rootc101","WHK","1","lower","24","0","34","6","2","0","1","4","4","3","0","4","0","0","0","0","0","","","","","","","19251220","0","LOS05","PRG","L","exhibition","y"
"PRG192512200","rootc101","WHK","1","upper","24","0","34","6","2","0","1","4","4","3","0","4","0","0","0","0","0","","","","","","","19251220","0","LOS05","PRG","L","exhibition","y"
"PRG192601010","rootc101","WHK","1","value","21","0","34","11","2","0","1","6","5","4","0","7","0","0","0","0","0","","1","","1","","","19260101","0","LOS05","PRG","L","exhibition","y"
"PRG192601010","rootc101","WHK","1","lower","21","0","34","11","2","0","1","6","5","4","0","7","0","0","0","0","0","","","","","","","19260101","0","LOS05","PRG","L","exhibition","y"
"PRG192601010","rootc101","WHK","1","upper","21","0","34","11","2","0","1","6","5","4","0","7","0","0","0","0","0","","","","","","","19260101","0","LOS05","PRG","L","exhibition","y"
