"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"CCB194208301","locku101","JAX","1","3","value","24","6","1","0","1","0","","","","","1","19420830","1","CLE06","CCB","l","regular","y"
"CCB194208302","locku101","JAX","1","3","value","18","5","0","0","0","0","","","","","1","19420830","2","CLE06","CCB","l","regular","y"
