"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BIR194804220","velaj101","IN9","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19480422","0","MTG01","BIR","W","exhibition",""
"BIR194804220","velaj101","IN9","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19480422","0","MTG01","BIR","W","exhibition",""
"BIR194804220","velaj101","IN9","1","upper","","","","","","","","","","","","","","","","","","1","","","","","","19480422","0","MTG01","BIR","W","exhibition",""
"MEM194805120","velaj101","IN9","2","value","","","","","","","","","","","","","","","","","","","","","","","","19480512","0","MEM02","MEM","T","regular",""
"MEM194805120","velaj101","IN9","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19480512","0","MEM02","MEM","T","regular",""
"MEM194805120","velaj101","IN9","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19480512","0","MEM02","MEM","T","regular",""
"IN9194805210","velaj101","IN9","1","value","51","","","11","","","","6","","2","","","","","","","","","1","","1","","1","19480521","0","CEN01","BIR","L","regular",""
"IN9194805210","velaj101","IN9","1","lower","51","","","11","","","","6","","2","","","","","","","","","","","","","","19480521","0","CEN01","BIR","L","regular",""
"IN9194805210","velaj101","IN9","1","upper","51","","","11","","","","6","","2","","","","","","","","","","","","","","19480521","0","CEN01","BIR","L","regular",""
"KCM194805260","velaj101","IN9","1","value","24","","34","7","","","0","4","","3","","1","0","0","0","0","","","1","","1","","1","19480526","0","WIC01","KCM","L","regular","y"
"KCM194805260","velaj101","IN9","1","lower","24","","34","7","","","0","4","","3","","1","0","0","0","0","","","","","","","","19480526","0","WIC01","KCM","L","regular","y"
"KCM194805260","velaj101","IN9","1","upper","24","","34","7","","","1","4","","3","","1","0","0","0","0","","","","","","","","19480526","0","WIC01","KCM","L","regular","y"
"KCM194805311","velaj101","IN9","1","value","24","","36","9","","","1","4","","3","","","0","0","0","0","","","1","","1","","1","19480531","1","STL07","KCM","L","regular","y"
"KCM194805311","velaj101","IN9","1","lower","24","","33","9","","","1","4","","","","","","","","","","","","","","","","19480531","1","STL07","KCM","L","regular","y"
"KCM194805311","velaj101","IN9","1","upper","24","","36","9","","","1","4","","","","","","","","","","","","","","","","19480531","1","STL07","KCM","L","regular","y"
"IN9194806140","velaj101","IN9","1","value","18","","","","","","","","","","","","","","","","","","1","","1","","","19480614","0","COL05","MEM","L","regular",""
"IN9194806140","velaj101","IN9","1","lower","18","","","","","","","","","","","","","","","","","","","","","","","19480614","0","COL05","MEM","L","regular",""
"IN9194806140","velaj101","IN9","1","upper","18","","","","","","","","","","","","","","","","","","","","","","","19480614","0","COL05","MEM","L","regular",""
"IN9194806220","velaj101","IN9","3","value","3","","","","","","","","","","","","","","","","","","","","","1","","19480622","0","COL05","CVB","L","regular",""
"IN9194806220","velaj101","IN9","3","lower","3","","","","","","","","","","","","","","","","","","","","","","","19480622","0","COL05","CVB","L","regular",""
"IN9194806220","velaj101","IN9","3","upper","3","","","","","","","","","","","","","","","","","","","","","","","19480622","0","COL05","CVB","L","regular",""
