"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"NYL192609191","gisew101","NYL","9","1","value","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19260919","1","NYC24","CUE","L","exhibition","y"
"NYL192609191","gisew101","NYL","9","1","lower","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19260919","1","NYC24","CUE","L","exhibition","y"
"NYL192609191","gisew101","NYL","9","1","upper","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19260919","1","NYC24","CUE","L","exhibition","y"
"CV6193106170","gisew101","LS4","5","1","value","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19310617","0","CLE11","CV6","L","regular","y"
"CV6193106170","gisew101","LS4","5","1","lower","4","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19310617","0","CLE11","CV6","L","regular","y"
"CV6193106170","gisew101","LS4","5","1","upper","4","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19310617","0","CLE11","CV6","L","regular","y"
"WSW193207250","gisew101","PTC","6","1","value","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","19320725","0","WAS09","WSW","W","regular","y"
"WSW193207250","gisew101","PTC","6","1","lower","4","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19320725","0","WAS09","WSW","W","regular","y"
"WSW193207250","gisew101","PTC","6","1","upper","4","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19320725","0","WAS09","WSW","W","regular","y"
"PTC193209190","gisew101","PTC","9","2","value","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19320919","0","PIT09","HOM","L","exhibition","y"
"PTC193209190","gisew101","PTC","9","2","lower","","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19320919","0","PIT09","HOM","L","exhibition","y"
"PTC193209190","gisew101","PTC","9","2","upper","","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19320919","0","PIT09","HOM","L","exhibition","y"
"PTC193209280","gisew101","PTC","9","2","value","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19320928","0","PIT09","NLS","L","exhibition","y"
"PTC193209280","gisew101","PTC","9","2","lower","","0","0","0","0","0","","0","","0","","","","0","","","","","","","19320928","0","PIT09","NLS","L","exhibition","y"
"PTC193209280","gisew101","PTC","9","2","upper","","0","0","0","0","0","","0","","0","","","","0","","","","","","","19320928","0","PIT09","NLS","L","exhibition","y"
"PTC193210012","gisew101","PTC","9","2","value","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19321001","2","PIT09","NLS","L","exhibition","y"
"PTC193210012","gisew101","PTC","9","2","lower","","0","0","0","0","0","","0","","0","","","","0","","","","","","","19321001","2","PIT09","NLS","L","exhibition","y"
"PTC193210012","gisew101","PTC","9","2","upper","","0","0","0","0","0","","0","","0","","","","0","","","","","","","19321001","2","PIT09","NLS","L","exhibition","y"
