"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CAG191307290","craws102","CAG","1","value","25","0","40","10","3","0","0","6","5","5","0","2","1","0","0","1","0","","","","1","","","19130729","0","CHI09","NYL","W","championship","y"
"CAG191307290","craws102","CAG","1","lower","25","","40","10","","0","0","6","5","5","0","2","1","0","0","1","0","","","","","","","19130729","0","CHI09","NYL","W","championship","y"
"CAG191307290","craws102","CAG","1","upper","25","","40","10","","0","0","6","5","5","0","2","1","0","0","1","0","","","","","","","19130729","0","CHI09","NYL","W","championship","y"
"CAG191308121","craws102","CAG","1","value","27","0","41","10","1","0","0","3","2","3","0","1","0","0","0","3","0","","1","","1","","1","19130812","1","CHI09","NYL","L","championship","y"
"CAG191308121","craws102","CAG","1","lower","27","","41","10","1","0","0","3","2","3","","1","0","0","0","3","","","","","","","","19130812","1","CHI09","NYL","L","championship","y"
"CAG191308121","craws102","CAG","1","upper","27","","41","10","1","0","0","3","2","3","","1","0","0","0","3","","","","","","","","19130812","1","CHI09","NYL","L","championship","y"
"CAG192105090","craws102","KCM","1","value","9","","17","6","","","0","6","","2","","1","0","0","0","0","","","1","","1","","","19210509","0","CHI09","CAG","L","regular","y"
"CAG192105090","craws102","KCM","1","lower","9","","","5","","","0","6","","2","","1","0","0","0","","","","","","","","","19210509","0","CHI09","CAG","L","regular","y"
"CAG192105090","craws102","KCM","1","upper","9","","","7","","","0","6","","2","","1","0","0","0","","","","","","","","","19210509","0","CHI09","CAG","L","regular","y"
"MEM192508290","craws102","BIR","1","value","27","","34","6","1","1","0","0","0","4","","4","0","0","0","1","","1","","","1","","1","19250829","0","MEM01","MEM","W","regular","y"
"MEM192508290","craws102","BIR","1","lower","27","","29","6","1","1","0","0","0","4","","4","0","0","0","1","","","","","","","","19250829","0","MEM01","MEM","W","regular","y"
"MEM192508290","craws102","BIR","1","upper","27","","34","6","1","1","0","0","0","4","","4","0","0","0","1","","","","","","","","19250829","0","MEM01","MEM","W","regular","y"
"ACY192610030","craws102","CAG","2","value","3","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","1","","19261003","0","BAL13","ACY","L","championship","y"
"ACY192610030","craws102","CAG","2","lower","3","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","19261003","0","BAL13","ACY","L","championship","y"
"ACY192610030","craws102","CAG","2","upper","3","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","19261003","0","BAL13","ACY","L","championship","y"
