"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"HOM194404231","newcd101","NW2","9","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440423","1","WAS09","HOM","l","exhibition","y"
"HOM194404250","newcd101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19440425","0","GRE03","HOM","l","exhibition",""
"NW2194405142","newcd101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19440514","2","NWK04","PH5","w","regular",""
"PH5194406010","newcd101","NW2","9","3","value","2","2","0","0","0","0","0","","0","","0","","","","0","","","0","","","","","19440601","0","PHI17","PH5","l","regular","y"
"BLG194406041","newcd101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19440604","1","BAL14","BLG","l","regular",""
"NY6194406160","newcd101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19440616","0","DAY03","NY6","l","regular",""
"HOM194406181","newcd101","NW2","9","2","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440618","1","PIT06","HOM","l","regular","y"
"HOM194406190","newcd101","NW2","9","1","value","4","4","2","2","1","0","0","1","0","","0","0","0","","0","","","0","","","","","19440619","0","HRB01","HOM","w","regular","y"
"NW2194407022","newcd101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19440702","2","NWK04","HOM","l","regular",""
"PH5194407080","newcd101","NW2","9","1","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440708","0","PHI17","PH5","l","regular","y"
"BLG194407100","newcd101","NW2","9","1","value","4","4","0","2","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440710","0","HRB01","BLG","l","regular","y"
"NW2194408132","newcd101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19440813","2","NWK04","PH5","w","exhibition",""
"NW2194408220","newcd101","NW2","9","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440822","0","HRB01","BLG","l","regular","y"
"HOM194408272","newcd101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19440827","2","PIT06","HOM","l","regular",""
"NW2194409042","newcd101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19440904","2","NWK04","BLG","l","regular",""
"BLG194505110","newcd101","NW2","9","1","value","4","4","1","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450511","0","BAL14","BLG","l","regular","y"
"NW2194505202","newcd101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19450520","2","NWK04","PH5","w","regular",""
"NY6194506060","newcd101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19450606","0","NYC14","NY6","w","regular",""
"HOM194506101","newcd101","NW2","9","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","","19450610","1","WAS09","HOM","l","regular","y"
"NW2194506220","newcd101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19450622","0","NWK04","BIR","w","exhibition",""
"BLG194507081","newcd101","NW2","9","2","value","1","1","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450708","1","BAL14","BLG","l","regular","y"
"BLG194507082","newcd101","NW2","9","2","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450708","2","BAL14","BLG","l","regular","y"
"PH5194507111","newcd101","NW2","9","1","value","5","4","1","1","0","0","0","0","0","","0","1","","","0","","","0","","","","","19450711","1","PHI11","PH5","w","regular","y"
"NY6194507160","newcd101","NW2","8","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450716","0","NYC23","NY6","l","regular","y"
"NY5194507220","newcd101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19450722","0","NYC14","NY5","w","regular",""
"BLG194508051","newcd101","NW2","9","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450805","1","BAL14","BLG","w","regular","y"
"NW2194508121","newcd101","NW2","9","1","value","3","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","","19450812","1","NWK04","CVB","w","exhibition","y"
"NW2194508170","newcd101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19450817","0","NWK04","HOM","w","regular",""
"NW2194508220","newcd101","NW2","9","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450822","0","TRE01","NY5","w","regular","y"
"HOM194508262","newcd101","NW2","9","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450826","2","WAS09","HOM","l","regular","y"
"PH5194508302","newcd101","NW2","7","3","value","1","0","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19450830","2","PHI11","PH5","l","regular","y"
"HOM194509022","newcd101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19450902","2","PIT06","HOM","l","regular",""
"NW2194509091","newcd101","NW2","9","1","value","4","4","1","1","0","0","0","","0","","0","","","","0","","","0","","","","","19450909","1","NWK04","BLG","w","regular","y"
"NW2194509161","newcd101","NW2","9","1","value","4","3","1","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19450916","1","NYC14","PH5","l","exhibition","y"
"NW2194509301","newcd101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19450930","1","NYC14","BLG","w","exhibition",""
"CDA194510071","newcd101","NNS","9","1","value","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19451007","1","NYC15","CDA","l","exhibition","y"
