"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BLS193110180","franf101","ASB","1","value","27","","38","8","","","0","4","","5","","8","0","0","0","0","","1","","","1","","1","19311018","0","BAL13","BLS","W","exhibition","y"
"BLS193110180","franf101","ASB","1","lower","27","","38","8","","","0","4","","5","","8","0","0","0","0","","","","","","","","19311018","0","BAL13","BLS","W","exhibition","y"
"BLS193110180","franf101","ASB","1","upper","27","","38","8","","","0","4","","5","","8","0","0","0","0","","","","","","","","19311018","0","BAL13","BLS","W","exhibition","y"
"PTC193209280","franf101","NLS","2","value","9","","14","5","","","1","2","","0","","4","0","0","0","0","","","","","","1","","19320928","0","PIT09","PTC","W","exhibition","y"
"PTC193209280","franf101","NLS","2","lower","","","","","","","","","","0","","4","0","0","0","","","","","","","","","19320928","0","PIT09","PTC","W","exhibition","y"
"PTC193209280","franf101","NLS","2","upper","","","","","","","","","","0","","4","0","0","0","","","","","","","","","19320928","0","PIT09","PTC","W","exhibition","y"
"PTC193209300","franf101","NLS","2","value","3","","3","0","","","0","0","0","0","","1","0","0","0","0","","","","","","1","","19320930","0","ALT02","PTC","L","exhibition","y"
"PTC193209300","franf101","NLS","2","lower","3","","","0","","","0","0","0","0","","1","0","0","0","","","","","","","","","19320930","0","ALT02","PTC","L","exhibition","y"
"PTC193209300","franf101","NLS","2","upper","3","","","0","","","0","0","0","0","","1","0","0","0","","","","","","","","","19320930","0","ALT02","PTC","L","exhibition","y"
"PTC193210021","franf101","NLS","1","value","27","","37","9","","","0","4","","1","","3","0","0","0","3","","","","","1","","","19321002","1","CLE07","PTC","L","exhibition","y"
"PTC193210021","franf101","NLS","1","lower","","","","","","","0","","","1","","3","0","0","0","","","","","","","","","19321002","1","CLE07","PTC","L","exhibition","y"
"PTC193210021","franf101","NLS","1","upper","","","","","","","0","","","1","","3","0","0","0","","","","","","","","","19321002","1","CLE07","PTC","L","exhibition","y"
"BLS193210091","franf101","ASB","1","value","27","","34","5","","","1","2","","2","","5","0","0","0","0","","1","","","1","","1","19321009","1","BAL14","BLS","W","exhibition","y"
"BLS193210091","franf101","ASB","1","lower","27","","32","5","","","1","2","","2","","5","0","0","0","0","","","","","","","","19321009","1","BAL14","BLS","W","exhibition","y"
"BLS193210091","franf101","ASB","1","upper","27","","34","5","","","1","2","","2","","5","0","0","0","0","","","","","","","","19321009","1","BAL14","BLS","W","exhibition","y"
"BLS193210161","franf101","ASB","1","value","24","","31","6","","","1","3","","3","","5","0","0","0","0","","","1","","1","","1","19321016","1","BAL14","BLS","L","exhibition","y"
"BLS193210161","franf101","ASB","1","lower","24","","29","6","","","1","3","","3","","5","0","0","0","0","","","","","","","","19321016","1","BAL14","BLS","L","exhibition","y"
"BLS193210161","franf101","ASB","1","upper","24","","31","6","","","1","3","","3","","5","0","0","0","0","","","","","","","","19321016","1","BAL14","BLS","L","exhibition","y"
"BLS193210230","franf101","ASB","1","value","24","","33","9","","","1","5","","2","","7","1","0","0","0","","","1","","1","","1","19321023","0","BAL14","BLS","L","exhibition","y"
"BLS193210230","franf101","ASB","1","lower","24","","31","9","","","1","5","","2","","4","1","0","0","0","","","","","","","","19321023","0","BAL14","BLS","L","exhibition","y"
"BLS193210230","franf101","ASB","1","upper","24","","33","9","","","1","5","","2","","7","1","0","0","0","","","","","","","","19321023","0","BAL14","BLS","L","exhibition","y"
