"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CAG194606030","rhodh101","CAG","2","value","9","","17","3","","","0","5","","1","","3","1","0","0","","","","","","","1","","19460603","0","DAV01","BIR","L","regular","y"
"CAG194606030","rhodh101","CAG","2","lower","9","","","3","","","0","5","","1","","3","1","0","0","","","","","","","","","19460603","0","DAV01","BIR","L","regular","y"
"CAG194606030","rhodh101","CAG","2","upper","9","","","3","","","0","5","","1","","3","1","0","0","","","","","","","","","19460603","0","DAV01","BIR","L","regular","y"
"IN9194606080","rhodh101","CAG","2","value","6","","","","","","","","","","","","","","","","","","","","","","","19460608","0","IND10","IN9","L","regular",""
"IN9194606080","rhodh101","CAG","2","lower","6","","","","","","","","","","","","","","","","","","","","","","","19460608","0","IND10","IN9","L","regular",""
"IN9194606080","rhodh101","CAG","2","upper","5","","","","","","","","","","","","","","","","","","","","","","","19460608","0","IND10","IN9","L","regular",""
"MEM194606161","rhodh101","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19460616","1","MEM03","MEM","T","regular",""
"MEM194606161","rhodh101","CAG","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19460616","1","MEM03","MEM","T","regular",""
"MEM194606161","rhodh101","CAG","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19460616","1","MEM03","MEM","T","regular",""
"MEM194606162","rhodh101","CAG","2","value","18","","","3","","","","1","","","","","","","","","","1","","","","1","","19460616","2","MEM03","MEM","W","regular",""
"MEM194606162","rhodh101","CAG","2","lower","18","","","3","","","","1","","","","","","","","","","","","","","","","19460616","2","MEM03","MEM","W","regular",""
"MEM194606162","rhodh101","CAG","2","upper","20","","","3","","","","1","","","","","","","","","","","","","","","","19460616","2","MEM03","MEM","W","regular",""
"BIR194606260","rhodh101","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19460626","0","NOL01","BIR","L","regular",""
"BIR194606260","rhodh101","CAG","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19460626","0","NOL01","BIR","L","regular",""
"BIR194606260","rhodh101","CAG","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19460626","0","NOL01","BIR","L","regular",""
"IN9194607010","rhodh101","CAG","1","value","26","","38","7","2","0","0","3","","3","","1","0","1","0","0","","","1","","1","","1","19460701","0","RCI01","IN9","L","regular","y"
"IN9194607010","rhodh101","CAG","1","lower","26","","36","7","2","0","0","3","","3","","1","0","1","0","0","","","","","","","","19460701","0","RCI01","IN9","L","regular","y"
"IN9194607010","rhodh101","CAG","1","upper","26","","38","7","2","0","0","3","","3","","1","0","1","0","0","","","","","","","","19460701","0","RCI01","IN9","L","regular","y"
"CAG194607150","rhodh101","CAG","1","value","27","","","7","","1","","3","","","","","","","","","","1","","","1","","1","19460715","0","FLI01","MEM","W","regular",""
"CAG194607150","rhodh101","CAG","1","lower","27","","","7","","1","","3","","","","","","","","","","","","","","","","19460715","0","FLI01","MEM","W","regular",""
"CAG194607150","rhodh101","CAG","1","upper","27","","","7","","1","","3","","","","","","","","","","","","","","","","19460715","0","FLI01","MEM","W","regular",""
"CAG194608020","rhodh101","CAG","2","value","","","","","","","","2","","","","","","","","","","","1","","","","","19460802","0","DAY03","BIR","L","regular",""
"CAG194608020","rhodh101","CAG","2","lower","","","","","","","","2","","","","","","","","","","","","","","","","19460802","0","DAY03","BIR","L","regular",""
"CAG194608020","rhodh101","CAG","2","upper","","","","","","","","6","","","","","","","","","","","","","","","","19460802","0","DAY03","BIR","L","regular",""
"CAG194608090","rhodh101","CAG","1","value","27","","","8","1","","","4","","","","","","","","","","","1","","1","","1","19460809","0","MTG01","BIR","L","regular",""
"CAG194608090","rhodh101","CAG","1","lower","27","","","8","1","","","4","","","","","","","","","","","","","","","","19460809","0","MTG01","BIR","L","regular",""
"CAG194608090","rhodh101","CAG","1","upper","27","","","8","1","","","4","","","","","","","","","","","","","","","","19460809","0","MTG01","BIR","L","regular",""
"CAG194608252","rhodh101","CAG","1","value","21","","","4","","","","3","","","","","","","","","","1","","","1","","1","19460825","2","CHI10","IN9","W","regular",""
"CAG194608252","rhodh101","CAG","1","lower","21","","","4","","","","3","","","","","","","","","","","","","","","","19460825","2","CHI10","IN9","W","regular",""
"CAG194608252","rhodh101","CAG","1","upper","21","","","4","","","","3","","","","","","","","","","","","","","","","19460825","2","CHI10","IN9","W","regular",""
"CAG194608290","rhodh101","CAG","2","value","3","","4","0","0","","0","0","","1","","1","0","0","0","","","","","1","","1","","19460829","0","DCT02","IN9","W","regular","y"
