"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CAG191608280","whitd107","CAG","1","value","27","0","38","8","1","0","0","2","0","4","0","6","0","0","0","1","0","1","","","1","","1","19160828","0","CHI09","IN4","W","exhibition","y"
"CAG191608280","whitd107","CAG","1","lower","27","","33","8","1","0","0","2","0","4","","6","0","0","0","1","","","","","","","","19160828","0","CHI09","IN4","W","exhibition","y"
"CAG191608280","whitd107","CAG","1","upper","27","","38","8","1","0","0","2","0","4","","6","0","0","0","1","","","","","","","","19160828","0","CHI09","IN4","W","exhibition","y"
"ACY192107031","whitd107","HIL","1","value","28","","41","10","","","0","6","","3","","","0","0","0","0","","","1","","1","","1","19210703","1","ACY01","ACY","L","exhibition","y"
"ACY192107031","whitd107","HIL","1","lower","28","","","10","","","","6","","","","","","","","","","","","","","","","19210703","1","ACY01","ACY","L","exhibition","y"
"ACY192107031","whitd107","HIL","1","upper","28","","","10","","","","6","","","","","","","","","","","","","","","","19210703","1","ACY01","ACY","L","exhibition","y"
"CAG192110100","whitd107","HIL","1","value","24","","31","7","","","1","5","5","3","","7","0","0","0","0","","","1","","1","","1","19211010","0","WIL03","CAG","L","championship","y"
"CAG192110100","whitd107","HIL","1","lower","24","","","7","","","1","5","","3","","7","0","0","0","0","","","","","","","","19211010","0","WIL03","CAG","L","championship","y"
"CAG192110100","whitd107","HIL","1","upper","24","","","7","","","1","5","","3","","7","0","0","0","0","","","","","","","","19211010","0","WIL03","CAG","L","championship","y"
"HIL192110150","whitd107","HIL","1","value","27","","35","5","","","0","1","0","2","","7","0","0","0","0","","1","","","1","","1","19211015","0","DAR01","CAG","W","championship","y"
"HIL192110150","whitd107","HIL","1","lower","27","","","5","","","0","1","","2","","7","0","0","0","0","","","","","","","","19211015","0","DAR01","CAG","W","championship","y"
"HIL192110150","whitd107","HIL","1","upper","27","","","5","","","0","1","","2","","7","0","0","0","0","","","","","","","","19211015","0","DAR01","CAG","W","championship","y"
