"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"SAS193509290","adame101","SAS","4","value","6","","7","1","0","0","0","0","","0","0","0","0","0","0","0","0","","","","","","","","1","","19350929","0","MEM03","NAS","l","allstar","y"
"BLG193905142","adame101","BLG","2","value","9","","16","3","0","0","1","5","","4","","1","0","0","0","1","","","","","","","","","","","19390514","2","BAL10","HOM","l","regular","y"
"NW2193905212","adame101","BLG","2","value","13","0","18","5","2","0","0","2","2","1","0","0","0","0","0","0","0","0","0","0","","1","","","1","","19390521","2","NWK04","NW2","l","regular","y"
"BLG193905282","adame101","BLG","1","value","15","0","22","6","1","0","0","3","3","1","0","3","0","0","0","0","0","1","1","0","","1","","1","","1","19390528","2","BAL10","NY5","l","regular","y"
"NY5193905302","adame101","BLG","4","value","6","","11","4","","0","0","2","","2","","0","0","0","0","0","","","","","","","","","1","","19390530","2","NYC23","NY5","l","regular","y"
"PH5193906080","adame101","BLG","1","value","8","","14","5","","","","5","","","","","","","","","","","","","","","","1","","","19390608","0","PHI17","PH5","w","regular","y"
"HOM193906120","adame101","BLG","1","value","27","","","","","","","3","","","","11","","","","","","","","","1","","","1","","1","19390612","0","IND10","HOM","w","regular",""
"PH5193907041","adame101","BLG","1","value","24","","","8","","","","6","","","","","","","","","","","","","","1","","1","","1","19390704","1","PHI17","PH5","l","regular",""
"BLG193907092","adame101","BLG","2","value","12","","","","","","","","","","","","","","","","","","","","1","","","","1","","19390709","2","BAL10","PH5","w","regular",""
"BLG193907092","adame101","BLG","2","upper","11","","","","","","","","","","","","","","","","","","","","","","","","","","19390709","2","BAL10","PH5","w","regular",""
"BLG193907161","adame101","BLG","3","value","3","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","1","","19390716","1","BAL10","NY6","l","regular","y"
"BLG193907302","adame101","BLG","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19390730","2","IND10","NY5","l","regular",""
"NY5193908030","adame101","BLG","1","value","24","","","","","","","4","","","","","","","","","","","","","","1","","1","","1","19390803","0","MTG01","NY5","l","exhibition",""
"BLG193908272","adame101","BLG","1","value","21","0","30","8","1","0","1","4","3","1","0","4","0","0","0","0","0","0","0","1","1","","","1","","1","19390827","2","BAL10","NY6","w","exhibition","y"
"NW2193909060","adame101","BLG","1","value","21","0","36","11","2","0","3","8","8","4","0","0","0","0","0","1","0","0","0","0","","1","","1","","","19390906","0","NWK04","NW2","l","divisionseries","y"
"BLG194004071","adame101","BLG","2","value","12","","16","4","0","0","0","0","","1","0","3","0","0","0","","0","","","","","","","","1","","19400407","1","NOL01","MEM","w","exhibition","y"
"MEM194004140","adame101","BLG","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19400414","0","MEM02","MEM","w","exhibition",""
"BIR194004211","adame101","BLG","2","value","9","","10","1","0","0","0","1","","0","0","","0","0","0","","0","","","","1","","","","1","","19400421","1","BIR01","BIR","w","exhibition","y"
"BLG194004281","adame101","BLG","2","value","6","","11","4","0","0","0","1","","0","0","3","0","0","0","0","0","","","","","","","","1","","19400428","1","NSH02","BIR","w","exhibition","y"
"BLG194005052","adame101","BLG","1","value","21","","","","","","","3","","","","8","","","","","","","","","","","","1","","1","19400505","2","NSH02","IN8","w","exhibition",""
"PH5194005110","adame101","BLG","3","value","2","3","7","1","0","0","0","1","1","3","0","1","1","0","0","0","0","0","0","0","","","","","","","19400511","0","PHI17","PH5","w","regular","y"
"BLG194005121","adame101","BLG","1","value","27","","34","8","1","0","1","1","","0","","2","0","0","0","0","","","","","1","","","1","","1","19400512","1","BAL09","PH5","w","regular","y"
"HOM194005191","adame101","BLG","1","value","24","","35","7","1","1","1","7","6","2","","4","0","0","0","1","","","","","","1","","1","","1","19400519","1","WAS09","HOM","l","regular","y"
"NW2194005301","adame101","BLG","1","value","20","","29","8","0","0","2","5","","1","0","3","0","0","0","","0","","","","1","","","1","","","19400530","1","NWK04","NW2","w","regular","y"
"BLG194006022","adame101","BLG","1","value","21","","30","7","1","1","0","1","","2","","2","0","0","0","1","","","","","1","","","1","","1","19400602","2","COL05","NY5","w","regular","y"
"PH5194006082","adame101","BLG","1","value","21","0","27","4","1","0","0","0","0","4","0","5","1","0","0","0","0","0","2","0","1","","","1","","1","19400608","2","PHI17","PH5","w","regular","y"
