"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM194504130","chilu102","MEM","1","value","9","","","","","","","","","","","","","","","","","","1","","1","","","19450413","0","LRK02","KCM","L","exhibition",""
"MEM194504130","chilu102","MEM","1","lower","9","","","","","","","","","","","","","","","","","","","","","","","19450413","0","LRK02","KCM","L","exhibition",""
"MEM194504130","chilu102","MEM","1","upper","9","","","","","","","","","","","","","","","","","","","","","","","19450413","0","LRK02","KCM","L","exhibition",""
"MEM194505210","chilu102","MEM","2","value","26","","51","23","","","1","15","","4","","3","0","0","0","3","","","","","","1","","19450521","0","MUN02","BIR","L","regular","y"
"MEM194505210","chilu102","MEM","2","lower","26","","","23","","","1","15","","4","","3","0","0","0","","","","","","","","","19450521","0","MUN02","BIR","L","regular","y"
"MEM194505210","chilu102","MEM","2","upper","26","","","23","","","1","15","","4","","3","0","0","0","","","","","","","","","19450521","0","MUN02","BIR","L","regular","y"
"CVB194505280","chilu102","MEM","1","value","","","","","","","","","","","","","","","","","","","1","","1","","","19450528","0","DAY03","CVB","L","regular",""
"CVB194505280","chilu102","MEM","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19450528","0","DAY03","CVB","L","regular",""
"CVB194505280","chilu102","MEM","1","upper","","","","","","","","","","","","","","","","","","","","","","","","19450528","0","DAY03","CVB","L","regular",""
"PH5194508221","chilu102","MEM","2","value","2","","4","1","","","","0","","1","","","","","","","","","","","","1","","19450822","1","PHI11","PH5","L","exhibition","y"
"PH5194508221","chilu102","MEM","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19450822","1","PHI11","PH5","L","exhibition","y"
"PH5194508221","chilu102","MEM","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19450822","1","PHI11","PH5","L","exhibition","y"
