"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BLG194008080","davic105","BLG","1","value","19","","27","10","0","0","0","6","","1","0","3","0","0","1","1","0","","","","","1","","1","","","19400808","0","HRB01","MEM","l","exhibition","y"
"PH5194008242","davic105","BLG","2","value","2","","5","1","0","0","0","1","1","2","0","0","0","0","0","","0","","","","","","","","","","19400824","2","PHI17","PH5","l","regular","y"
"MEM194605052","davic105","MEM","2","value","9","","","0","","","","0","","","","","","","","","","","","","","","","","1","","19460505","2","MEM03","IN9","l","regular",""
"MEM194605080","davic105","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19460508","0","LRK02","IN9","w","regular",""
"MEM194605192","davic105","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19460519","2","MEM03","BIR","l","regular",""
"BIR194605270","davic105","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19460527","0","MTG01","BIR","w","regular",""
"NW2194607100","davic105","NY5","2","value","15","","20","3","0","0","0","2","","","0","","0","0","0","","0","","","","","","","","1","","19460710","0","NWK04","NW2","l","regular","y"
"NY5194607150","davic105","NY5","1","value","24","","39","12","0","0","1","9","","2","0","2","0","0","0","","0","","","","","1","","1","","","19460715","0","NYC23","NY6","l","regular","y"
"NY5194608302","davic105","NY5","4","value","12","","","","","","1","2","","","","","","","","","","","","","","","","","1","","19460830","2","NYC16","NY6","l","regular",""
"NY5194608302","davic105","NY5","4","upper","","","","","","","1","9","","","","","","","","","","","","","","","","","","","19460830","2","NYC16","NY6","l","regular",""
"HOM194609081","davic105","NY5","1","value","9","","","","","","","","","","","","","","","","","","","","","1","","1","","","19460908","1","WAS09","HOM","l","regular",""
"NY6194705070","davic105","NY5","2","value","14","","","","","","","","","","","","","","","","","","","","","","","","1","","19470507","0","NOR01","NY6","l","regular",""
"NY6194705070","davic105","NY5","2","lower","13","","","","","","","","","","","","","","","","","","","","","","","","","","19470507","0","NOR01","NY6","l","regular",""
"NY6194705070","davic105","NY5","2","upper","15","","","","","","","","","","","","","","","","","","","","","","","","","","19470507","0","NOR01","NY6","l","regular",""
"BLG194705160","davic105","NY5","2","value","4","","4","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","19470516","0","BAL14","BLG","l","regular","y"
"PH5194705200","davic105","NY5","2","value","15","","19","6","0","0","0","6","","1","0","0","0","1","0","","0","","","","","","","","","","19470520","0","WIL04","PH5","l","regular","y"
"HOM194705242","davic105","NY5","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19470524","2","PIT06","HOM","l","regular",""
"BLG194705301","davic105","NY5","2","value","3","","4","1","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","","19470530","1","BAL14","BLG","l","regular","y"
"BLG194706241","davic105","NY5","2","value","13","","24","9","","0","0","6","6","1","0","1","0","0","0","","","","","","","1","","","","","19470624","1","BAL14","BLG","l","regular","y"
"MEM194707062","davic105","NY5","1","value","21","","","11","","","","3","","","","","","","","","","","","","1","","","1","","1","19470706","2","MEM02","MEM","w","exhibition",""
"MEM194707110","davic105","NY5","1","value","21","","","11","","2","1","8","","","","","","","","","","","","","","1","","1","","1","19470711","0","MEM02","MEM","l","exhibition",""
"NY5194707131","davic105","NY5","3","value","3","","","","","","0","0","0","","","","","","","","","","","","","","","","1","","19470713","1","NYC16","NY6","l","regular",""
"NY5194707131","davic105","NY5","3","upper","6","","","","","","0","0","0","","","","","","","","","","","","","","","","","","19470713","1","NYC16","NY6","l","regular",""
"NY5194707201","davic105","NY5","5","value","6","","","","","","","3","","","","","","","","","","","","","","","","","1","","19470720","1","NYC16","PH5","l","regular",""
"NY5194707201","davic105","NY5","5","upper","","","","","","","","16","","","","","","","","","","","","","","","","","","","19470720","1","NYC16","PH5","l","regular",""
"NY5194707211","davic105","NY5","1","value","21","","33","8","0","0","0","5","","4","0","1","0","0","0","1","0","","","","","1","","1","","","19470721","1","PHI11","BLG","l","regular","y"
"NW2194708130","davic105","NY5","1","value","27","","","10","","","1","6","","","","","","","","","","","","","1","","","1","","1","19470813","0","TRE01","NW2","w","regular",""
"NW2194708172","davic105","NY5","1","value","18","","","9","","","","7","","","","","","","","","","","","","","1","","1","","1","19470817","2","NWK04","NW2","l","regular",""
"NY6194805110","davic105","NY5","2","value","6","","7","2","","","0","3","","0","","","0","0","0","0","","","","","","1","","","","","19480511","0","WIL04","NY6","l","regular","y"
"HOM194805120","davic105","NY5","1","value","18","0","26","6","4","0","1","3","3","2","0","0","0","0","0","0","0","2","0","0","","1","","1","","1","19480512","0","ALT02","HOM","l","regular","y"
"NW2194805260","davic105","NY5","1","value","24","","31","7","","","0","3","","4","","","0","0","0","0","","","","","","","","1","","","19480526","0","NWK04","NW2","l","regular","y"
