"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"ASP194610020","sainj101","ASF","2","value","18","","","5","","","","5","","","","","","","","","","1","","","","1","","19461002","0","CHI10","ASP","W","exhibition",""
"ASP194610020","sainj101","ASF","2","lower","18","","","5","","","","5","","","","","","","","","","","","","","","","19461002","0","CHI10","ASP","W","exhibition",""
"ASP194610020","sainj101","ASF","2","upper","18","","","5","","","","5","","","","","","","","","","","","","","","","19461002","0","CHI10","ASP","W","exhibition",""
"ASP194610062","sainj101","ASF","2","value","12","0","20","6","1","1","0","4","3","0","0","1","0","0","0","0","0","","","","","","","19461006","2","BAL14","ASP","L","exhibition","y"
"ASP194610062","sainj101","ASF","2","lower","12","","","6","","","0","4","","0","0","1","0","0","0","","0","","","","","","","19461006","2","BAL14","ASP","L","exhibition","y"
"ASP194610062","sainj101","ASF","2","upper","12","","","6","","","0","4","","0","0","2","0","0","0","","0","","","","","","","19461006","2","BAL14","ASP","L","exhibition","y"
"ASP194610122","sainj101","ASF","2","value","18","0","24","5","1","0","0","2","2","1","0","0","0","0","0","0","0","1","","","","1","","19461012","2","WIC01","ASP","W","exhibition","y"
"ASP194610122","sainj101","ASF","2","lower","18","","","5","","","0","2","","1","0","0","","","","","0","","","","","","","19461012","2","WIC01","ASP","W","exhibition","y"
"ASP194610122","sainj101","ASF","2","upper","18","","","5","","","0","2","","1","0","3","","","","","0","","","","","","","19461012","2","WIC01","ASP","W","exhibition","y"
"ASF194610230","sainj101","ASF","2","value","9","","13","4","","","0","2","","1","","3","0","0","0","0","","","","","","","","19461023","0","BAK01","KCR","W","exhibition","y"
"ASF194610230","sainj101","ASF","2","lower","9","","","4","","","0","2","","1","","3","0","0","0","","","","","","","","","19461023","0","BAK01","KCR","W","exhibition","y"
"ASF194610230","sainj101","ASF","2","upper","9","","","4","","","0","2","","1","","3","0","0","0","","","","","","","","","19461023","0","BAK01","KCR","W","exhibition","y"
