"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CVB194407130","carsf102","CVB","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19440713","0","DAY03","MEM","w","regular",""
"CVB194408040","carsf102","CVB","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19440804","0","DAY03","MEM","l","regular",""
"CAG194408250","carsf102","CVB","1","value","27","","","6","","","","2","","2","","6","","","","","","","","","1","","","1","","1","19440825","0","SBD01","CAG","w","regular",""
"CVB194409032","carsf102","CVB","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440903","2","CLE06","CAG","w","regular",""
"CVB194409120","carsf102","CVB","1","value","21","","","10","","","","9","","","","","","","","","","","","","","1","","1","","1","19440912","0","COL05","HOM","l","exhibition",""
"BLG194409160","carsf102","CVB","1","value","19","","34","14","0","0","0","11","","1","0","4","0","0","0","0","0","","","","","1","","1","","","19440916","0","HRB01","BLG","l","exhibition","y"
"CVB194409290","carsf102","CVB","1","value","27","","","13","","","","6","","","","","","","","","","","","","1","","","1","","1","19440929","0","DAL01","CAG","w","exhibition",""
"CAG194410081","carsf102","CVB","1","value","27","","","5","","","","4","","","","","","","","","","","","","1","","","1","","1","19441008","1","LRK02","CAG","w","exhibition",""
"NY6194504082","carsf102","CVB","3","value","","","","","","","","0","0","","","","","","","","","","","","","","","","1","","19450408","2","NOL01","NY6","w","exhibition",""
"CVB194504130","carsf102","CVB","2","value","3","","","","","","","3","","","","","","","","","","","","","","","","","","","19450413","0","FTW01","NY6","l","exhibition",""
"CAG194504180","carsf102","CVB","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450418","0","SAT01","CAG","w","exhibition",""
"BIR194505062","carsf102","CVB","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19450506","2","BIR01","BIR","l","regular",""
"CIA194505220","carsf102","CVB","1","value","27","","","9","","","","3","","","","","","","","","","","","","1","","","1","","1","19450522","0","COL05","CIA","w","regular",""
"CVB194505280","carsf102","CVB","1","value","","","","","","","","","","","","","","","","","","","","","1","","","1","","","19450528","0","DAY03","MEM","w","regular",""
"CVB194506040","carsf102","CVB","1","value","27","","","","","","","4","","","","","","","","","","","","","","1","","1","","1","19450604","0","BUF06","CIA","l","regular",""
"CVB194506180","carsf102","CVB","1","value","27","","","2","1","","","0","0","","","","","","","","","","","","1","","","1","","1","19450618","0","DAY03","CAG","w","regular",""
"CVB194506280","carsf102","CVB","1","value","27","","","7","","","","0","0","","","","","","","","","","","","1","","","1","","1","19450628","0","IND10","KCM","w","regular",""
"BIR194508200","carsf102","CVB","1","value","24","","","11","3","","","8","","","","","","","","1","","","","","","1","","1","","1","19450820","0","MTG01","BIR","l","regular",""
"MEM194508270","carsf102","CVB","1","value","27","","","2","","","","0","","","","","","","","","","","","","1","","","1","","1","19450827","0","LRK02","MEM","w","regular",""
"CVB194509022","carsf102","CVB","1","value","21","","","2","","","","0","0","","","","","","","","","","","","1","","","1","","1","19450902","2","CLE06","CAG","w","regular",""
"HOM194509201","carsf102","CVB","1","value","27","0","33","4","0","0","0","0","0","3","0","1","1","0","0","0","0","0","0","0","1","","","1","","1","19450920","1","PHI11","HOM","w","championship","y"
"MEM194603310","carsf102","CVB","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19460331","0","MEM03","MEM","l","exhibition",""
"BIR194604210","carsf102","CVB","4","value","","","","","","","","","","","","","","","","","","","","","1","","","","","","19460421","0","ATL05","BIR","w","exhibition",""
"CVB194605052","carsf102","CVB","1","value","","","","3","","","1","5","1","1","","1","","","","","","","","","","1","","1","","","19460505","2","CLE06","BIR","l","regular",""
"CVB194605052","carsf102","CVB","1","upper","","","","8","","","1","7","1","1","","1","","","","","","","","","","","","","","","19460505","2","CLE06","BIR","l","regular",""
"BIR194605121","carsf102","CVB","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19460512","1","BIR01","BIR","l","regular",""
"IN9194605193","carsf102","CVB","1","value","27","","","6","","","","3","","","","","","","","","","","","","","1","","1","","1","19460519","3","IND10","IN9","l","regular",""
"CAG194605302","carsf102","CVB","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19460530","2","CHI10","CAG","l","regular",""
"CVB194606110","carsf102","CVB","1","value","24","","","","","","","","","","","","","","","","","","","","","","","1","","","19460611","0","TOL05","KCM","t","regular",""
"KCM194606161","carsf102","CVB","2","value","3","","4","1","0","0","0","0","","0","0","0","0","0","0","0","0","","","","","","","","","","19460616","1","KAN05","KCM","l","regular","y"
"KCM194606170","carsf102","CVB","2","value","17","","24","5","0","0","0","4","","1","0","1","0","0","0","","0","","","","","1","","","1","","19460617","0","OKC02","KCM","l","regular","y"
"MEM194607071","carsf102","CVB","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19460707","1","MEM03","MEM","l","regular",""
"IN9194607150","carsf102","CVB","1","value","24","","","7","","","","4","","","","","","","","","","","","","","1","","1","","1","19460715","0","COL05","IN9","l","regular",""
"CVB194607211","carsf102","CVB","1","value","27","","","1","","","1","6","","1","","","","","","","","","","","","1","","1","","1","19460721","1","CLE06","NW2","l","exhibition",""
"CVB194607270","carsf102","CVB","1","value","27","","","9","","","","6","","","","","","","","","","","","","1","","","1","","1","19460727","0","BUF06","BIR","w","regular",""
