"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"KCM194708032","scroj101","KCM","1","value","3","1","7","2","","0","0","3","","1","","0","0","0","0","","","","1","","1","","","19470803","2","KAN05","HOM","L","exhibition","y"
"KCM194708032","scroj101","KCM","1","lower","3","","","2","","0","0","2","","1","","0","0","0","0","","","","","","","","","19470803","2","KAN05","HOM","L","exhibition","y"
"KCM194708032","scroj101","KCM","1","upper","3","","","2","","0","0","6","","1","","0","0","0","0","","","","","","","","","19470803","2","KAN05","HOM","L","exhibition","y"
"HOM194708090","scroj101","KCM","1","value","15","","24","7","1","1","0","5","","2","","4","0","0","0","0","","","1","","1","","1","19470809","0","WIL04","HOM","L","exhibition","y"
"HOM194708090","scroj101","KCM","1","lower","15","","24","7","1","1","0","5","","2","","4","0","0","0","0","","","","","","","","19470809","0","WIL04","HOM","L","exhibition","y"
"HOM194708090","scroj101","KCM","1","upper","15","","24","7","1","1","0","5","","2","","4","0","0","0","0","","","","","","","","19470809","0","WIL04","HOM","L","exhibition","y"
