"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BIR194104132","johnl107","BIR","1","value","4","","15","5","1","3","0","12","","3","","","0","0","0","","","","1","","1","","","19410413","2","PBL01","NY5","L","exhibition","y"
"BIR194104132","johnl107","BIR","1","lower","3","","","5","1","3","0","12","","3","","","0","0","0","","","","","","","","","19410413","2","PBL01","NY5","L","exhibition","y"
"BIR194104132","johnl107","BIR","1","upper","","","","8","1","3","0","12","","3","","","0","0","0","","","","","","","","","19410413","2","PBL01","NY5","L","exhibition","y"
"BIR194105111","johnl107","BIR","3","value","3","","4","1","","","","0","","0","","","","","","","","","","","","1","","19410511","1","BIR01","KCM","L","regular","y"
"BIR194105111","johnl107","BIR","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19410511","1","BIR01","KCM","L","regular","y"
"BIR194105111","johnl107","BIR","3","upper","","","","","","","","","","","","","","","","","","","","","","","","19410511","1","BIR01","KCM","L","regular","y"
"MEM194105300","johnl107","BIR","1","value","","","","","","","","","","","","","","","","","","","1","","1","","","19410530","0","LRK02","MEM","L","regular",""
"MEM194105300","johnl107","BIR","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19410530","0","LRK02","MEM","L","regular",""
"MEM194105300","johnl107","BIR","1","upper","","","","","","","","","","","","","","","","","","","","","","","","19410530","0","LRK02","MEM","L","regular",""
"JAX194107010","johnl107","BIR","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19410701","0","JKV01","JAX","W","regular",""
"JAX194107010","johnl107","BIR","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19410701","0","JKV01","JAX","W","regular",""
"JAX194107010","johnl107","BIR","1","upper","","","","","","","","","","","","","","","","","","","","","","","","19410701","0","JKV01","JAX","W","regular",""
"BIR194107042","johnl107","BIR","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19410704","2","BIR01","JAX","L","regular",""
"BIR194107042","johnl107","BIR","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19410704","2","BIR01","JAX","L","regular",""
"BIR194107042","johnl107","BIR","1","upper","","","","","","","","","","","","","","","","","","","1","","","","","19410704","2","BIR01","JAX","L","regular",""
"BIR194107062","johnl107","BIR","1","value","24","","","6","","","","1","","","","","","","","","","1","","","1","","1","19410706","2","BIR01","SNO","W","regular",""
"BIR194107062","johnl107","BIR","1","lower","24","","","6","","","","1","","","","","","","","","","","","","","","","19410706","2","BIR01","SNO","W","regular",""
"BIR194107062","johnl107","BIR","1","upper","24","","","6","","","","1","","","","","","","","","","","","","","","","19410706","2","BIR01","SNO","W","regular",""
"JAX194107220","johnl107","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","","","19410722","0","FAR01","JAX","L","regular",""
"JAX194107220","johnl107","BIR","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19410722","0","FAR01","JAX","L","regular",""
"JAX194107220","johnl107","BIR","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19410722","0","FAR01","JAX","L","regular",""
"BIR194108250","johnl107","BIR","1","value","27","","","2","1","1","","2","","","","12","","","","","","","","","1","","1","19410825","0","BIR01","SNO","T","regular",""
"BIR194108250","johnl107","BIR","1","lower","27","","","2","1","1","","2","","","","12","","","","","","","","","","","","19410825","0","BIR01","SNO","T","regular",""
"BIR194108250","johnl107","BIR","1","upper","27","","","2","1","1","","2","","","","12","","","","","","","","","","","","19410825","0","BIR01","SNO","T","regular",""
"BIR194109282","johnl107","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19410928","2","BIR01","NY5","L","exhibition",""
"BIR194109282","johnl107","BIR","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19410928","2","BIR01","NY5","L","exhibition",""
"BIR194109282","johnl107","BIR","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19410928","2","BIR01","NY5","L","exhibition",""
"MEM194209010","johnl107","BIR","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19420901","0","MEM02","MEM","L","regular",""
"MEM194209010","johnl107","BIR","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19420901","0","MEM02","MEM","L","regular",""
"MEM194209010","johnl107","BIR","1","upper","","","","","","","","","","","","","","","","","","","1","","","","","19420901","0","MEM02","MEM","L","regular",""
