"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"KCM194106292","watth101","NY5","2","value","0","","1","0","0","0","0","1","","1","0","0","0","0","0","0","0","","","","","","","","","","19410629","2","KAN05","KCM","l","exhibition","y"
"BLG194107070","watth101","NY5","2","value","2","","6","2","0","0","0","2","","2","0","0","0","0","0","","0","","","","","","","","","","19410707","0","BAL14","BLG","l","regular","y"
"CCB194207160","watth101","CCB","2","value","14","","20","3","0","0","0","2","","3","0","1","0","1","0","0","0","","","","","","","","1","","19420716","0","MUN02","HOM","l","exhibition","y"
"CCB194207180","watth101","CCB","2","value","14","","25","7","0","0","1","4","","4","0","3","0","0","0","","0","","","","","","","","1","","19420718","0","AKR01","HOM","l","exhibition","y"
"CCB194207230","watth101","CCB","3","value","19","","35","10","0","1","0","11","","6","0","5","2","0","0","","0","","","","","","","","1","","19420723","0","ERI01","HOM","l","exhibition","y"
"NW2194208040","watth101","CCB","1","value","16","","27","8","0","0","0","7","","4","0","","0","0","0","2","0","","","","","1","","1","","","19420804","0","TRE01","NW2","l","exhibition","y"
"CCB194208120","watth101","CCB","2","value","2","","5","2","0","0","0","1","","1","0","0","0","0","0","0","0","","","","","","","","","","19420812","0","CAN03","MEM","l","regular","y"
"CCB194208140","watth101","CCB","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19420814","0","CAN03","MEM","l","regular",""
"CAG194208201","watth101","CCB","1","value","21","","30","7","0","0","0","4","","3","0","","0","0","0","","0","","","","","","","1","","","19420820","1","RCI01","CAG","w","regular","y"
"KCM194208310","watth101","CCB","1","value","24","","","5","","","","6","","","","","","","","","","","","","","","","1","","1","19420831","0","IND10","KCM","l","regular",""
"CCB194209062","watth101","CCB","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19420906","2","BUF06","NY5","w","exhibition",""
