"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"HOM194005110","coimp101","NY6","1","9","value","24","4","0","0","0","0","","","","","1","19400511","0","PIT06","HOM","l","regular","y"
"HOM194005121","coimp101","NY6","1","9","value","","","","0","0","0","","","","","1","19400512","1","WAS09","HOM","l","regular","y"
"HOM194005121","coimp101","NY6","2","6","value","","","","0","0","0","","","","","1","19400512","1","WAS09","HOM","l","regular","y"
"HOM194005122","coimp101","NY6","1","4","value","18","","","1","0","0","","","","","1","19400512","2","WAS09","HOM","l","regular","y"
"NY5194005191","coimp101","NY6","1","8","value","24","1","0","0","0","0","","","","","1","19400519","1","NYC16","NY5","l","regular","y"
"NY6194005260","coimp101","NY6","1","8","value","27","0","0","0","0","0","","","","","1","19400526","0","HAR02","NW2","l","regular","y"
"NW2194005270","coimp101","NY6","1","8","value","24","4","0","0","0","0","","","","","1","19400527","0","SPR06","NW2","l","regular","y"
"PH5194005301","coimp101","NY6","1","8","value","24","2","","0","0","0","","","","","1","19400530","1","PHI17","PH5","l","regular","y"
"PH5194005302","coimp101","NY6","1","8","value","27","2","","0","0","0","","","","","1","19400530","2","PHI17","PH5","w","regular","y"
"PH5194006091","coimp101","NY6","1","8","value","24","3","2","0","1","0","","","","","1","19400609","1","HRB01","PH5","l","regular","y"
"PH5194006092","coimp101","NY6","1","8","value","21","5","0","0","0","0","","","","","1","19400609","2","HRB01","PH5","w","regular","y"
"PH5194006130","coimp101","NY6","1","8","value","27","","","0","0","0","","","","","1","19400613","0","PHI17","PH5","w","regular","y"
"NY6194006161","coimp101","NY6","1","8","value","48","1","0","1","0","0","","","","","1","19400616","1","NYC16","BLG","l","regular","y"
"NW2194006231","coimp101","NY6","1","8","value","27","","","0","0","0","","","","","1","19400623","1","NWK04","NW2","w","regular","y"
"NW2194006232","coimp101","NY6","1","8","value","21","","","0","0","0","","","","","1","19400623","2","NWK04","NW2","w","regular","y"
"NW2194006270","coimp101","NY6","1","8","value","24","","","0","0","0","","","","","1","19400627","0","NWK04","NW2","l","regular","y"
