"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"DT1192106060","morie101","CNN","1","2","value","24","4","1","0","0","0","0","","","","","19210606","0","DET07","DT1","l","regular","y"
