"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"HOM194404231","white107","HOM","9","2","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","1","","19440423","1","WAS09","NW2","W","exhibition","y"
"HOM194404231","white107","HOM","9","2","lower","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19440423","1","WAS09","NW2","W","exhibition","y"
"HOM194404231","white107","HOM","9","2","upper","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19440423","1","WAS09","NW2","W","exhibition","y"
"HOM194405030","white107","HOM","","","value","","","","","","","","","","","","","","","","","","","","","19440503","0","DAY03","CVB","L","exhibition",""
"HOM194405030","white107","HOM","","","lower","","","","","","","","","","","","","","","","","","","","","19440503","0","DAY03","CVB","L","exhibition",""
"HOM194405030","white107","HOM","","","upper","","","","","","","","","","","","","","","","","","","","","19440503","0","DAY03","CVB","L","exhibition",""
"HOM194405301","white107","HOM","9","3","value","2","0","0","0","0","0","","0","","0","1","","","0","","","0","","","","19440530","1","PIT06","BLG","L","regular","y"
"HOM194405301","white107","HOM","9","3","lower","2","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19440530","1","PIT06","BLG","L","regular","y"
"HOM194405301","white107","HOM","9","3","upper","2","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19440530","1","PIT06","BLG","L","regular","y"
"HOM194406190","white107","HOM","9","2","value","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19440619","0","HRB01","NW2","L","regular","y"
"HOM194406190","white107","HOM","9","2","lower","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19440619","0","HRB01","NW2","L","regular","y"
"HOM194406190","white107","HOM","9","2","upper","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19440619","0","HRB01","NW2","L","regular","y"
"HOM194407120","white107","HOM","9","1","value","5","0","2","2","0","0","1","0","","0","0","0","","0","","","0","","","","19440712","0","HRB01","NY6","W","regular","y"
"HOM194407120","white107","HOM","9","1","lower","5","0","2","2","0","0","1","0","","0","","","","0","","","0","","","","19440712","0","HRB01","NY6","W","regular","y"
"HOM194407120","white107","HOM","9","1","upper","5","0","2","2","0","0","1","0","","0","","","","0","","","0","","","","19440712","0","HRB01","NY6","W","regular","y"
"PH5194408072","white107","HOM","9","1","value","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","19440807","2","PHI11","PH5","L","regular","y"
"PH5194408072","white107","HOM","9","1","lower","1","0","0","0","0","0","0","0","","0","0","0","1","0","","","0","","","","19440807","2","PHI11","PH5","L","regular","y"
"PH5194408072","white107","HOM","9","1","upper","1","0","0","0","0","0","0","0","","0","0","0","1","0","","","0","","","","19440807","2","PHI11","PH5","L","regular","y"
"HOM194408260","white107","HOM","9","1","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19440826","0","ALT02","NW2","W","regular","y"
"HOM194408260","white107","HOM","9","1","lower","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19440826","0","ALT02","NW2","W","regular","y"
"HOM194408260","white107","HOM","9","1","upper","2","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19440826","0","ALT02","NW2","W","regular","y"
"CVB194409120","white107","HOM","","","value","","","","","","","","","","","","","","","","","","","","","19440912","0","COL05","CVB","W","exhibition",""
"CVB194409120","white107","HOM","","","lower","","","","","","","","","","","","","","","","","","","","","19440912","0","COL05","CVB","W","exhibition",""
"CVB194409120","white107","HOM","","","upper","","","","","","","","","","","","","","","","","","","","","19440912","0","COL05","CVB","W","exhibition",""
