"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CCB194205242","harrs105","CCB","4","1","value","2","0","1","0","0","0","","0","","0","1","","","0","","","0","","","","19420524","2","KAN05","JAX","W","regular","y"
"CCB194205242","harrs105","CCB","4","1","lower","2","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19420524","2","KAN05","JAX","W","regular","y"
"CCB194205242","harrs105","CCB","4","1","upper","2","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19420524","2","KAN05","JAX","W","regular","y"
"CCB194205311","harrs105","CCB","4","1","value","4","0","3","1","0","0","","0","","0","0","0","","0","","","0","","","","19420531","1","CLE06","JAX","W","regular","y"
"CCB194205311","harrs105","CCB","4","1","lower","4","0","3","1","0","0","","0","","0","0","0","","0","","","0","","","","19420531","1","CLE06","JAX","W","regular","y"
"CCB194205311","harrs105","CCB","4","1","upper","4","0","3","1","0","0","","0","","0","0","0","","0","","","0","","","","19420531","1","CLE06","JAX","W","regular","y"
"CCB194205312","harrs105","CCB","4","1","value","","0","","","","","0","","","","","","","","","","","","","","19420531","2","CLE06","JAX","L","regular",""
"CCB194205312","harrs105","CCB","4","1","lower","","0","","","","","0","","","","","","","","","","","","","","19420531","2","CLE06","JAX","L","regular",""
"CCB194205312","harrs105","CCB","4","1","upper","","0","","","","","0","","","","","","","","","","","","","","19420531","2","CLE06","JAX","L","regular",""
"CCB194206020","harrs105","CCB","","","value","","","1","","","","","","","","","","","","","","","","","","19420602","0","YOU01","JAX","W","regular",""
"CCB194206020","harrs105","CCB","","","lower","","","1","","","","","","","","","","","","","","","","","","19420602","0","YOU01","JAX","W","regular",""
"CCB194206020","harrs105","CCB","","","upper","","","3","","","","","","","","","","","","","","","","","","19420602","0","YOU01","JAX","W","regular",""
"CCB194206030","harrs105","CCB","5","1","value","2","3","2","1","0","0","0","0","","1","1","","","0","","","0","","","","19420603","0","ERI01","JAX","W","regular","y"
"CCB194206030","harrs105","CCB","5","1","lower","2","3","2","1","0","0","0","0","","1","1","","","0","","","0","","","","19420603","0","ERI01","JAX","W","regular","y"
"CCB194206030","harrs105","CCB","5","1","upper","2","3","2","1","0","0","0","0","","1","1","","","0","","","0","","","","19420603","0","ERI01","JAX","W","regular","y"
"CCB194206150","harrs105","CCB","2","1","value","4","0","0","0","0","0","","0","","0","1","","","0","","","0","","","","19420615","0","YOU01","KCM","L","regular","y"
"CCB194206150","harrs105","CCB","2","1","lower","4","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19420615","0","YOU01","KCM","L","regular","y"
"CCB194206150","harrs105","CCB","2","1","upper","4","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19420615","0","YOU01","KCM","L","regular","y"
"CCB194206160","harrs105","CCB","2","1","value","4","0","1","1","0","0","","0","","0","0","0","","0","","","0","","","","19420616","0","MEA01","KCM","L","regular","y"
"CCB194206160","harrs105","CCB","2","1","lower","4","","1","1","0","0","","0","","0","","","","0","","","0","","","","19420616","0","MEA01","KCM","L","regular","y"
"CCB194206160","harrs105","CCB","2","1","upper","4","","1","1","0","0","","0","","0","","","","0","","","0","","","","19420616","0","MEA01","KCM","L","regular","y"
