"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"CAG194508200","bakee102","MEM","1","1","value","18","0","0","1","0","0","0","19450820","0","YOR03","CAG","L","regular","y"
"CAG194508200","bakee102","MEM","1","1","lower","18","0","0","1","0","0","0","19450820","0","YOR03","CAG","L","regular","y"
"CAG194508200","bakee102","MEM","1","1","upper","18","0","0","1","0","0","0","19450820","0","YOR03","CAG","L","regular","y"
"MEM194508262","bakee102","MEM","1","1","value","","","","0","","0","0","19450826","2","MEM03","CVB","L","regular",""
"MEM194508262","bakee102","MEM","1","1","lower","","","","0","","0","0","19450826","2","MEM03","CVB","L","regular",""
"MEM194508262","bakee102","MEM","1","1","upper","","","","0","","0","0","19450826","2","MEM03","CVB","L","regular",""
"KCM194509032","bakee102","MEM","1","1","value","18","0","0","0","0","0","0","19450903","2","KAN05","KCM","L","regular","y"
"KCM194509032","bakee102","MEM","1","1","lower","18","0","0","0","0","0","0","19450903","2","KAN05","KCM","L","regular","y"
"KCM194509032","bakee102","MEM","1","1","upper","18","0","0","0","0","0","0","19450903","2","KAN05","KCM","L","regular","y"
"MEM194509200","bakee102","MEM","1","1","value","","","","0","","0","0","19450920","0","FTW01","NY5","W","exhibition",""
"MEM194509200","bakee102","MEM","1","1","lower","","","","0","","0","0","19450920","0","FTW01","NY5","W","exhibition",""
"MEM194509200","bakee102","MEM","1","1","upper","","","","0","","0","0","19450920","0","FTW01","NY5","W","exhibition",""
