"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CAG194605051","mccuj101","CAG","6","1","value","2","0","0","0","0","0","","2","","0","0","0","","0","","","0","","","","19460505","1","CHI10","KCM","W","regular",""
"CAG194605051","mccuj101","CAG","6","1","lower","2","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19460505","1","CHI10","KCM","W","regular",""
"CAG194605051","mccuj101","CAG","6","1","upper","2","0","0","0","0","0","","2","","0","","","","0","","","0","","","","19460505","1","CHI10","KCM","W","regular",""
"KCM194605070","mccuj101","CAG","3","1","value","4","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19460507","0","TUL01","KCM","L","regular","y"
"KCM194605070","mccuj101","CAG","3","1","lower","4","1","0","0","0","0","0","0","","0","","","","0","","","0","","","","19460507","0","TUL01","KCM","L","regular","y"
"KCM194605070","mccuj101","CAG","3","1","upper","4","1","0","0","0","0","0","0","","0","","","","0","","","0","","","","19460507","0","TUL01","KCM","L","regular","y"
"CAG194605120","mccuj101","CAG","6","1","value","7","1","2","0","1","0","1","0","","0","1","","","0","","","0","","","","19460512","0","CHI10","IN9","T","regular","y"
"CAG194605120","mccuj101","CAG","6","1","lower","7","1","2","0","1","0","1","0","","0","","","","0","","","0","","","","19460512","0","CHI10","IN9","T","regular","y"
"CAG194605120","mccuj101","CAG","6","1","upper","7","1","2","0","1","0","-1","0","","0","","","","0","","","0","","","","19460512","0","CHI10","IN9","T","regular","y"
"CAG194605150","mccuj101","CAG","3","1","value","1","0","0","0","0","0","","1","","0","0","0","","0","","","0","","","","19460515","0","SBD01","IN9","L","regular","y"
"CAG194605150","mccuj101","CAG","3","1","lower","1","0","0","0","0","0","","1","","0","","","","0","","","0","","","","19460515","0","SBD01","IN9","L","regular","y"
"CAG194605150","mccuj101","CAG","3","1","upper","1","0","0","0","0","0","","1","","0","","","","0","","","0","","","","19460515","0","SBD01","IN9","L","regular","y"
"KCM194605191","mccuj101","CAG","6","1","value","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19460519","1","KAN05","KCM","L","regular","y"
"KCM194605191","mccuj101","CAG","6","1","lower","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19460519","1","KAN05","KCM","L","regular","y"
"KCM194605191","mccuj101","CAG","6","1","upper","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19460519","1","KAN05","KCM","L","regular","y"
"KCM194605192","mccuj101","CAG","6","1","value","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19460519","2","KAN05","KCM","L","regular","y"
"KCM194605192","mccuj101","CAG","6","1","lower","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19460519","2","KAN05","KCM","L","regular","y"
"KCM194605192","mccuj101","CAG","6","1","upper","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19460519","2","KAN05","KCM","L","regular","y"
"KCM194605200","mccuj101","CAG","3","1","value","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19460520","0","KAN05","KCM","L","regular","y"
"KCM194605200","mccuj101","CAG","3","1","lower","4","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19460520","0","KAN05","KCM","L","regular","y"
"KCM194605200","mccuj101","CAG","3","1","upper","4","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19460520","0","KAN05","KCM","L","regular","y"
"CAG194606030","mccuj101","CAG","5","1","value","5","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","19460603","0","DAV01","BIR","L","regular","y"
"CAG194606030","mccuj101","CAG","5","1","lower","5","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","19460603","0","DAV01","BIR","L","regular","y"
"CAG194606030","mccuj101","CAG","5","1","upper","5","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","19460603","0","DAV01","BIR","L","regular","y"
"CAG194606040","mccuj101","CAG","3","1","value","5","0","2","0","0","0","","0","","0","0","0","","0","","","0","","","","19460604","0","SBD01","BIR","L","regular","y"
"CAG194606040","mccuj101","CAG","3","1","lower","5","0","2","0","0","0","","0","","0","0","0","","0","","","0","","","","19460604","0","SBD01","BIR","L","regular","y"
"CAG194606040","mccuj101","CAG","3","1","upper","5","0","2","0","0","0","","0","","0","0","0","","0","","","0","","","","19460604","0","SBD01","BIR","L","regular","y"
"IN9194606080","mccuj101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","19460608","0","IND10","IN9","L","regular",""
"IN9194606080","mccuj101","CAG","","","lower","","","","","","","","","","","","","","","","","","","","","19460608","0","IND10","IN9","L","regular",""
"IN9194606080","mccuj101","CAG","","","upper","","","","","","","","","","","","","","","","","","","","","19460608","0","IND10","IN9","L","regular",""
"CAG194606092","mccuj101","CAG","","","value","","","1","","","","1","","","","","","","","","","","","","","19460609","2","CHI10","IN9","W","regular",""
"CAG194606092","mccuj101","CAG","","","lower","","","1","","","","1","","","","","","","","","","","","","","19460609","2","CHI10","IN9","W","regular",""
"CAG194606092","mccuj101","CAG","","","upper","","","","","","","0","","","","","","","","","","","","","","19460609","2","CHI10","IN9","W","regular",""
"CAG194606100","mccuj101","CAG","3","1","value","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19460610","0","DAV01","IN9","L","regular","y"
"CAG194606100","mccuj101","CAG","3","1","lower","4","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19460610","0","DAV01","IN9","L","regular","y"
"CAG194606100","mccuj101","CAG","3","1","upper","4","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19460610","0","DAV01","IN9","L","regular","y"
"CAG194606110","mccuj101","CAG","3","1","value","4","2","4","1","0","0","","0","","0","1","","","0","","","0","","","","19460611","0","SPR03","IN9","W","regular","y"
"CAG194606110","mccuj101","CAG","3","1","lower","4","2","4","1","0","0","","0","","0","","","","0","","","0","","","","19460611","0","SPR03","IN9","W","regular","y"
"CAG194606110","mccuj101","CAG","3","1","upper","4","2","4","1","0","0","","0","","0","","","","0","","","0","","","","19460611","0","SPR03","IN9","W","regular","y"
"IN9194607010","mccuj101","CAG","3","1","value","2","0","1","0","0","0","1","0","","0","2","","","0","","","0","","","","19460701","0","RCI01","IN9","L","regular","y"
"IN9194607010","mccuj101","CAG","3","1","lower","2","0","1","0","0","0","1","0","","0","","","","0","","","0","","","","19460701","0","RCI01","IN9","L","regular","y"
"IN9194607010","mccuj101","CAG","3","1","upper","2","0","1","0","0","0","1","0","","0","","","","0","","","0","","","","19460701","0","RCI01","IN9","L","regular","y"
"IN9194607020","mccuj101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","19460702","0","COL05","IN9","W","regular",""
"IN9194607020","mccuj101","CAG","","","lower","","","","","","","","","","","","","","","","","","","","","19460702","0","COL05","IN9","W","regular",""
"IN9194607020","mccuj101","CAG","","","upper","","","","","","","","","","","","","","","","","","","","","19460702","0","COL05","IN9","W","regular",""
"CAG194607071","mccuj101","CAG","3","1","value","3","1","1","1","0","0","0","0","","0","0","0","","0","","","0","","","","19460707","1","CHI10","BIR","W","regular","y"
"CAG194607071","mccuj101","CAG","3","1","lower","3","1","1","1","0","0","0","0","","0","0","0","","0","","","0","","","","19460707","1","CHI10","BIR","W","regular","y"
"CAG194607071","mccuj101","CAG","3","1","upper","3","1","1","1","0","0","0","0","","0","0","0","","0","","","0","","","","19460707","1","CHI10","BIR","W","regular","y"
