"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"SNO194004141","barbb102","NY5","1","value","0","5","5","1","0","0","0","4","","4","0","0","0","0","0","0","0","","","","","","","1","","","19400414","1","NOL01","SNO","l","exhibition","y"
"NY5194004211","barbb102","NY5","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19400421","1","LRK02","CAG","w","exhibition",""
"NW2194005050","barbb102","NY5","1","value","15","2","22","6","0","0","1","4","","2","0","","1","0","0","","0","","","","","1","","1","","","19400505","0","NWK04","NW2","l","regular","y"
"NW2194005110","barbb102","NY5","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19400511","0","GOL01","NW2","w","exhibition",""
"NY5194005191","barbb102","NY5","1","value","27","","36","6","1","0","1","2","2","2","","4","0","0","0","0","","","","","1","","","1","","1","19400519","1","NYC16","NY6","w","regular","y"
"NY5194005262","barbb102","NY5","1","value","14","","23","3","0","0","0","5","4","6","0","3","0","0","0","1","0","","","","","1","","1","","","19400526","2","NYC16","BLG","l","regular","y"
"BLG194006021","barbb102","NY5","2","value","3","","5","1","0","0","0","1","","1","0","1","0","0","0","","0","","","","","","","","1","","19400602","1","COL05","BLG","l","regular","y"
"NY5194006140","barbb102","NY5","2","value","1","","3","0","0","0","0","0","","2","0","0","0","0","0","0","0","","","","1","","","","1","","19400614","0","PAT01","PH5","w","regular","y"
"BLG194006220","barbb102","NY5","1","value","18","","26","6","0","0","1","5","","2","0","1","0","0","1","0","0","","","","","","","1","","","19400622","0","HRB01","BLG","l","regular","y"
"BLG194006232","barbb102","BLG","1","value","15","","23","6","0","0","0","3","2","1","","3","1","0","0","0","","","","","1","","","1","","1","19400623","2","BAL09","NY5","w","regular","y"
"HOM194007020","barbb102","BLG","1","value","24","","43","8","0","0","2","6","","11","0","9","0","0","0","","0","","","","1","","","1","","","19400702","0","BUF06","HOM","w","regular","y"
"NW2194007071","barbb102","BLG","1","value","22","","33","4","0","0","0","4","","8","0","1","0","0","0","","0","","","","","","","1","","","19400707","1","NWK04","NW2","w","regular","y"
"HOM194007120","barbb102","BLG","2","value","6","","9","2","0","0","1","1","","1","0","2","0","0","0","","0","","","","","","","","1","","19400712","0","HRB01","HOM","w","regular","y"
