"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM193804100","breme101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19380410","0","MEM02","BLG","w","exhibition",""
"MEM193805152","breme101","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19380515","2","MEM02","IN7","w","regular",""
"MEM193806052","breme101","MEM","1","value","21","","","6","","1","","2","","","","","","","","","","","","","1","","","1","","1","19380605","2","MEM02","BIR","w","regular",""
"MEM193806070","breme101","MEM","1","value","27","","","","","","","1","","","","","","","","","","","","","1","","","1","","1","19380607","0","MEM02","BIR","w","regular",""
"BIR193806200","breme101","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19380620","0","BIR01","BIR","l","regular",""
"MEM193806280","breme101","MEM","1","value","4","","9","3","","","","2","","2","","","0","","","0","","","","","","","","1","","","19380628","0","MEM02","ATN","w","regular","y"
"KCM193905141","breme101","MEM","1","value","24","0","36","9","2","0","2","6","4","3","0","3","0","0","0","0","0","1","0","0","","1","","1","","1","19390514","1","KAN05","KCM","l","regular","y"
"MEM193905241","breme101","MEM","","value","27","","","","","","","4","","","","","","","","","","","","","1","","","1","","1","19390524","1","MEM02","SSA","w","regular",""
"CAG193905290","breme101","MEM","1","value","18","1","28","10","1","0","2","5","3","0","0","3","0","0","0","1","0","0","1","0","","","","1","","","19390529","0","CHI09","CAG","w","regular","y"
"CAG193905301","breme101","MEM","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19390530","1","CHI09","CAG","l","regular",""
"CAG193905302","breme101","MEM","2","value","22","","","","","1","","4","","","","","","","","","","","","","","","","","1","","19390530","2","CHI09","CAG","l","exhibition",""
"MEM193906120","breme101","MEM","1","value","27","","","11","","","","5","","","","","","","","","","","","","","1","","1","","1","19390612","0","OKC01","KCM","l","regular",""
"ATN193906180","breme101","MEM","2","value","5","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","1","","19390618","0","ATL04","ATN","l","regular","y"
"ATN193906200","breme101","MEM","1","value","24","","37","9","1","2","0","5","","1","","","0","0","0","0","","","","","","1","","1","","1","19390620","0","ATL04","ATN","l","regular","y"
"MEM193906251","breme101","MEM","1","value","25","","35","7","","","0","5","","2","","2","0","0","0","3","","","","","","1","","1","","","19390625","1","MEM02","CAG","l","regular","y"
"MEM193907043","breme101","MEM","1","value","27","","","","","","","4","","","","","","","","","","","","","1","","","1","","1","19390704","3","CLA01","CV9","w","exhibition",""
"MEM193907060","breme101","MEM","1","value","33","","","","","","","7","","","","","","","","","","","","","","1","","1","","1","19390706","0","MEM02","CV9","l","regular",""
"CV9193907091","breme101","MEM","1","value","32","0","42","7","2","1","0","3","2","6","0","2","1","0","0","0","0","1","1","0","","1","","1","","1","19390709","1","CLE06","CV9","l","regular","y"
