"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"PRG192510240","statj101","PIR","1","8","value","27","2","1","0","0","0","0","19251024","0","LOS05","PRG","W","exhibition","y"
"PRG192510240","statj101","PIR","1","8","lower","27","2","1","0","0","0","0","19251024","0","LOS05","PRG","W","exhibition","y"
"PRG192510240","statj101","PIR","1","8","upper","27","2","1","0","0","0","0","19251024","0","LOS05","PRG","W","exhibition","y"
"PRG192510250","statj101","PIR","1","8","value","24","1","0","0","0","0","0","19251025","0","LOS05","PRG","L","exhibition","y"
"PRG192510250","statj101","PIR","1","8","lower","24","1","0","0","0","0","0","19251025","0","LOS05","PRG","L","exhibition","y"
"PRG192510250","statj101","PIR","1","8","upper","24","1","0","0","0","0","0","19251025","0","LOS05","PRG","L","exhibition","y"
"PRG192510310","statj101","PIR","1","8","value","27","5","0","0","0","0","0","19251031","0","LOS05","PRG","W","exhibition","y"
"PRG192510310","statj101","PIR","1","8","lower","27","5","0","0","0","0","0","19251031","0","LOS05","PRG","W","exhibition","y"
"PRG192510310","statj101","PIR","1","8","upper","27","5","0","0","0","0","0","19251031","0","LOS05","PRG","W","exhibition","y"
"PRG192511010","statj101","PIR","1","8","value","27","2","0","0","0","0","0","19251101","0","LOS05","PRG","T","exhibition","y"
"PRG192511010","statj101","PIR","1","8","lower","27","2","0","0","0","0","0","19251101","0","LOS05","PRG","T","exhibition","y"
"PRG192511010","statj101","PIR","1","8","upper","27","2","0","0","0","0","0","19251101","0","LOS05","PRG","T","exhibition","y"
"PRG192511140","statj101","PIR","1","8","value","24","3","0","0","0","0","0","19251114","0","LOS05","PRG","L","exhibition","y"
"PRG192511140","statj101","PIR","1","8","lower","24","3","0","0","0","0","0","19251114","0","LOS05","PRG","L","exhibition","y"
"PRG192511140","statj101","PIR","1","8","upper","24","3","0","0","0","0","0","19251114","0","LOS05","PRG","L","exhibition","y"
"PRG192511150","statj101","PIR","1","8","value","24","2","0","2","0","0","0","19251115","0","LOS05","PRG","L","exhibition","y"
"PRG192511150","statj101","PIR","1","8","lower","24","2","0","2","0","0","0","19251115","0","LOS05","PRG","L","exhibition","y"
"PRG192511150","statj101","PIR","1","8","upper","24","2","0","2","0","0","0","19251115","0","LOS05","PRG","L","exhibition","y"
"HIL192710160","statj101","PIR","1","8","value","27","2","0","0","0","0","0","19271016","0","LOS05","HIL","W","exhibition","y"
"HIL192710160","statj101","PIR","1","8","lower","27","2","0","0","0","0","0","19271016","0","LOS05","HIL","W","exhibition","y"
"HIL192710160","statj101","PIR","1","8","upper","27","2","0","0","0","0","0","19271016","0","LOS05","HIL","W","exhibition","y"
"PRG193011010","statj101","KLK","1","8","value","27","6","0","0","0","0","0","19301101","0","LOS02","PRG","W","exhibition","y"
"PRG193011010","statj101","KLK","1","8","lower","27","6","0","0","0","0","0","19301101","0","LOS02","PRG","W","exhibition","y"
"PRG193011010","statj101","KLK","1","8","upper","27","6","0","0","0","0","0","19301101","0","LOS02","PRG","W","exhibition","y"
"PRG193011021","statj101","KLK","1","8","value","26","3","0","0","0","0","0","19301102","1","LOS02","PRG","L","exhibition","y"
"PRG193011021","statj101","KLK","1","8","lower","26","3","0","0","0","0","0","19301102","1","LOS02","PRG","L","exhibition","y"
"PRG193011021","statj101","KLK","1","8","upper","26","3","0","0","0","0","0","19301102","1","LOS02","PRG","L","exhibition","y"
"PRG193011022","statj101","KLK","1","8","value","15","2","0","0","0","0","0","19301102","2","LOS02","PRG","L","exhibition","y"
"PRG193011022","statj101","KLK","1","8","lower","15","2","0","0","0","0","0","19301102","2","LOS02","PRG","L","exhibition","y"
"PRG193011022","statj101","KLK","1","8","upper","15","2","0","0","0","0","0","19301102","2","LOS02","PRG","L","exhibition","y"
"PRG193011230","statj101","KLK","1","5","value","24","0","0","0","0","0","0","19301123","0","LOS02","PRG","L","exhibition","y"
"PRG193011230","statj101","KLK","1","5","lower","24","0","0","0","0","0","0","19301123","0","LOS02","PRG","L","exhibition","y"
"PRG193011230","statj101","KLK","1","5","upper","24","0","0","0","0","0","0","19301123","0","LOS02","PRG","L","exhibition","y"
"ASD193510310","statj101","ASD","1","8","value","27","0","0","0","0","0","0","19351031","0","LOS02","PRG","W","exhibition","y"
"ASD193510310","statj101","ASD","1","8","lower","27","0","0","0","0","0","0","19351031","0","LOS02","PRG","W","exhibition","y"
"ASD193510310","statj101","ASD","1","8","upper","27","0","0","0","0","0","0","19351031","0","LOS02","PRG","W","exhibition","y"
