"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"KCM193710050","fettl101","MLS","2","value","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","19371005","0","DAV01","KCM","W","exhibition","y"
"KCM193710050","fettl101","MLS","2","lower","3","","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","","","","","","19371005","0","DAV01","KCM","W","exhibition","y"
"KCM193710050","fettl101","MLS","2","upper","3","","","0","0","0","0","0","0","0","0","1","0","0","0","","0","","","","","","","19371005","0","DAV01","KCM","W","exhibition","y"
"MLS193710070","fettl101","MLS","2","value","6","","8","3","","","0","0","","0","","2","0","0","0","0","","","","","","","","19371007","0","CED01","KCM","W","exhibition","y"
"MLS193710070","fettl101","MLS","2","lower","6","","","2","","","0","0","","0","","2","0","0","0","","","","","","","","","19371007","0","CED01","KCM","W","exhibition","y"
"MLS193710070","fettl101","MLS","2","upper","6","","","2","","","0","0","","0","","3","0","0","0","","","","","","","","","19371007","0","CED01","KCM","W","exhibition","y"
"MLS193710090","fettl101","MLS","4","value","9","","13","4","","","0","1","","0","","","0","0","0","0","","","","","","1","","19371009","0","MAN01","KCM","W","exhibition","y"
"MLS193710090","fettl101","MLS","4","lower","","","","","","","","1","","","","","","","","","","","","","","","","19371009","0","MAN01","KCM","W","exhibition","y"
"MLS193710090","fettl101","MLS","4","upper","","","","","","","","1","","","","","","","","","","","","","","","","19371009","0","MAN01","KCM","W","exhibition","y"
"KCM193710102","fettl101","MLS","1","value","9","0","17","5","1","2","0","4","4","3","0","0","0","0","0","1","0","","1","","1","","","19371010","2","WIC01","KCM","L","exhibition","y"
"KCM193710102","fettl101","MLS","1","lower","9","","","","","","0","4","","3","0","0","0","0","0","","0","","","","","","","19371010","2","WIC01","KCM","L","exhibition","y"
"KCM193710102","fettl101","MLS","1","upper","9","","","","","","0","4","","3","0","1","0","0","0","","0","","","","","","","19371010","2","WIC01","KCM","L","exhibition","y"
"MLS193710110","fettl101","MLS","2","value","9","","16","7","","","0","6","","0","","0","0","0","0","0","","","1","","","","","19371011","0","OKC01","KCM","L","exhibition","y"
"MLS193710110","fettl101","MLS","2","lower","6","","","7","","","","6","","0","","0","0","0","0","","","","","","","","","19371011","0","OKC01","KCM","L","exhibition","y"
"MLS193710110","fettl101","MLS","2","upper","6","","","7","","","","6","","0","","0","0","0","0","","","","","","","","","19371011","0","OKC01","KCM","L","exhibition","y"
