"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NW2194008042","parnr102","PH5","3","value","7","","11","5","","","1","3","","0","","","","","","","","","","","","1","","19400804","2","NWK04","NW2","L","regular","y"
"NW2194008042","parnr102","PH5","3","lower","6","","","","","","","3","","","","","","","","","","","","","","","","19400804","2","NWK04","NW2","L","regular","y"
"NW2194008042","parnr102","PH5","3","upper","8","","","","","","","9","","","","","","","","","","","","","","","","19400804","2","NWK04","NW2","L","regular","y"
"PH5194009072","parnr102","PH5","1","value","21","","29","8","1","1","0","3","","","","","0","0","0","0","","","1","","1","","1","19400907","2","PHI17","MEM","L","exhibition","y"
"PH5194009072","parnr102","PH5","1","lower","21","","","8","1","0","0","3","","","","","0","0","0","0","","","","","","","","19400907","2","PHI17","MEM","L","exhibition","y"
"PH5194009072","parnr102","PH5","1","upper","21","","","8","1","1","0","3","","","","","0","0","0","0","","","","","","","","19400907","2","PHI17","MEM","L","exhibition","y"
"NW2194205171","parnr102","PH5","2","value","21","","","","","","","12","","","","","","","","","","","","","","1","","19420517","1","NOR02","NW2","L","regular",""
"NW2194205171","parnr102","PH5","2","lower","21","","","","","","","12","","","","","","","","","","","","","","","","19420517","1","NOR02","NW2","L","regular",""
"NW2194205171","parnr102","PH5","2","upper","21","","","","","","","12","","","","","","","","","","","","","","","","19420517","1","NOR02","NW2","L","regular",""
"HOM194208212","parnr102","PH5","3","value","6","","13","8","","","1","6","","0","","1","0","0","0","","","","","","","1","","19420821","2","WAP01","HOM","L","exhibition","y"
"HOM194208212","parnr102","PH5","3","lower","","","","","","","","","","0","","1","0","0","0","","","","","","","","","19420821","2","WAP01","HOM","L","exhibition","y"
"HOM194208212","parnr102","PH5","3","upper","","","","","","","","","","0","","1","0","0","0","","","","","","","","","19420821","2","WAP01","HOM","L","exhibition","y"
