"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"DT1192105070","forcb101","DT1","1","1","value","15","1","4","0","1","0","0","19210507","0","DET07","ACY","W","exhibition","y"
"DT1192105070","forcb101","DT1","1","1","lower","15","1","3","0","1","0","0","19210507","0","DET07","ACY","W","exhibition","y"
"DT1192105070","forcb101","DT1","1","1","upper","15","1","4","0","1","0","0","19210507","0","DET07","ACY","W","exhibition","y"
"CB1192107090","forcb101","DT1","1","1","value","10","0","1","0","0","0","0","19210709","0","COL04","CB1","L","regular","y"
"CB1192107090","forcb101","DT1","1","1","lower","10","0","1","0","0","0","0","19210709","0","COL04","CB1","L","regular","y"
"CB1192107090","forcb101","DT1","1","1","upper","10","0","1","0","0","0","0","19210709","0","COL04","CB1","L","regular","y"
"KCM192107250","forcb101","DT1","1","9","value","24","5","0","0","0","0","0","19210725","0","KAN02","KCM","L","regular","y"
"KCM192107250","forcb101","DT1","1","9","lower","24","5","0","0","0","0","0","19210725","0","KAN02","KCM","L","regular","y"
"KCM192107250","forcb101","DT1","1","9","upper","24","5","0","0","0","0","0","19210725","0","KAN02","KCM","L","regular","y"
"DT1192206270","forcb101","DT1","1","1","value","27","0","4","0","0","0","0","19220627","0","DET07","SSN","W","regular","y"
"DT1192206270","forcb101","DT1","1","1","lower","27","0","4","0","0","0","0","19220627","0","DET07","SSN","W","regular","y"
"DT1192206270","forcb101","DT1","1","1","upper","27","0","4","0","0","0","0","19220627","0","DET07","SSN","W","regular","y"
"BLS192707311","forcb101","BLS","1","9","value","","0","0","0","0","0","0","19270731","1","BAL13","HIL","W","regular","y"
"BLS192707311","forcb101","BLS","1","9","lower","","0","0","0","0","0","0","19270731","1","BAL13","HIL","W","regular","y"
"BLS192707311","forcb101","BLS","1","9","upper","","0","0","0","0","0","0","19270731","1","BAL13","HIL","W","regular","y"
