"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"ASW195408220","carpa101","ASE","1","1","value","8","0","4","0","0","0","0","19540822","0","CHI10","ASW","L","allstar","y"
"ASW195408220","carpa101","ASE","1","1","lower","8","0","4","0","0","0","0","19540822","0","CHI10","ASW","L","allstar","y"
"ASW195408220","carpa101","ASE","1","1","upper","8","0","4","0","0","0","0","19540822","0","CHI10","ASW","L","allstar","y"
