"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NW2193905252","hubew101","NW2","1","value","12","","18","3","0","0","1","4","4","4","","","0","0","0","0","0","","","","","","","1","","","19390525","2","NWK04","NY6","w","regular","y"
"NW2193905282","hubew101","NW2","1","value","21","0","33","3","1","0","0","2","0","6","0","0","0","0","0","0","0","0","0","0","1","","","1","","1","19390528","2","NWK04","NY6","w","regular","y"
"PH5193906171","hubew101","NW2","2","value","12","","14","1","","","","0","0","1","","","","","","","","","","","","","1","","1","","19390617","1","PHI17","PH5","w","regular","y"
"BLG193906190","hubew101","NW2","2","value","10","","22","8","","","1","7","","3","","2","0","0","0","0","","0","","","","","","","","","19390619","0","RIC05","BLG","l","regular","y"
"NW2193906220","hubew101","NW2","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19390622","0","CHA03","NY5","l","exhibition",""
"PH5193907042","hubew101","BLG","1","value","18","","","","","","","6","","","","","","","","","","","","","","1","","1","","1","19390704","2","PHI17","PH5","l","regular",""
"PH5193907082","hubew101","BLG","2","value","10","0","15","5","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","1","","19390708","2","PHI17","PH5","w","regular","y"
"BLG193907161","hubew101","BLG","2","value","23","0","28","6","0","0","1","1","1","3","0","3","0","0","0","1","0","1","2","0","","","","","","","19390716","1","BAL10","NY6","l","regular","y"
"BLG193907232","hubew101","BLG","1","value","18","0","26","4","0","0","0","1","1","2","0","1","1","2","0","2","0","2","0","0","1","","","1","","1","19390723","2","WAS09","NW2","w","regular","y"
"BLG193907302","hubew101","BLG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19390730","2","IND10","NY5","l","regular",""
"BLG193908010","hubew101","BLG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19390801","0","BIR01","NY5","w","regular",""
"BLG193908062","hubew101","BLG","1","value","21","0","28","6","0","0","0","1","1","4","0","3","0","0","0","1","0","0","1","0","1","","","1","","1","19390806","2","BIR01","MEM","w","exhibition","y"
"NY6193908131","hubew101","BLG","1","value","27","0","38","6","0","0","0","1","1","4","0","3","0","0","0","0","0","0","0","0","1","","","1","","1","19390813","1","NYC16","NY6","w","regular","y"
"BLG193908271","hubew101","BLG","1","value","27","0","39","11","5","0","0","5","3","3","0","3","0","0","0","1","0","1","1","0","","1","","1","","1","19390827","1","BAL10","NY6","l","exhibition","y"
"BLG193909102","hubew101","BLG","1","value","18","0","25","2","0","0","1","2","1","4","0","3","1","0","0","1","0","1","1","0","1","","","1","","1","19390910","2","BAL10","NW2","w","divisionseries","y"
