"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BIR194304042","newbj101","BIR","1","value","21","","","5","","","","0","0","","","","","","","","","","","","1","","","1","","1","19430404","2","BIR01","MEM","w","exhibition",""
"KCM194304270","newbj101","BIR","2","value","","","","","","","","0","","","","","","","","","","","","","","","","","1","","19430427","0","NOL01","KCM","l","exhibition",""
"BIR194305030","newbj101","BIR","1","value","12","","","","","","","2","","","","","","","","","","","","","","1","","1","","","19430503","0","BIR01","KCM","l","exhibition",""
"BIR194305030","newbj101","BIR","1","upper","12","","","","","","","14","","","","","","","","","","","","","","","","","","","19430503","0","BIR01","KCM","l","exhibition",""
"BIR194305092","newbj101","BIR","1","value","9","","","","","","","","","","","","","","","","","","","","","1","","1","","","19430509","2","BIR01","CAG","l","exhibition",""
"CI2194306150","newbj101","BIR","1","value","18","","","","","","","4","","","","","","","","","","","","","","","","1","","","19430615","0","IND10","CI2","l","regular",""
"CI2194306210","newbj101","BIR","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19430621","0","SPR03","CI2","l","regular",""
"BIR194307051","newbj101","BIR","1","value","27","","","6","","","","2","","","","","","","","","","","","","1","","","1","","1","19430705","1","MTG01","CAG","w","regular",""
"KCM194307150","newbj101","BIR","1","value","12","","17","5","0","0","0","1","","1","0","1","0","0","0","0","0","","","","","","","1","","","19430715","0","KAN05","KCM","l","regular","y"
"BIR194307251","newbj101","BIR","1","value","14","","26","7","0","0","1","8","","2","0","0","0","0","0","1","0","","","","","1","","1","","","19430725","1","BIR01","NY6","l","exhibition","y"
"BIR194308010","newbj101","BIR","1","value","18","","","2","","","","0","0","","","","","","","","","","","","1","","","1","","1","19430801","0","BIR01","CAG","w","exhibition",""
"CI2194308040","newbj101","BIR","1","value","18","2","27","6","0","0","0","3","1","2","0","1","0","0","0","2","0","","","","","","","1","","","19430804","0","DAV01","CI2","l","regular","y"
"CI2194308070","newbj101","BIR","2","value","14","","21","5","0","0","0","5","","2","0","","0","0","0","","0","","","","","","","","1","","19430807","0","APP01","CI2","l","regular","y"
"BIR194308100","newbj101","BIR","1","value","27","","37","7","2","1","0","6","","3","","2","0","0","0","0","","","","","","1","","1","","1","19430810","0","WIN01","CI2","l","regular","y"
"KCM194308200","newbj101","CI2","1","value","24","","","6","2","","","5","","3","1","","","1","","","1","","","","","1","","1","","1","19430820","0","WAC01","KCM","l","regular",""
"KCM194308240","newbj101","CI2","2","value","24","","33","9","0","0","0","3","","0","0","5","0","0","0","1","0","","","","","1","","","1","","19430824","0","MUS01","KCM","l","regular","y"
"CI2194309020","newbj101","CI2","1","value","27","","35","6","0","0","0","5","","1","","","0","0","0","0","","","","","","1","","1","","1","19430902","0","MIL03","NY6","l","exhibition","y"
"BIR194404022","newbj101","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19440402","2","BIR01","CAG","w","exhibition",""
"CIA194405180","newbj101","BIR","1","value","18","","","","","","","5","","","","","","","","","","","","","1","","","1","","","19440518","0","DAY03","CIA","w","regular",""
"CIA194405180","newbj101","BIR","1","upper","21","","","","","","","5","","","","","","","","","","","","","","","","","","","19440518","0","DAY03","CIA","w","regular",""
"HOM194406111","newbj101","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19440611","1","WAS09","HOM","l","exhibition",""
"MEM194406220","newbj101","BIR","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19440622","0","DAL01","MEM","w","regular",""
"BIR194407130","newbj101","BIR","1","value","27","","","","","","","2","","","","","","","","","","","","","1","","","1","","1","19440713","0","MTG01","KCM","w","regular",""
"KCM194407180","newbj101","BIR","1","value","30","","39","7","1","0","0","3","","1","","","0","0","0","0","","","","","1","","","1","","1","19440718","0","KAN05","KCM","w","regular","y"
"CIA194407232","newbj101","BIR","1","value","21","2","","4","","","","3","","","","","","","","","","","","","","1","","1","","","19440723","2","CIN07","CIA","l","regular",""
"CIA194407270","newbj101","BIR","1","value","24","","","6","","","","4","","","","","","","","","","","","","","1","","1","","1","19440727","0","COL05","CIA","l","regular",""
"BIR194407310","newbj101","BIR","1","value","9","","","","","","","3","","","","","","","","","","","","","","1","","1","","","19440731","0","MTG01","CAG","l","regular",""
"BIR194407310","newbj101","BIR","1","upper","9","","","","","","","13","","","","","","","","","","","","","","","","","","","19440731","0","MTG01","CAG","l","regular",""
