"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"PH5193806041","cruma101","WBS","1","3","value","24","0","0","0","","","","","","","","19380604","1","PHI17","PH5","l","regular","y"
"PH5193806060","cruma101","WBS","1","9","value","21","1","0","0","","","","","","","1","19380606","0","CHE02","PH5","l","regular","y"
"WBS193806191","cruma101","WBS","1","7","value","27","3","","0","","","","","0","","","19380619","1","WAS09","PTC","l","regular","y"
"BLG193807160","cruma101","WBS","1","9","value","23","4","","","","","","","","","","19380716","0","BAL14","BLG","w","regular","y"
"MEM193809180","cruma101","ATN","1","9","value","24","1","0","0","0","0","","","","","1","19380918","0","MEM02","MEM","l","lcs","y"
"MEM193809190","cruma101","ATN","1","3","value","14","6","0","0","0","0","","","","","0","19380919","0","MEM02","MEM","l","lcs","y"
