"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"CAG192710010","lewim101","ACY","1","3","value","6","2","1","0","0","0","0","19271001","0","CHI09","CAG","L","championship","y"
"CAG192710010","lewim101","ACY","1","3","lower","6","2","1","0","0","0","0","19271001","0","CHI09","CAG","L","championship","y"
"CAG192710010","lewim101","ACY","1","3","upper","6","2","1","0","0","0","0","19271001","0","CHI09","CAG","L","championship","y"
"CAG192710030","lewim101","ACY","1","3","value","9","5","0","0","1","0","0","19271003","0","CHI09","CAG","L","championship","y"
"CAG192710030","lewim101","ACY","1","3","lower","9","5","0","0","1","0","0","19271003","0","CHI09","CAG","L","championship","y"
"CAG192710030","lewim101","ACY","1","3","upper","9","5","0","0","1","0","0","19271003","0","CHI09","CAG","L","championship","y"
"ACY192710080","lewim101","ACY","1","3","value","21","9","0","0","2","0","0","19271008","0","ACY01","CAG","W","championship","y"
"ACY192710080","lewim101","ACY","1","3","lower","21","9","0","0","2","0","0","19271008","0","ACY01","CAG","W","championship","y"
"ACY192710080","lewim101","ACY","1","3","upper","21","9","0","0","2","0","0","19271008","0","ACY01","CAG","W","championship","y"
"ACY192710100","lewim101","ACY","1","3","value","30","17","0","0","1","0","0","19271010","0","ACY01","CAG","T","championship","y"
"ACY192710100","lewim101","ACY","1","3","lower","30","17","0","0","1","0","0","19271010","0","ACY01","CAG","T","championship","y"
"ACY192710100","lewim101","ACY","1","3","upper","30","17","0","0","1","0","0","19271010","0","ACY01","CAG","T","championship","y"
"ACY192710110","lewim101","ACY","1","3","value","27","8","0","0","0","0","0","19271011","0","ACY01","CAG","W","championship","y"
"ACY192710110","lewim101","ACY","1","3","lower","27","8","0","0","0","0","0","19271011","0","ACY01","CAG","W","championship","y"
"ACY192710110","lewim101","ACY","1","3","upper","27","8","0","0","0","0","0","19271011","0","ACY01","CAG","W","championship","y"
"ACY192710120","lewim101","ACY","1","3","value","27","13","0","0","0","0","0","19271012","0","ACY01","CAG","W","championship","y"
"ACY192710120","lewim101","ACY","1","3","lower","27","13","0","0","0","0","0","19271012","0","ACY01","CAG","W","championship","y"
"ACY192710120","lewim101","ACY","1","3","upper","27","13","0","0","0","0","0","19271012","0","ACY01","CAG","W","championship","y"
"ACY192710130","lewim101","ACY","1","3","value","25","10","0","1","0","0","0","19271013","0","ACY01","CAG","L","championship","y"
"ACY192710130","lewim101","ACY","1","3","lower","25","10","0","1","0","0","0","19271013","0","ACY01","CAG","L","championship","y"
"ACY192710130","lewim101","ACY","1","3","upper","25","10","0","1","0","0","0","19271013","0","ACY01","CAG","L","championship","y"
"ACY192710210","lewim101","ACY","1","3","value","27","9","0","0","0","0","0","19271021","0","ACY01","ALS","L","exhibition","y"
"ACY192710210","lewim101","ACY","1","3","lower","27","9","0","0","0","0","0","19271021","0","ACY01","ALS","L","exhibition","y"
"ACY192710210","lewim101","ACY","1","3","upper","27","9","0","0","0","0","0","19271021","0","ACY01","ALS","L","exhibition","y"
