"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"KCM194006091","merch101","CAG","1","1","value","3","0","1","0","0","0","0","19400609","1","KAN05","KCM","L","regular","y"
"KCM194006091","merch101","CAG","1","1","lower","3","0","1","0","0","0","0","19400609","1","KAN05","KCM","L","regular","y"
"KCM194006091","merch101","CAG","1","1","upper","3","0","1","0","0","0","0","19400609","1","KAN05","KCM","L","regular","y"
"CAG194006301","merch101","CAG","1","7","value","27","","","0","0","0","0","19400630","1","CHI09","MEM","W","regular","y"
"CAG194006301","merch101","CAG","1","7","lower","27","","","0","0","0","0","19400630","1","CHI09","MEM","W","regular","y"
"CAG194006301","merch101","CAG","1","7","upper","27","","","0","0","0","0","19400630","1","CHI09","MEM","W","regular","y"
"CAG194007150","merch101","CAG","1","1","value","","","","0","","0","0","19400715","0","CHI09","SNO","W","regular",""
"CAG194007150","merch101","CAG","1","1","lower","","","","0","","0","0","19400715","0","CHI09","SNO","W","regular",""
"CAG194007150","merch101","CAG","1","1","upper","","","","0","","0","0","19400715","0","CHI09","SNO","W","regular",""
"CAG194007281","merch101","CAG","1","7","value","","2","0","0","0","0","0","19400728","1","CHI09","KCM","L","regular","y"
"CAG194007281","merch101","CAG","1","7","lower","","2","0","0","0","0","0","19400728","1","CHI09","KCM","L","regular","y"
"CAG194007281","merch101","CAG","1","7","upper","","2","0","0","0","0","0","19400728","1","CHI09","KCM","L","regular","y"
"CAG194007282","merch101","CAG","1","7","value","21","","","0","","0","0","19400728","2","CHI09","KCM","W","regular",""
"CAG194007282","merch101","CAG","1","7","lower","21","","","0","","0","0","19400728","2","CHI09","KCM","W","regular",""
"CAG194007282","merch101","CAG","1","7","upper","21","","","0","","0","0","19400728","2","CHI09","KCM","W","regular",""
"CAG194008041","merch101","CAG","1","7","value","27","3","0","0","0","0","0","19400804","1","CHI09","CV9","W","regular","y"
"CAG194008041","merch101","CAG","1","7","lower","27","3","0","0","0","0","0","19400804","1","CHI09","CV9","W","regular","y"
"CAG194008041","merch101","CAG","1","7","upper","27","3","0","0","0","0","0","19400804","1","CHI09","CV9","W","regular","y"
"CAG194008042","merch101","CAG","1","1","value","24","","","0","","0","0","19400804","2","CHI09","CV9","W","regular",""
"CAG194008042","merch101","CAG","1","1","lower","24","","","0","","0","0","19400804","2","CHI09","CV9","W","regular",""
"CAG194008042","merch101","CAG","1","1","upper","24","","","0","","0","0","19400804","2","CHI09","CV9","W","regular",""
"CAG194008112","merch101","CAG","1","1","value","","","","0","","0","0","19400811","2","CHI09","IN8","W","regular",""
"CAG194008112","merch101","CAG","1","1","lower","","","","0","","0","0","19400811","2","CHI09","IN8","W","regular",""
"CAG194008112","merch101","CAG","1","1","upper","","","","0","","0","0","19400811","2","CHI09","IN8","W","regular",""
"BIR194008181","merch101","CAG","1","8","value","24","2","0","0","0","0","0","19400818","1","BIR01","BIR","L","exhibition","y"
"BIR194008181","merch101","CAG","1","8","lower","24","2","0","0","0","0","0","19400818","1","BIR01","BIR","L","exhibition","y"
"BIR194008181","merch101","CAG","1","8","upper","24","2","0","0","0","0","0","19400818","1","BIR01","BIR","L","exhibition","y"
"BIR194008182","merch101","CAG","1","8","value","18","2","0","0","0","0","0","19400818","2","BIR01","BIR","L","exhibition","y"
