"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"MEM194605080","colzj101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","19460508","0","LRK02","MEM","L","regular",""
"MEM194605080","colzj101","IN9","","","lower","","","","","","","","","","","","","","","","","","","","","19460508","0","LRK02","MEM","L","regular",""
"MEM194605080","colzj101","IN9","","","upper","","","","","","","","","","","","","","","","","","","","","19460508","0","LRK02","MEM","L","regular",""
"CVB194606022","colzj101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","19460602","2","CLE06","CVB","W","regular",""
"CVB194606022","colzj101","IN9","","","lower","","","","","","","","","","","","","","","","","","","","","19460602","2","CLE06","CVB","W","regular",""
"CVB194606022","colzj101","IN9","","","upper","","","","","","","","","","","","","","","","","","","","","19460602","2","CLE06","CVB","W","regular",""
"IN9194606080","colzj101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","19460608","0","IND10","CAG","W","regular",""
"IN9194606080","colzj101","IN9","","","lower","","","","","","","","","","","","","","","","","","","","","19460608","0","IND10","CAG","W","regular",""
"IN9194606080","colzj101","IN9","","","upper","","","","","","","","","","","","","","","","","","","","","19460608","0","IND10","CAG","W","regular",""
"CAG194606110","colzj101","IN9","9","2","value","0","0","0","0","0","0","","1","","0","0","0","","0","","","0","","","","19460611","0","SPR03","CAG","L","regular","y"
"CAG194606110","colzj101","IN9","9","2","lower","0","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19460611","0","SPR03","CAG","L","regular","y"
"CAG194606110","colzj101","IN9","9","2","upper","0","0","0","0","0","0","","1","","0","","","","0","","","0","","","","19460611","0","SPR03","CAG","L","regular","y"
"KCM194606210","colzj101","IN9","9","1","value","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19460621","0","KAN05","KCM","W","regular","y"
"KCM194606210","colzj101","IN9","9","1","lower","4","","0","0","0","0","","0","","0","","","","0","","","0","","","","19460621","0","KAN05","KCM","W","regular","y"
"KCM194606210","colzj101","IN9","9","1","upper","4","","0","0","0","0","","0","","0","","","","0","","","0","","","","19460621","0","KAN05","KCM","W","regular","y"
"IN9194606302","colzj101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","19460630","2","IND10","CAG","L","regular",""
"IN9194606302","colzj101","IN9","","","lower","","","","","","","","","","","","","","","","","","","","","19460630","2","IND10","CAG","L","regular",""
"IN9194606302","colzj101","IN9","","","upper","","","","","","","","","","","","","","","","","","","","","19460630","2","IND10","CAG","L","regular",""
"IN9194607060","colzj101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","19460706","0","IND10","CCR","W","exhibition",""
"IN9194607060","colzj101","IN9","","","lower","","","","","","","","","","","","","","","","","","","","","19460706","0","IND10","CCR","W","exhibition",""
"IN9194607060","colzj101","IN9","","","upper","","","","","","","","","","","","","","","","","","","","","19460706","0","IND10","CCR","W","exhibition",""
"IN9194607150","colzj101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","19460715","0","COL05","CVB","W","regular",""
"IN9194607150","colzj101","IN9","","","lower","","","","","","","","","","","","","","","","","","","","","19460715","0","COL05","CVB","W","regular",""
"IN9194607150","colzj101","IN9","","","upper","","","","","","","","","","","","","","","","","","","","","19460715","0","COL05","CVB","W","regular",""
"KCM194607211","colzj101","IN9","9","1","value","3","0","2","0","0","0","2","1","","0","0","0","","0","","","0","","","","19460721","1","KAN05","KCM","W","regular","y"
"KCM194607211","colzj101","IN9","9","1","lower","3","0","2","0","0","0","2","1","","0","","","","0","","","0","","","","19460721","1","KAN05","KCM","W","regular","y"
