"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CVB194607090","bracd101","CVB","1","value","24","","38","11","0","0","0","11","","3","0","","0","0","0","1","0","","","","","1","","1","","","19460709","0","STL07","HOM","l","exhibition","y"
"IN9194607141","bracd101","CVB","1","value","27","","","9","","","","1","","","","","","","","","","","","","1","","","1","","1","19460714","1","IND10","IN9","w","regular",""
"CVB194608251","bracd101","CVB","1","value","21","4","29","7","0","0","0","4","","2","0","9","0","0","0","2","0","","","","","1","","1","","","19460825","1","CLE06","BIR","l","regular","y"
"CVB194705150","bracd101","CVB","2","value","9","","","","","","","2","","","","","","","","","","","","","","","","","1","","19470515","0","COL05","HOM","l","exhibition",""
"CVB194705270","bracd101","CVB","1","value","27","","35","2","0","0","0","3","0","3","","4","0","0","0","0","","","","","1","","","1","","1","19470527","0","ERI01","CAG","w","regular","y"
"KCM194706030","bracd101","CVB","1","value","27","","41","4","1","0","0","1","1","8","","11","1","0","0","1","","","","","1","","","1","","1","19470603","0","OKC02","KCM","w","regular","y"
"KCM194706060","bracd101","CVB","2","value","15","","","","","","","3","","","","","","","","","","","","","","1","","","1","","19470606","0","STJ01","KCM","l","regular",""
"KCM194706060","bracd101","CVB","2","lower","13","","","4","","","","2","","1","","","","1","","","","","","","","","","","","","19470606","0","STJ01","KCM","l","regular",""
"KCM194706060","bracd101","CVB","2","upper","17","","","","","","","3","","","","","","","","","","","","","","","","","","","19470606","0","STJ01","KCM","l","regular",""
"CVB194706160","bracd101","CVB","1","value","7","","16","6","","","2","8","","3","0","2","0","0","0","","","","","","","1","","1","","","19470616","0","ERI01","KCM","l","regular","y"
"CVB194706231","bracd101","CVB","1","value","21","","","1","","","","1","","","","","","","","","","","","","1","","","1","","1","19470623","1","SYR04","IN9","w","regular",""
"BIR194706291","bracd101","CVB","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19470629","1","BIR01","BIR","l","regular",""
"BIR194707010","bracd101","CVB","2","value","1","","","","","","","","","","","","","","","","","","","","","","","","","","19470701","0","BIR01","BIR","w","regular",""
"BIR194707010","bracd101","CVB","2","upper","3","","","","","","","","","","","","","","","","","","","","","","","","","","19470701","0","BIR01","BIR","w","regular",""
"CVB194707030","bracd101","CVB","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19470703","0","DAY03","BIR","l","regular",""
"CVB194707090","bracd101","CVB","2","value","3","","6","1","0","0","0","2","","2","0","0","0","0","0","","0","","","","1","","","","1","","19470709","0","ERI01","CAG","w","regular","y"
"CVB194707100","bracd101","CVB","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19470710","0","BUF06","CAG","l","regular",""
"CAG194708110","bracd101","CVB","2","value","10","","20","10","0","0","0","3","","1","0","1","0","0","0","","0","","","","","","","","1","","19470811","0","FLI01","CAG","l","regular","y"
"NY6194708311","bracd101","CVB","1","value","19","","33","8","0","0","0","1","","7","0","3","0","0","1","0","0","","","","1","","","1","","","19470831","1","NYC14","NY6","w","exhibition","y"
"NY6194709210","bracd101","CVB","2","value","27","","39","6","","","0","5","","7","","5","0","1","1","0","","","","","1","","","","1","","19470921","0","NYC16","NY6","w","regular","y"
