"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"HOM194105200","pilll101","NY5","9","1","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19410520","0","CAN03","HOM","l","regular","y"
"BLG194106221","pilll101","NY5","9","4","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410622","1","BAL10","BLG","l","regular","y"
"BLG194107070","pilll101","NY5","9","4","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410707","0","BAL14","BLG","l","regular","y"
"NW2194108032","pilll101","NY5","9","2","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410803","2","NWK04","NW2","l","regular","y"
"CI2194305162","pilll101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430516","2","CIN07","BIR","l","regular",""
"CI2194305260","pilll101","CI2","9","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430526","0","SPR03","CAG","l","regular","y"
"CVB194306010","pilll101","CI2","","","value","","","0","","","","","0","","","","","","","","","","","","","","","19430601","0","BUF06","CVB","l","regular",""
"BIR194306062","pilll101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430606","2","BIR01","BIR","l","regular",""
"CI2194306132","pilll101","CI2","9","1","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430613","2","CIN07","MEM","l","regular","y"
"CI2194306210","pilll101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430621","0","SPR03","BIR","w","regular",""
"MEM194306271","pilll101","CI2","9","1","value","3","3","2","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19430627","1","MEM03","MEM","w","regular","y"
"CI2194307041","pilll101","CI2","9","1","value","3","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430704","1","IND10","CVB","l","regular","y"
"CI2194307112","pilll101","CI2","","","value","","","0","","","","","0","","","","","","","","","","","","","","","19430711","2","CIN07","CAG","w","regular",""
"CI2194307120","pilll101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430712","0","DAY03","CAG","l","regular",""
"MEM194307190","pilll101","CI2","9","3","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430719","0","KEW01","MEM","w","regular","y"
"MEM194307210","pilll101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430721","0","CAN04","MEM","w","regular",""
"CI2194307310","pilll101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430731","0","IND10","KCM","t","regular",""
"CI2194308012","pilll101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430801","2","LOU05","KCM","w","exhibition",""
"CI2194308070","pilll101","CI2","9","2","value","0","0","1","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430807","0","APP01","BIR","w","regular","y"
"CI2194308120","pilll101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430812","0","MIN05","BIR","l","regular",""
"CI2194309100","pilll101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430910","0","COL05","NY6","w","exhibition",""
"KCM194309140","pilll101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430914","0","SPR03","KCM","l","exhibition",""
