"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM193007191","mcheh101","KCM","1","value","12","","24","11","0","0","1","7","","1","0","1","0","0","0","","0","","","","","1","","1","","","19300719","1","PIT06","HOM","l","exhibition","y"
"KCM193708290","mcheh101","KCM","3","value","9","","","4","0","","0","2","","0","","0","0","0","0","","","","","","","1","","","1","","19370829","0","KAN05","SDO","l","exhibition","y"
"PH5193806160","mcheh101","PH5","1","value","24","3","","9","","","","2","","","","","","","","","","","","","1","","","1","","","19380616","0","PHI17","NY5","w","regular",""
"PH5193806192","mcheh101","PH5","1","value","12","","19","4","","","","5","5","","","","","","","","","","","","","","","1","","","19380619","2","PHI16","NW2","w","regular","y"
"PH5193808180","mcheh101","PH5","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19380818","0","PHI17","HOM","l","regular",""
"PH5193809130","mcheh101","PH5","1","value","6","","","","","","","8","","","","","","","","","","","","","","","","1","","","19380913","0","PHI17","PTC","w","championship",""
"PH5193905202","mcheh101","PH5","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19390520","2","PHI17","HOM","l","regular",""
"PH5193905211","mcheh101","PH5","2","value","18","0","23","3","0","0","1","2","2","2","0","2","0","0","0","0","0","0","0","0","1","","","","1","","19390521","1","PHI17","NY5","w","regular","y"
"HOM193905270","mcheh101","PH5","2","value","10","","17","6","","","0","3","","1","0","1","0","0","0","","0","","","","","","","","1","","19390527","0","PIT06","HOM","l","regular","y"
"PH5193905302","mcheh101","PH5","1","value","27","","37","10","0","0","0","3","","","","","0","0","0","0","","","","","1","","","1","","1","19390530","2","PHI17","TLC","w","regular","y"
"PH5193906032","mcheh101","PH5","1","value","19","","26","5","0","0","0","5","","","","","","","","","","","","","","","","1","","","19390603","2","PHI17","NY6","l","regular","y"
"PH5193906101","mcheh101","PH5","2","value","6","","7","0","0","0","0","0","","1","","","0","0","0","0","","","","","1","","","","1","","19390610","1","PHI17","NY5","w","regular","y"
"PH5193906102","mcheh101","PH5","1","value","21","","31","7","0","0","0","3","","2","","","0","0","0","0","","","","","1","","","1","","1","19390610","2","PHI17","NY5","w","regular","y"
"PH5193906172","mcheh101","PH5","1","value","21","","27","3","","","","2","","3","","","","","","","","","","","1","","","1","","1","19390617","2","PHI17","NW2","w","regular","y"
"PH5193907012","mcheh101","PH5","2","value","15","0","18","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","","","","1","","19390701","2","PHI17","NY5","w","regular","y"
"PH5193907041","mcheh101","PH5","1","value","27","","","8","","","","1","","","","","","","","","","","","","1","","","1","","1","19390704","1","PHI17","BLG","w","regular",""
"PH5193907152","mcheh101","PH5","3","value","2","","3","1","0","0","0","0","","0","0","","0","0","0","","0","","","","","","","","1","","19390715","2","PHI17","HOM","l","regular","y"
"HOM193907161","mcheh101","PH5","3","value","6","","8","2","","0","1","2","","0","0","2","0","0","0","0","0","","","","","1","","","1","","19390716","1","WAS09","HOM","l","regular","y"
"HOM193907162","mcheh101","PH5","1","value","21","","28","6","0","0","1","5","","1","","2","0","0","0","0","","","","","1","","","1","","1","19390716","2","WAS09","HOM","w","regular","y"
"PH5193907222","mcheh101","PH5","1","value","21","","32","7","0","0","4","7","","3","","","0","0","0","0","","","","","","1","","1","","1","19390722","2","PHI17","NY5","l","regular","y"
"HOM193907270","mcheh101","PH5","2","value","14","0","16","1","0","0","0","1","1","1","0","3","1","0","0","0","1","0","0","0","1","","","","1","","19390727","0","WAR03","HOM","w","exhibition","y"
"PH5193907290","mcheh101","PH5","2","value","8","","10","1","0","0","0","0","","1","","1","0","0","0","0","0","","","","","","","","1","","19390729","0","PHI17","HOM","w","regular","y"
"PH5193908051","mcheh101","PH5","1","value","27","0","42","12","0","1","2","8","8","2","0","0","0","0","0","4","0","1","0","0","","1","","1","","1","19390805","1","PHI17","NY6","l","regular","y"
"PH5193908121","mcheh101","PH5","4","value","17","","18","2","","0","0","0","","0","0","","0","0","0","1","","","","","1","","","","1","","19390812","1","PHI17","NW2","w","regular","y"
"NW2193908131","mcheh101","PH5","1","value","27","","40","11","1","0","0","2","2","4","","","0","0","0","0","","","","","1","","","1","","1","19390813","1","NWK04","NW2","w","regular","y"
"BLG193909031","mcheh101","PH5","2","value","12","3","16","5","0","1","1","4","3","0","0","0","0","0","0","0","0","0","1","0","","","","","","","19390903","1","NWK04","BLG","l","regular","y"
"PH5193909140","mcheh101","PH5","1","value","27","0","35","6","1","1","1","3","2","3","0","10","0","0","0","1","0","0","2","0","","1","","1","","1","19390914","0","PHI17","HOM","l","divisionseries","y"
"BLG194005121","mcheh101","PH5","1","value","24","","36","8","1","0","0","6","","1","","6","0","0","0","0","","","","","","1","","1","","1","19400512","1","BAL09","BLG","l","regular","y"
"PH5194005181","mcheh101","PH5","3","value","9","0","10","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","1","","19400518","1","PHI17","NW2","w","regular","y"
"PH5194005182","mcheh101","PH5","1","value","21","0","27","6","0","1","0","2","2","0","0","6","0","0","0","0","0","0","1","0","1","","","1","","1","19400518","2","PHI17","NW2","w","regular","y"
"HOM194005261","mcheh101","PH5","2","value","20","","31","10","0","0","0","3","","1","0","5","0","0","0","1","0","","","","","","","","1","","19400526","1","NYC16","HOM","l","regular","y"
"PH5194005301","mcheh101","PH5","1","value","27","","35","8","0","0","0","3","","","","","0","0","0","0","","","","","1","","","1","","1","19400530","1","PHI17","NY6","w","regular","y"
"NW2194006022","mcheh101","PH5","1","value","12","","19","7","0","0","0","3","","2","0","","0","0","0","","0","","","","","","","1","","","19400602","2","ALB02","NW2","w","regular","y"
"PH5194006060","mcheh101","PH5","1","value","18","","24","5","1","2","0","4","","2","0","6","0","0","0","0","0","","","","","1","","1","","","19400606","0","PHI17","HOM","l","regular","y"
"PH5194006091","mcheh101","PH5","1","value","27","","37","10","1","0","1","2","","1","","3","0","1","0","0","","","","","1","","","1","","1","19400609","1","HRB01","NY6","w","regular","y"
"PH5194006130","mcheh101","PH5","2","value","11","","17","4","0","0","0","2","","2","0","","0","0","0","","0","","","","","","","","1","","19400613","0","PHI17","NY6","l","regular","y"
"NY5194006162","mcheh101","PH5","1","value","18","","27","9","1","1","0","5","","3","","4","0","0","0","0","","","","","","1","","1","","1","19400616","2","NYC16","NY5","l","regular","y"
"PH5194006200","mcheh101","PH5","1","value","27","","32","5","1","0","0","3","","0","","10","0","0","0","0","","","","","1","","","1","","1","19400620","0","PHI17","NY5","w","regular","y"
"HOM194006231","mcheh101","PH5","1","value","27","3","38","8","1","1","0","3","3","4","0","3","0","0","0","1","0","","","","","1","","1","","","19400623","1","WAS09","HOM","l","regular","y"
"PH5194006291","mcheh101","PH5","1","value","18","2","25","5","0","0","0","3","","2","0","","0","0","0","0","0","","","","1","","","1","","","19400629","1","PHI17","NY5","w","regular","y"
"NY6194007071","mcheh101","PH5","1","value","27","","34","6","0","0","0","1","","4","","5","0","0","0","1","","","","","1","","","1","","1","19400707","1","NYC16","NY6","w","regular","y"
