"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BLG193805030","willw105","BLG","2","value","1","","4","2","","","","1","1","1","","","0","","","0","","","","","","","","","","","19380503","0","NSH02","CAG","w","exhibition","y"
"PTC193805222","willw105","BLG","2","value","16","","","2","","","","2","","","","","","","","","","","","","","","","","1","","19380522","2","PIT09","PTC","l","regular",""
"HOM193806140","willw105","BLG","2","value","8","","16","7","","","1","5","","2","","","0","","","0","","","","","","","","","","","19380614","0","LOU05","HOM","l","regular","y"
"BLG194004080","willw105","BLG","2","value","6","","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","1","","","","1","","19400408","0","NOL01","MEM","w","exhibition","y"
"MEM194004140","willw105","BLG","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19400414","0","MEM02","MEM","w","exhibition",""
"BLG194004281","willw105","BLG","1","value","21","","28","3","0","0","0","2","","1","0","4","0","0","0","1","0","","","","1","","","1","","","19400428","1","NSH02","BIR","w","exhibition","y"
"BLG194005051","willw105","BLG","2","value","3","","3","0","0","0","0","0","","0","0","2","0","0","0","","0","","","","1","","","","1","","19400505","1","NSH02","IN8","w","exhibition","y"
"PH5194005110","willw105","BLG","2","value","13","0","20","4","0","0","0","3","3","5","0","6","0","0","0","0","0","0","1","0","","","","","","","19400511","0","PHI17","PH5","w","regular","y"
"HOM194005180","willw105","BLG","2","value","3","","5","2","0","0","0","1","","0","0","3","0","0","0","0","0","","","","1","","","","1","","19400518","0","HRB01","HOM","w","regular","y"
"HOM194005192","willw105","BLG","1","value","21","","31","7","0","1","0","5","","3","","5","0","0","0","0","","","","","1","","","1","","1","19400519","2","WAS09","HOM","w","regular","y"
"NW2194005301","willw105","BLG","2","value","7","","10","1","0","0","0","0","","2","0","3","0","0","0","","0","","","","","","","","1","","19400530","1","NWK04","NW2","w","regular","y"
"BLG194006300","willw105","BLG","3","value","1","","4","1","0","0","0","2","","2","0","0","0","0","0","0","0","","","","","","","","","","19400630","0","BAL09","NW2","l","regular","y"
