"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM194903270","harri101","MEM","1","value","9","","","1","","","","1","","","","","","","","","","","","","","","","1","","","19490327","0","MEM02","NY6","w","exhibition",""
"MEM194904070","harri101","MEM","1","value","27","","","1","","","0","0","0","","","","","","","","","","","","1","","","1","","1","19490407","0","GRE01","CAG","w","exhibition",""
"MEM194905060","harri101","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19490506","0","GRE02","CAG","w","regular",""
"MEM194905170","harri101","MEM","1","value","27","","","","","","","5","","","","16","","","","","","","","","1","","","1","","1","19490517","0","JAC02","CAG","w","regular",""
"HOE194905222","harri101","MEM","4","value","1","","","","","","","1","","","","","","","","","","","","","","","","","","","19490522","2","HOU04","HOE","l","regular",""
"HOE194905222","harri101","MEM","4","lower","1","","","","","","","0","","","","","","","","","","","","","","","","","","","19490522","2","HOU04","HOE","l","regular",""
"HOE194905222","harri101","MEM","4","upper","3","","","","","","","4","","","","","","","","","","","","","","","","","","","19490522","2","HOU04","HOE","l","regular",""
"MEM194905260","harri101","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19490526","0","CAI01","HOE","l","regular",""
"MEM194906150","harri101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19490615","0","BEL01","HOE","l","regular",""
"MEM194906160","harri101","MEM","1","value","27","","","4","","","","1","","","","15","","","","","","","","","1","","","1","","1","19490616","0","MEM02","HOE","w","regular",""
"KCM194906210","harri101","MEM","1","value","24","0","37","5","0","0","0","3","3","4","0","0","1","0","0","1","0","2","0","0","1","","","1","","","19490621","0","KAN05","KCM","w","regular","y"
"MEM194906300","harri101","MEM","1","value","27","","","6","","","","5","","","","","","","","","","","","","","1","","1","","1","19490630","0","MEM02","IN9","l","regular",""
"MEM194907120","harri101","MEM","1","value","","","","10","","","","2","","","","","","","","","","","","","1","","","1","","1","19490712","0","JON01","BLG","w","regular",""
"MEM194907250","harri101","MEM","1","value","27","","","4","","","","2","","","","12","","","","","","","","","1","","","1","","1","19490725","0","COL07","BIR","w","regular",""
"KCM194907312","harri101","MEM","1","value","3","0","6","2","0","0","0","2","2","1","0","0","0","0","0","0","0","5","0","0","","1","","1","","","19490731","2","KAN05","KCM","l","regular","y"
"KCM194908010","harri101","MEM","1","value","2","0","10","2","0","1","0","8","6","6","0","0","0","0","0","0","0","0","0","0","","1","","1","","","19490801","0","HAS01","KCM","l","exhibition","y"
"MEM194908170","harri101","MEM","1","value","27","","","","","","","2","","","","16","","","","","","","","","1","","","1","","1","19490817","0","GRE01","KCM","w","regular",""
"ASW195308160","harri101","ASW","2","value","9","0","12","2","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","","","","","","","19530816","0","CHI10","ASE","w","allstar","y"
"ASW195408220","harri101","ASW","1","value","9","0","14","4","1","0","1","3","3","1","0","1","0","0","0","0","0","0","0","1","","","","1","","","19540822","0","CHI10","ASE","w","allstar","y"
"ASW195507310","harri101","ASW","3","value","6","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","19550731","0","CHI10","ASE","w","allstar","y"
