"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CV9194006092","johnc103","IN8","1","value","6","","17","2","0","0","0","8","","5","0","0","0","0","0","1","0","","","","","1","","1","","","19400609","2","CLE06","CV9","l","regular","y"
"IN8194006232","johnc103","IN8","1","value","21","","","8","","","","4","4","","","","","","","","","","","","1","","","1","","1","19400623","2","LOU05","CAG","w","regular",""
"IN8194006240","johnc103","IN8","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19400624","0","TOL05","CAG","l","regular",""
"IN8194006270","johnc103","IN8","1","value","27","","38","10","3","1","0","4","","3","","8","0","0","0","0","","","","","1","","","1","","1","19400627","0","IND10","KCM","w","regular","y"
"IN8194006280","johnc103","IN8","1","value","27","","","10","","","","4","","","","","","","","","","","","","1","","","1","","1","19400628","0","IND10","KCM","w","regular",""
"BIR194007120","johnc103","IN8","1","value","27","","","0","","","","0","0","","","7","","","","","","","","","1","","","1","","1","19400712","0","PBL01","BIR","w","regular",""
"MEM194007180","johnc103","IN8","1","value","25","","","4","","","","2","1","6","","","","","","","","","","","","1","","1","","1","19400718","0","WAC01","MEM","l","regular",""
"MEM194007211","johnc103","IN8","1","value","24","","33","7","0","1","2","5","5","2","","3","0","0","0","0","","","","","","1","","1","","1","19400721","1","MEM02","MEM","l","regular","y"
"SNO194007282","johnc103","IN8","1","value","18","","","8","1","","1","7","","2","","","","","","","","","","","","1","","1","","1","19400728","2","NOL01","SNO","l","regular",""
"SNO194007290","johnc103","IN8","1","value","21","","","6","","","","5","","","","","","","","","","","","","","1","","1","","1","19400729","0","PTA01","SNO","l","regular",""
"KCM194008020","johnc103","IN8","1","value","24","","33","7","0","0","1","4","","3","0","4","1","0","0","0","0","","","","","","","1","","","19400802","0","BEL01","KCM","t","regular","y"
"CAG194008112","johnc103","IN8","1","value","18","","","11","","","","7","","","","","","","","","","","","","","1","","1","","1","19400811","2","CHI09","CAG","l","regular",""
"ASW194008180","johnc103","ASW","3","value","3","0","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","","","19400818","0","CHI10","ASE","l","allstar","y"
"KCM194008182","johnc103","IN8","1","value","18","","29","7","0","1","0","4","","3","","8","0","0","0","0","","","","","","1","","1","","1","19400818","2","KAN05","KCM","l","regular","y"
"CAG194104210","johnc103","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19410421","0","PTX01","CAG","w","exhibition",""
"KCM194104240","johnc103","KCM","1","value","27","","","5","","1","","2","","","","","","","","","","","","","1","","","1","","1","19410424","0","HOU04","CAG","w","exhibition",""
"KCM194104270","johnc103","KCM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19410427","0","OKC02","CAG","l","exhibition",""
"CAG194104300","johnc103","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19410430","0","TUL01","CAG","w","exhibition",""
"KCM194105200","johnc103","KCM","2","value","4","","9","1","0","0","0","4","1","3","0","","0","0","0","","0","","","","","","","","","","19410520","0","SPR05","MEM","l","regular","y"
"KCM194105250","johnc103","KCM","4","value","5","","6","2","0","0","0","1","","0","0","2","0","0","0","0","0","","","","","","","","1","","19410525","0","KAN05","MEM","w","regular","y"
"KCM194106291","johnc103","KCM","1","value","27","","34","5","1","1","0","1","","2","","6","2","0","0","0","","","","","1","","","1","","1","19410629","1","KAN05","NY5","w","exhibition","y"
"KCM194107061","johnc103","KCM","1","value","17","","23","5","0","0","0","2","2","2","0","4","0","0","0","","0","","","","","1","","1","","","19410706","1","KAN05","CAG","l","regular","y"
"KCM194107132","johnc103","KCM","2","value","11","","15","3","0","0","0","2","","0","0","1","1","0","0","0","0","","","","","","","","1","","19410713","2","KAN05","BIR","l","regular","y"
"BLG194107210","johnc103","KCM","1","value","24","","","2","","1","1","4","3","2","","","1","","","1","","","","","","1","","1","","1","19410721","0","BAL14","BLG","l","exhibition",""
"KCM194107250","johnc103","KCM","1","value","27","","40","9","0","1","0","2","2","4","","15","1","1","0","0","","","","","1","","","1","","1","19410725","0","CAN03","MEM","w","regular","y"
"KCM194107272","johnc103","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19410727","2","LOU05","JAX","l","exhibition",""
"KCM194108070","johnc103","KCM","2","value","2","","5","3","0","0","0","0","","0","0","1","0","1","0","1","0","","","","1","","","","1","","19410807","0","DCT02","SNO","w","regular","y"
"SNO194108080","johnc103","KCM","2","value","8","","14","2","0","0","0","0","","5","0","3","0","0","0","0","0","","","","1","","","","1","","19410808","0","DAN01","SNO","w","regular","y"
"KCM194108101","johnc103","KCM","2","value","4","","5","1","0","0","0","0","","0","0","1","0","0","0","","0","","","","1","","","","1","","19410810","1","KAN05","SNO","w","regular","y"
"SNO194108110","johnc103","KCM","1","value","27","","37","8","1","2","1","6","6","4","","14","1","0","0","0","","","","","1","","","1","","1","19410811","0","BEL01","SNO","w","regular","y"
"CAG194108190","johnc103","KCM","1","value","27","","","4","","","","0","0","","","","","","","","","","","","1","","","1","","1","19410819","0","IND10","CAG","w","regular",""
"KCM194109020","johnc103","KCM","3","value","9","","11","1","0","0","0","0","","1","0","","0","0","0","","0","","","","","","","","1","","19410902","0","BEL01","CAG","w","regular","y"
"CAG194109120","johnc103","KCM","1","value","27","","","5","2","","","3","","","","14","","","","","","","","","1","","","1","","1","19410912","0","SBD01","CAG","w","exhibition",""
"KCM194204120","johnc103","KCM","1","value","9","","","4","","","","1","","","","","","","","","","","","","","","","1","","","19420412","0","HOU04","JAX","w","exhibition",""
"KCM194204160","johnc103","KCM","2","value","6","","","","","","","0","","1","","0","0","0","0","","","","","","","","","","","","19420416","0","PTA01","JAX","w","exhibition",""
"KCM194204261","johnc103","KCM","2","value","9","","14","2","0","0","0","1","","3","0","2","0","0","0","","0","","","","1","","","","1","","19420426","1","NOL01","HOM","w","exhibition","y"
"MEM194205031","johnc103","KCM","1","value","18","","28","5","0","0","0","3","","6","0","2","0","1","0","","0","","","","1","","","1","","","19420503","1","MEM02","MEM","w","exhibition","y"
"CAG194205102","johnc103","KCM","2","value","6","","","2","","","","0","0","","","","","","","","","","","","","","","","1","","19420510","2","CHI10","CAG","w","regular",""
"KCM194205302","johnc103","KCM","2","value","12","","16","3","0","0","0","1","","2","0","4","0","0","0","","0","","","","1","","","","1","","19420530","2","KAN05","CAG","w","regular","y"
"CCB194206160","johnc103","KCM","1","value","27","","35","7","2","1","0","3","","1","","10","0","0","0","0","","","","","1","","","1","","1","19420616","0","MEA01","CCB","w","regular","y"
"KCM194206210","johnc103","KCM","2","value","13","","16","1","0","0","0","1","","2","0","2","0","0","0","0","0","","","","1","","","","1","","19420621","0","KAN05","MEM","w","regular","y"
"KCM194207022","johnc103","KCM","3","value","4","","6","1","0","0","0","0","0","2","0","3","0","0","0","0","0","","","","1","","","","1","","19420702","2","KAN05","CAG","w","regular","y"
"MEM194207042","johnc103","KCM","1","value","21","","","8","","","1","3","","","","","","","","","","","","","1","","","1","","1","19420704","2","MEM02","MEM","w","regular",""
"MEM194207070","johnc103","KCM","2","value","13","","","1","","","","1","1","","","","1","","","","","","","","","1","","","1","","19420707","0","NOL01","MEM","l","regular",""
"KCM194207160","johnc103","KCM","2","value","5","","7","1","0","0","0","0","0","1","0","3","1","0","0","","0","","","","1","","","","1","","19420716","0","STJ01","MEM","w","regular","y"
"CAG194207191","johnc103","KCM","1","value","21","","31","9","0","0","0","4","4","4","0","","0","0","0","","0","","","","1","","","1","","","19420719","1","CHI10","CAG","w","regular","y"
"PH5194207310","johnc103","KCM","1","value","21","","31","4","0","0","0","4","","4","0","7","1","0","0","","0","","","","1","","","1","","","19420731","0","SCR01","PH5","w","exhibition","y"
"CI2194208210","johnc103","KCM","1","value","9","","13","4","0","0","0","1","1","0","0","6","0","0","0","0","0","","","","","","","1","","","19420821","0","CIN07","CI2","w","exhibition","y"
"KCM194208240","johnc103","KCM","1","value","27","","38","9","1","0","0","4","1","3","","11","0","0","0","0","","","","","1","","","1","","1","19420824","0","STJ01","CAG","w","regular","y"
"KCM194208301","johnc103","KCM","2","value","9","0","15","3","2","0","0","4","3","3","0","3","0","0","0","0","0","0","1","0","","","1","","1","","19420830","1","CHI10","PH5","w","regular","y"
"KCM194209020","johnc103","KCM","1","value","27","","34","6","2","0","2","3","","1","","7","0","0","0","0","","","","","","1","","1","","1","19420902","0","AKR01","CI2","l","exhibition","y"
"KCM194209222","johnc103","KCM","3","value","","","","","1","","","3","","1","","","","","","","","","","","","","","","1","","19420922","2","STJ01","BIR","l","exhibition",""
"KCM194209222","johnc103","KCM","3","upper","","","","","1","","","4","","1","","","","","","","","","","","","1","","","","","19420922","2","STJ01","BIR","l","exhibition",""
"HOM194210020","johnc103","KCM","2","value","0","4","","","","","","4","","","","","","","","","","","","","","1","","","","","19421002","0","NOR02","HOM","l","exhibition",""
"KCM194604120","johnc103","KCM","2","value","12","","","2","","","","1","","","","","","","","","","","","","","","1","","1","","19460412","0","HOU04","CCR","w","exhibition",""
"CCR194604170","johnc103","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19460417","0","DAL01","CCR","w","exhibition",""
"KCM194604212","johnc103","KCM","1","value","21","","","3","1","","1","3","","","","","","","","","","","","","1","","","1","","1","19460421","2","HOU04","CAG","w","exhibition",""
"KCM194604281","johnc103","KCM","1","value","27","","","9","","","","5","","","","","","","","","","","","","","1","","1","","1","19460428","1","NOL01","IN9","l","exhibition",""
"KCM194605020","johnc103","KCM","2","value","8","","12","3","0","0","0","1","","0","0","2","0","0","0","1","0","","","","1","","","","1","","19460502","0","OKC02","IN9","w","exhibition","y"
"CAG194605052","johnc103","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19460505","2","CHI10","CAG","w","regular",""
"KCM194605070","johnc103","KCM","1","value","21","","33","7","0","0","0","6","","4","","8","0","1","0","0","","","","","1","","","1","","1","19460507","0","TUL01","CAG","w","regular","y"
"KCM194605120","johnc103","KCM","2","value","6","","8","1","0","0","0","0","","1","0","4","0","0","0","","0","","","","","","","","1","","19460512","0","KAN05","MEM","w","regular","y"
"KCM194605140","johnc103","KCM","1","value","27","","","4","1","","","3","","1","","15","","","","","","","","","1","","","1","","1","19460514","0","MUS01","MEM","w","regular",""
"KCM194605191","johnc103","KCM","1","value","27","","32","3","1","0","0","0","0","0","","9","0","0","0","1","","","","","1","","","1","","1","19460519","1","KAN05","CAG","w","regular","y"
"IN9194605301","johnc103","KCM","1","value","21","","","5","","","","4","","","","","","","","","","","","","1","","","1","","1","19460530","1","IND10","IN9","w","regular",""
"MEM194606040","johnc103","KCM","1","value","27","","","3","","","","1","","","","16","","","","","","","","","1","","","1","","1","19460604","0","NOL01","MEM","w","regular",""
"CVB194606091","johnc103","KCM","1","value","24","","39","10","1","1","0","5","","2","","4","0","0","0","3","","","","","","1","","1","","1","19460609","1","CLE06","CVB","l","regular","y"
"KCM194606162","johnc103","KCM","1","value","21","","27","4","0","1","0","2","","1","","6","0","0","0","1","","","","","1","","","1","","1","19460616","2","KAN05","CVB","w","regular","y"
"PH5194607082","johnc103","KCM","2","value","15","","27","8","0","0","0","9","","6","0","3","0","0","0","0","0","","","","","1","","","1","","19460708","2","PHI11","PH5","l","exhibition","y"
"NW2194607160","johnc103","KCM","1","value","24","","33","7","1","0","2","6","","3","","10","0","0","0","1","","","","","","1","","1","","1","19460716","0","NWK04","NW2","l","exhibition","y"
"KCM194607230","johnc103","KCM","1","value","27","","45","7","2","0","0","9","4","7","","13","0","0","0","2","","","","","","1","","1","","1","19460723","0","CBI01","IN9","l","regular","y"
"IN9194607281","johnc103","KCM","1","value","27","","","6","","","","2","","","","","","","","","","","","","1","","","1","","1","19460728","1","CIN07","IN9","w","regular",""
"NY5194608010","johnc103","KCM","2","value","12","","","1","","","","0","0","","","","","","","","","","","","","","1","","1","","19460801","0","NYC16","NY5","w","exhibition",""
"HOM194608042","johnc103","KCM","2","value","9","","10","1","0","0","0","0","0","1","0","1","0","0","0","0","0","","","","1","","","","1","","19460804","2","WAS09","HOM","w","exhibition","y"
"KCM194608112","johnc103","KCM","1","value","3","","4","0","0","0","0","1","0","1","0","0","0","0","0","1","0","","","","","1","","1","","","19460811","2","KAN05","CAG","l","regular","y"
"KCM194608181","johnc103","KCM","1","value","27","","34","4","1","0","0","1","0","1","","5","0","0","0","2","","","","","1","","","1","","1","19460818","1","KAN05","MEM","w","exhibition","y"
"MEM194608230","johnc103","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19460823","0","MEM03","MEM","w","regular",""
"MEM194608251","johnc103","KCM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19460825","1","MEM03","MEM","l","regular",""
"IN9194609021","johnc103","KCM","1","value","27","","","13","","","","2","","","","","","","","","","","","","1","","","1","","1","19460902","1","IND10","IN9","w","regular",""
"IN9194609082","johnc103","KCM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19460908","2","CIN07","IN9","t","regular",""
"IN9194609140","johnc103","KCM","1","value","15","","28","5","0","0","0","5","","8","0","2","1","0","0","","0","","","","","","","1","","","19460914","0","WIL04","IN9","w","regular","y"
