"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"PRG193310152","stinl101","PIR","9","1","value","3","0","2","0","0","0","","0","","0","0","","","0","","","","","","","19331015","2","LOS05","PRG","W","exhibition","y"
"PRG193310152","stinl101","PIR","9","1","lower","3","0","2","0","0","0","","0","","0","0","","","0","","","","","","","19331015","2","LOS05","PRG","W","exhibition","y"
"PRG193310152","stinl101","PIR","9","1","upper","3","0","2","0","0","0","","0","","0","0","","","0","","","","","","","19331015","2","LOS05","PRG","W","exhibition","y"
"PIR193310160","stinl101","PIR","","","value","","","","","","","","","","","","","","","","","","","","","19331016","0","LOS05","PRG","W","exhibition",""
"PIR193310160","stinl101","PIR","","","lower","","","","","","","","","","","","","","","","","","","","","19331016","0","LOS05","PRG","W","exhibition",""
"PIR193310160","stinl101","PIR","","","upper","","","","","","","","","","","","","","","","","","","","","19331016","0","LOS05","PRG","W","exhibition",""
"PRG193311111","stinl101","PIR","","","value","","","","","","","","","","","","","","","","","","","","","19331111","1","LOS05","PRG","L","exhibition",""
"PRG193311111","stinl101","PIR","","","lower","","","","","","","","","","","","","","","","","","","","","19331111","1","LOS05","PRG","L","exhibition",""
"PRG193311111","stinl101","PIR","","","upper","","","","","","","","","","","","","","","","","","","","","19331111","1","LOS05","PRG","L","exhibition",""
"PRG193401071","stinl101","PIR","","","value","","","","","","","","","","","","","","","","","","","","","19340107","1","LOS05","PRG","L","exhibition",""
"PRG193401071","stinl101","PIR","","","lower","","","","","","","","","","","","","","","","","","","","","19340107","1","LOS05","PRG","L","exhibition",""
"PRG193401071","stinl101","PIR","","","upper","","","","","","","","","","","","","","","","","","","","","19340107","1","LOS05","PRG","L","exhibition",""
"PRG193410130","stinl101","PIR","9","2","value","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","19341013","0","LOS05","PRG","L","exhibition","y"
"PRG193410130","stinl101","PIR","9","2","lower","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","19341013","0","LOS05","PRG","L","exhibition","y"
"PRG193410130","stinl101","PIR","9","2","upper","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","19341013","0","LOS05","PRG","L","exhibition","y"
"PRG193410270","stinl101","PIR","9","2","value","2","1","1","0","0","0","0","0","","0","0","","","0","","","","","","","19341027","0","LOS05","PRG","L","exhibition","y"
"PRG193410270","stinl101","PIR","9","2","lower","2","1","1","0","0","0","0","0","","0","0","","","0","","","","","","","19341027","0","LOS05","PRG","L","exhibition","y"
"PRG193410270","stinl101","PIR","9","2","upper","2","1","1","0","0","0","0","0","","0","0","","","0","","","","","","","19341027","0","LOS05","PRG","L","exhibition","y"
"PRG193410282","stinl101","PIR","","","value","","","","","","","","","","","","","","","","","","","","","19341028","2","LOS05","PRG","L","exhibition",""
"PRG193410282","stinl101","PIR","","","lower","","","","","","","","","","","","","","","","","","","","","19341028","2","LOS05","PRG","L","exhibition",""
"PRG193410282","stinl101","PIR","","","upper","","","","","","","","","","","","","","","","","","","","","19341028","2","LOS05","PRG","L","exhibition",""
"PRG193511102","stinl101","PIR","9","1","value","2","1","2","0","0","0","","0","","0","0","0","","0","","","0","","","","19351110","2","LOS02","PRG","W","exhibition","y"
"PRG193511102","stinl101","PIR","9","1","lower","2","","2","0","0","0","","0","","0","","","","0","","","0","","","","19351110","2","LOS02","PRG","W","exhibition","y"
"PRG193511102","stinl101","PIR","9","1","upper","2","","2","0","0","0","","0","","0","","","","0","","","0","","","","19351110","2","LOS02","PRG","W","exhibition","y"
"PRG193512011","stinl101","PIR","9","1","value","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19351201","1","LOS02","PRG","L","exhibition","y"
"PRG193512011","stinl101","PIR","9","1","lower","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19351201","1","LOS02","PRG","L","exhibition","y"
"PRG193512011","stinl101","PIR","9","1","upper","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19351201","1","LOS02","PRG","L","exhibition","y"
"PRG193910082","stinl101","PIR","9","2","value","1","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19391008","2","LOS04","PRG","W","exhibition","y"
"PRG193910082","stinl101","PIR","9","2","lower","1","0","0","0","0","0","0","0","","0","","","","0","","","","","","","19391008","2","LOS04","PRG","W","exhibition","y"
"PRG193910082","stinl101","PIR","9","2","upper","1","0","0","0","0","0","0","0","","0","","","","0","","","","","","","19391008","2","LOS04","PRG","W","exhibition","y"
"PRG193910110","stinl101","PIR","9","2","value","1","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19391011","0","LOS04","PRG","L","exhibition","y"
"PRG193910110","stinl101","PIR","9","2","lower","1","0","0","0","0","0","0","0","","0","","","","0","","","","","","","19391011","0","LOS04","PRG","L","exhibition","y"
"PRG193910110","stinl101","PIR","9","2","upper","1","0","0","0","0","0","0","0","","0","","","","0","","","","","","","19391011","0","LOS04","PRG","L","exhibition","y"
