"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CIA194504300","watsa102","CIA","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19450430","0","HOU04","KCM","w","exhibition",""
"KCM194505030","watsa102","CIA","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450503","0","DAL01","KCM","l","exhibition",""
"MEM194505061","watsa102","CIA","2","value","6","","10","3","0","0","0","1","","1","0","","0","0","0","0","0","","","","","1","","","1","","19450506","1","MEM03","MEM","l","regular","y"
"CIA194505190","watsa102","CIA","1","value","27","","","8","","","","2","","","","","","","","","","","","","1","","","1","","1","19450519","0","IND10","MEM","w","regular",""
"BIR194505271","watsa102","CIA","2","value","0","2","2","0","0","0","0","2","","2","0","","0","0","0","0","0","","","","","","","","","","19450527","1","BIR01","BIR","l","regular","y"
"BIR194505280","watsa102","CIA","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450528","0","MTG01","BIR","w","regular",""
"CIA194506010","watsa102","CIA","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450601","0","DAY03","CVB","l","regular",""
"KCM194506110","watsa102","CIA","2","value","2","","2","0","0","0","0","0","","0","0","","0","0","0","","0","","","","","","","","1","","19450611","0","KAN05","KCM","l","regular","y"
"CIA194506220","watsa102","CIA","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19450622","0","DAY03","MEM","l","regular",""
"CIA194506241","watsa102","CIA","2","value","","","","","","","","","","","","","","","","","","","","","1","","","","1","","19450624","1","IND10","MEM","w","regular",""
"CIA194507012","watsa102","CIA","3","value","9","","","","","","1","2","","","","","","","","","","","","","","","","","1","","19450701","2","COL05","CAG","l","regular",""
"CIA194507012","watsa102","CIA","3","upper","12","","","","","","1","7","","","","","","","","","","","","","","","","","","","19450701","2","COL05","CAG","l","regular",""
"CIA194507020","watsa102","CIA","2","value","3","","","","","","","","","","","","","","","","","","","","","","","","1","","19450702","0","DAY03","CAG","l","regular",""
"CIA194507042","watsa102","CIA","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450704","2","IND10","CAG","l","regular",""
"NY5194507090","watsa102","CIA","1","value","27","","42","8","1","1","0","5","","6","","6","0","0","0","0","","","","","1","","","1","","1","19450709","0","WIL04","NY5","w","exhibition","y"
"PH5194507112","watsa102","CIA","2","value","1","","5","3","0","0","0","2","","1","0","0","0","0","0","","0","","","","","","","","1","","19450711","2","PHI11","PH5","l","exhibition","y"
"CIA194508100","watsa102","CIA","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450810","0","DAY03","NY6","l","exhibition",""
"CIA194508130","watsa102","CIA","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19450813","0","NSH02","NY6","l","exhibition",""
"CIA194508200","watsa102","CIA","1","value","24","","","","","","","6","","","","","","","","","","","","","","1","","1","","","19450820","0","NSH02","KCM","l","regular",""
"CIA194508262","watsa102","CIA","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19450826","2","IND10","BIR","l","regular",""
"CIA194508280","watsa102","CIA","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450828","0","COL05","BIR","l","regular",""
"CAG194509100","watsa102","CIA","2","value","1","","5","2","0","0","0","2","","2","0","","0","0","0","","0","","","","","1","","","1","","19450910","0","MIL03","CAG","l","regular","y"
"KCM194509190","watsa102","CIA","1","value","24","","40","13","1","2","0","9","","3","","3","0","0","0","2","","","","","","1","","1","","1","19450919","0","KAN05","KCM","l","exhibition","y"
"CIA194509240","watsa102","CIA","1","value","27","","","5","","","","3","","","","","","","","","","","","","1","","","1","","1","19450924","0","HOU04","KCM","w","exhibition",""
"KCM194509300","watsa102","CIA","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450930","0","NOL01","KCM","l","exhibition",""
"MEM194604211","watsa102","IN9","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19460421","1","MEM03","MEM","l","exhibition",""
"MEM194605060","watsa102","IN9","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19460506","0","MEM03","MEM","w","regular",""
"CAG194606092","watsa102","IN9","1","value","15","","","","","","","","","","","","","","","","","","","","","1","","1","","","19460609","2","CHI10","CAG","l","regular",""
"CAG194606092","watsa102","IN9","1","upper","16","","","","","","","","","","","","","","","","","","","","","","","","","","19460609","2","CHI10","CAG","l","regular",""
"IN9194606240","watsa102","IN9","2","value","6","","","","","","","","","","","","","","","","","","","","","","","","","","19460624","0","COL05","KCM","w","regular",""
"IN9194607031","watsa102","IN9","1","value","21","","","4","","","","0","","","","","","","","","","","","","1","","","1","","1","19460703","1","IND10","MEM","w","regular",""
"IN9194607060","watsa102","IN9","2","value","6","","","","","","","","","","","","","","","","","","","","1","","","","1","","19460706","0","IND10","CCR","w","exhibition",""
"IN9194607060","watsa102","IN9","2","upper","9","","","","","","","","","","","","","","","","","","","","","","","","","","19460706","0","IND10","CCR","w","exhibition",""
"IN9194607080","watsa102","IN9","2","value","6","","","","","","","","","","","","","","","","","","","","","","","","","","19460708","0","COL05","CCR","w","exhibition",""
"IN9194607080","watsa102","IN9","2","upper","9","","","","","","","","","","","","","","","","","","","","","","","","","","19460708","0","COL05","CCR","w","exhibition",""
"IN9194607090","watsa102","IN9","2","value","3","","","","","","","","","","","","","","","","","","","","","","","","","","19460709","0","RCI01","CCR","l","exhibition",""
"IN9194607090","watsa102","IN9","2","upper","9","","","","","","","","","","","","","","","","","","","","","1","","","","","19460709","0","RCI01","CCR","l","exhibition",""
"IN9194607141","watsa102","IN9","2","value","15","","","","","","1","","","","","","","","","","","","","","","","","","1","","19460714","1","IND10","CVB","l","regular",""
"KCM194607212","watsa102","IN9","1","value","12","2","19","4","0","0","0","0","0","4","0","1","0","0","0","1","0","","","","","","","1","","","19460721","2","KAN05","KCM","w","regular","y"
"IN9194607282","watsa102","IN9","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19460728","2","CIN07","KCM","l","regular",""
"CAG194608252","watsa102","IN9","1","value","5","","","4","","","","4","4","1","","","","","","","","","","","","1","","1","","","19460825","2","CHI10","CAG","l","regular",""
"KCM194609012","watsa102","IN9","1","value","3","2","6","0","0","0","0","2","","2","0","1","0","0","0","0","0","","","","","","","1","","","19460901","2","KAN05","KCM","l","regular","y"
"IN9194609021","watsa102","IN9","1","value","21","","","","","","","1","","","","","","","","","","","","","","1","","1","","","19460902","1","IND10","KCM","l","regular",""
"PH5194609151","watsa102","IN9","1","value","24","","","10","2","","","6","","2","","","","","","","","","","","","1","","1","","1","19460915","1","NYC16","PH5","l","exhibition",""
"PH5194609172","watsa102","IN9","3","value","5","","8","1","0","0","0","1","","1","0","0","0","0","0","0","0","","","","1","","","","","","19460917","2","PHI11","PH5","w","exhibition","y"
"BLG194705042","watsa102","BLG","1","value","21","","29","4","1","0","0","2","","3","","5","1","0","0","0","","","","","1","","","1","","1","19470504","2","BAL14","PH5","w","regular","y"
"BLG194705112","watsa102","BLG","1","value","18","","26","5","","0","1","5","","2","0","3","0","0","0","1","","","","","","1","","1","","","19470511","2","BAL14","HOM","l","regular","y"
"BLG194705160","watsa102","BLG","1","value","24","","37","6","0","0","0","3","","7","0","4","2","0","0","","","","","","1","","","1","","","19470516","0","BAL14","NY5","w","regular","y"
"NW2194705220","watsa102","BLG","2","value","3","","4","1","0","0","0","0","","0","0","","0","0","0","","0","","","","","","","","1","","19470522","0","NWK04","NW2","l","regular","y"
"BLG194705301","watsa102","BLG","1","value","22","","33","8","0","0","0","3","","4","0","3","0","1","0","1","","","","","1","","","1","","","19470530","1","BAL14","NY5","w","regular","y"
"NY6194706040","watsa102","BLG","1","value","39","","49","9","0","0","0","0","0","6","","7","0","0","0","0","","","","","1","","","1","","1","19470604","0","SUN01","NY6","w","regular","y"
"NY6194706161","watsa102","BLG","1","value","21","","26","3","","0","0","2","","1","","4","2","","","","","","","","","1","","1","","","19470616","1","PHI11","NY6","l","regular","y"
"BLG194706222","watsa102","BLG","1","value","21","","29","2","2","0","0","2","2","6","","5","0","0","0","0","","","","","1","","","1","","1","19470622","2","BAL14","PH5","w","regular","y"
"BLG194706270","watsa102","BLG","2","value","23","","40","10","","","0","9","","5","","4","0","1","0","2","","","","","","","","","","","19470627","0","BAL14","NY5","l","regular","y"
"NW2194707090","watsa102","BLG","3","value","3","","","","","","","0","0","","","","","","","","","","","","","","","","1","","19470709","0","TRE01","NW2","l","regular",""
"NW2194707090","watsa102","BLG","3","upper","9","","","","","","","0","0","","","","","","","","","","","","","","","","","","19470709","0","TRE01","NW2","l","regular",""
"BLG194707131","watsa102","BLG","1","value","21","","27","6","0","0","1","2","","2","0","3","0","0","0","1","0","","","","","1","","1","","","19470713","1","BAL14","PH5","l","regular","y"
"NY5194707211","watsa102","BLG","1","value","27","","40","8","2","0","0","4","","6","","6","1","1","1","1","","","","","1","","","1","","1","19470721","1","PHI11","NY5","w","regular","y"
"NW2194707272","watsa102","BLG","1","value","18","3","26","7","0","0","0","4","4","2","0","1","0","1","0","0","0","","","","","1","","1","","","19470727","2","NYC15","NW2","l","exhibition","y"
"NW2194708020","watsa102","BLG","1","value","27","","34","6","2","0","0","1","","1","","11","0","0","0","0","","","","","1","","","1","","1","19470802","0","WIL04","NW2","w","regular","y"
"BLG194708102","watsa102","BLG","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19470810","2","BAL14","NY6","l","regular",""
"BLG194708172","watsa102","BLG","1","value","3","","","","","","","1","","","","","","","","","","","","","","1","","1","","","19470817","2","BAL14","PH5","l","regular",""
"BLG194708172","watsa102","BLG","1","upper","6","","","","","","","8","","","","","","","","","","","","","","","","","","","19470817","2","BAL14","PH5","l","regular",""
"BLG194708181","watsa102","BLG","2","value","4","","7","2","0","0","0","1","","1","0","","0","0","0","","0","","","","","","","","","","19470818","1","PHI11","NY6","l","regular","y"
"BLG194708242","watsa102","BLG","1","value","21","","","","","","","5","","","","","","","","","","","","","","1","","1","","1","19470824","2","BAL14","CAG","l","exhibition",""
"BLG194709011","watsa102","BLG","1","value","27","","38","10","3","0","0","4","","1","","6","0","0","0","0","","","","","1","","","1","","1","19470901","1","BAL14","CVB","w","exhibition","y"
"BIR194906191","watsa102","IN9","2","value","8","0","12","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","19490619","1","BIR01","BIR","l","regular","y"
"BIR194906192","watsa102","IN9","5","value","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","19490619","2","BIR01","BIR","w","regular","y"
