"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"PRG193010290","schaa101","ASG","1","5","value","","0","0","0","0","0","0","19301029","0","LOS02","PRG","W","exhibition","y"
"PRG193010290","schaa101","ASG","1","5","lower","","0","0","0","0","0","0","19301029","0","LOS02","PRG","W","exhibition","y"
"PRG193010290","schaa101","ASG","1","5","upper","","0","0","0","0","0","0","19301029","0","LOS02","PRG","W","exhibition","y"
