"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"BIR194004211","mcbrf101","BIR","1","3","value","27","14","0","0","0","0","","","","","1","19400421","1","BIR01","BLG","l","exhibition","y"
"BIR194004212","mcbrf101","BIR","1","3","value","21","11","0","0","0","0","","","","","1","19400421","2","BIR01","BLG","w","exhibition","y"
"BIR194005121","mcbrf101","BIR","1","3","value","6","0","0","0","0","0","","","","","","19400512","1","BIR01","KCM","l","regular","y"
"BIR194006021","mcbrf101","BIR","1","5","value","42","2","3","0","0","0","","","","","1","19400602","1","BIR01","MEM","l","regular","y"
"MEM194006091","mcbrf101","BIR","1","3","value","27","10","","0","0","0","","","","","1","19400609","1","MEM02","MEM","w","regular","y"
"MEM194006092","mcbrf101","BIR","1","3","value","18","4","","0","0","0","","","","","1","19400609","2","MEM02","MEM","l","regular","y"
"BIR194006231","mcbrf101","BIR","1","3","value","30","10","1","0","0","0","","","","","1","19400623","1","BIR01","CV9","l","regular","y"
"BIR194006232","mcbrf101","BIR","1","3","value","","7","0","0","2","0","","","","","1","19400623","2","BIR01","CV9","w","regular","y"
"CV9194006301","mcbrf101","BIR","1","1","value","9","","","0","0","0","","","","","","19400630","1","ATL04","CV9","w","regular","y"
"MEM194007142","mcbrf101","BIR","1","3","value","","6","1","0","0","0","","","","","","19400714","2","MEM02","MEM","l","regular","y"
"BIR194008181","mcbrf101","BIR","1","3","value","27","4","1","0","0","0","","","","","1","19400818","1","BIR01","CAG","w","exhibition","y"
"BIR194008182","mcbrf101","BIR","1","3","value","21","12","0","0","0","0","","","","","1","19400818","2","BIR01","CAG","w","exhibition","y"
