"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"HOM194507120","housc103","HOM","3","1","value","5","5","1","2","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450712","0","HRB01","NY5","w","regular","y"
"BLG194507200","housc103","HOM","3","1","value","5","4","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19450720","0","BAL14","BLG","l","regular","y"
"HOM194507210","housc103","HOM","3","1","value","5","4","1","1","0","0","0","1","0","","0","1","","","1","","","0","","","","","19450721","0","HRB01","BLG","w","regular","y"
"NY6194507230","housc103","HOM","3","1","value","5","5","0","2","0","0","0","3","0","","0","0","0","","0","","","0","","","","","19450723","0","NYC23","NY6","w","regular","y"
"HOM194507240","housc103","HOM","3","1","value","5","3","1","2","0","0","0","2","0","","0","2","","","0","","","0","","","","","19450724","0","WIL04","BLG","w","regular","y"
"HOM194507251","housc103","HOM","3","1","value","5","5","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450725","1","PHI11","BLG","l","regular","y"
"HOM194507260","housc103","HOM","3","1","value","3","2","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19450726","0","WAS09","PH5","l","regular","y"
"PH5194508110","housc103","HOM","7","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450811","0","PHI17","PH5","l","regular","y"
"HOM194508130","housc103","HOM","2","1","value","5","4","2","2","0","0","0","","1","","0","0","0","","0","","","0","","","","","19450813","0","ALT01","CAG","w","exhibition","y"
"HOM194508162","housc103","HOM","2","1","value","5","5","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450816","2","WAS09","KCM","t","exhibition","y"
"HOM194508261","housc103","HOM","7","1","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450826","1","WAS09","NW2","w","regular","y"
