"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"MEM194404140","trehw101","CAG","","","value","","","","2","","","","","","","","","","","","","","","","","","","19440414","0","LRK02","MEM","l","exhibition",""
"MEM194404140","trehw101","CAG","","","lower","","2","","2","","","","","","","","","","","","","","","","","","","19440414","0","LRK02","MEM","l","exhibition",""
"CAG194405071","trehw101","CAG","2","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440507","1","CHI10","BIR","l","regular","y"
"CAG194405072","trehw101","CAG","9","2","value","","","","","","","","","","","","1","","","","","","","","","1","","19440507","2","CHI10","BIR","l","regular",""
"CIA194405120","trehw101","CAG","7","1","value","4","3","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19440512","0","COL05","CIA","l","regular","y"
"CAG194405141","trehw101","CAG","7","3","value","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","","19440514","1","CHI10","MEM","l","regular","y"
"NY6194506171","trehw101","BIR","7","2","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450617","1","DET04","NY6","w","exhibition","y"
"NY6194506172","trehw101","BIR","","","value","","","","","","","","","","","","","","","1","","","","","","","","19450617","2","DET04","NY6","w","exhibition",""
"NY6194506172","trehw101","BIR","","","lower","","1","","","","","","","","","","","","","1","","","","","","","","19450617","2","DET04","NY6","w","exhibition",""
"NY6194506241","trehw101","BIR","8","1","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450624","1","NYC14","NY6","l","exhibition","y"
