"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"MEM194610060","wills104","BIR","1","1","value","24","","","0","","0","0","19461006","0","MEM03","MEM","L","exhibition",""
"MEM194610060","wills104","BIR","1","1","lower","24","","","0","","0","0","19461006","0","MEM03","MEM","L","exhibition",""
"MEM194610060","wills104","BIR","1","1","upper","24","","","0","","0","0","19461006","0","MEM03","MEM","L","exhibition",""
"BIR194704170","wills104","BIR","1","1","value","","","","0","","0","0","19470417","0","BIR01","HOM","L","exhibition",""
"BIR194704170","wills104","BIR","1","1","lower","","","","0","","0","0","19470417","0","BIR01","HOM","L","exhibition",""
"BIR194704170","wills104","BIR","1","1","upper","","","","0","","0","0","19470417","0","BIR01","HOM","L","exhibition",""
"BIR194705252","wills104","BIR","1","1","value","","","","0","","0","0","19470525","2","BIR01","IN9","W","regular",""
"BIR194705252","wills104","BIR","1","1","lower","","","","0","","0","0","19470525","2","BIR01","IN9","W","regular",""
"BIR194705252","wills104","BIR","1","1","upper","","","","0","","0","0","19470525","2","BIR01","IN9","W","regular",""
"BIR194705270","wills104","BIR","1","1","value","","","","0","","0","0","19470527","0","NOL01","IN9","L","regular",""
"BIR194705270","wills104","BIR","1","1","lower","","","","0","","0","0","19470527","0","NOL01","IN9","L","regular",""
"BIR194705270","wills104","BIR","1","1","upper","","","","0","","0","0","19470527","0","NOL01","IN9","L","regular",""
"BIR194706030","wills104","BIR","1","1","value","","","","0","","0","0","19470603","0","BIR01","CAG","L","regular",""
"BIR194706030","wills104","BIR","1","1","lower","","","","0","","0","0","19470603","0","BIR01","CAG","L","regular",""
"BIR194706030","wills104","BIR","1","1","upper","","","","0","","0","0","19470603","0","BIR01","CAG","L","regular",""
"BIR194707010","wills104","BIR","1","1","value","","","","0","","0","0","19470701","0","BIR01","CVB","L","regular",""
"BIR194707010","wills104","BIR","1","1","lower","","","","0","","0","0","19470701","0","BIR01","CVB","L","regular",""
"BIR194707010","wills104","BIR","1","1","upper","","","","0","","0","0","19470701","0","BIR01","CVB","L","regular",""
"CVB194707030","wills104","BIR","1","1","value","27","","","0","","0","0","19470703","0","DAY03","CVB","W","regular",""
"CVB194707030","wills104","BIR","1","1","lower","27","","","0","","0","0","19470703","0","DAY03","CVB","W","regular",""
"CVB194707030","wills104","BIR","1","1","upper","27","","","0","","0","0","19470703","0","DAY03","CVB","W","regular",""
"KCM194707110","wills104","BIR","1","1","value","17","","","0","","0","0","19470711","0","TUL01","KCM","L","regular",""
"KCM194707110","wills104","BIR","1","1","lower","17","","","0","","0","0","19470711","0","TUL01","KCM","L","regular",""
"KCM194707110","wills104","BIR","1","1","upper","17","","","0","","0","0","19470711","0","TUL01","KCM","L","regular",""
"NW2194707300","wills104","BIR","1","1","value","20","0","1","0","0","0","0","19470730","0","WIL04","NW2","L","exhibition","y"
"NW2194707300","wills104","BIR","1","1","lower","20","0","1","0","0","0","0","19470730","0","WIL04","NW2","L","exhibition","y"
"NW2194707300","wills104","BIR","1","1","upper","20","0","1","0","0","0","0","19470730","0","WIL04","NW2","L","exhibition","y"
"MEM194708172","wills104","BIR","1","1","value","","","","0","","0","0","19470817","2","MEM02","MEM","L","regular",""
"MEM194708172","wills104","BIR","1","1","lower","","","","0","","0","0","19470817","2","MEM02","MEM","L","regular",""
"MEM194708172","wills104","BIR","1","1","upper","","","","0","","0","0","19470817","2","MEM02","MEM","L","regular",""
"BIR194709030","wills104","BIR","1","1","value","27","","","0","","0","0","19470903","0","MTG01","MEM","W","regular",""
"BIR194709030","wills104","BIR","1","1","lower","27","","","0","","0","0","19470903","0","MTG01","MEM","W","regular",""
"BIR194709030","wills104","BIR","1","1","upper","27","","","0","","0","0","19470903","0","MTG01","MEM","W","regular",""
"MEM194709180","wills104","BIR","1","1","value","27","","","0","","0","0","19470918","0","LRK02","MEM","W","exhibition",""
"MEM194709180","wills104","BIR","1","1","lower","27","","","0","","0","0","19470918","0","LRK02","MEM","W","exhibition",""
"MEM194709180","wills104","BIR","1","1","upper","27","","","0","","0","0","19470918","0","LRK02","MEM","W","exhibition",""
"BIR194805070","wills104","BIR","1","1","value","27","","","0","","0","0","19480507","0","KNO01","CVB","W","regular",""
"BIR194805070","wills104","BIR","1","1","lower","27","","","0","","0","0","19480507","0","KNO01","CVB","W","regular",""
"BIR194805070","wills104","BIR","1","1","upper","27","","","0","","0","0","19480507","0","KNO01","CVB","W","regular",""
"MEM194806020","wills104","BIR","1","1","value","27","","","0","","0","0","19480602","0","NOL01","MEM","W","regular",""
"MEM194806020","wills104","BIR","1","1","lower","27","","","0","","0","0","19480602","0","NOL01","MEM","W","regular",""
"MEM194806020","wills104","BIR","1","1","upper","27","","","0","","0","0","19480602","0","NOL01","MEM","W","regular",""
"KCM194806080","wills104","BIR","1","1","value","27","","","0","","0","0","19480608","0","CEN01","KCM","L","regular",""
"KCM194806080","wills104","BIR","1","1","lower","27","","","0","","0","0","19480608","0","CEN01","KCM","L","regular",""
"KCM194806080","wills104","BIR","1","1","upper","27","","","0","","0","0","19480608","0","CEN01","KCM","L","regular",""
"BIR194806230","wills104","BIR","1","1","value","27","","","0","","0","0","19480623","0","NOL01","CAG","L","regular",""
"BIR194806230","wills104","BIR","1","1","lower","27","","","0","","0","0","19480623","0","NOL01","CAG","L","regular",""
"BIR194806230","wills104","BIR","1","1","upper","27","","","0","","0","0","19480623","0","NOL01","CAG","L","regular",""
"BIR194807041","wills104","BIR","1","1","value","0","0","0","0","0","0","0","19480704","1","BIR01","MEM","W","regular","y"
"BIR194807041","wills104","BIR","1","1","lower","0","0","0","0","0","0","0","19480704","1","BIR01","MEM","W","regular","y"
"BIR194807041","wills104","BIR","1","1","upper","0","0","0","0","0","0","0","19480704","1","BIR01","MEM","W","regular","y"
"MEM194807060","wills104","BIR","1","1","value","27","","","0","","0","0","19480706","0","GRE01","MEM","W","regular",""
"MEM194807060","wills104","BIR","1","1","lower","27","","","0","","0","0","19480706","0","GRE01","MEM","W","regular",""
"MEM194807060","wills104","BIR","1","1","upper","27","","","0","","0","0","19480706","0","GRE01","MEM","W","regular",""
"CVB194807220","wills104","BIR","1","1","value","23","0","0","0","0","0","0","19480722","0","NWO01","CVB","W","regular","y"
"CVB194807220","wills104","BIR","1","1","lower","23","0","0","0","0","0","0","19480722","0","NWO01","CVB","W","regular","y"
"CVB194807220","wills104","BIR","1","1","upper","23","0","0","0","0","0","0","19480722","0","NWO01","CVB","W","regular","y"
"BIR194807280","wills104","BIR","1","1","value","19","0","1","0","0","0","0","19480728","0","BIR01","NW2","W","exhibition","y"
"BIR194807280","wills104","BIR","1","1","lower","19","0","1","0","0","0","0","19480728","0","BIR01","NW2","W","exhibition","y"
"BIR194807280","wills104","BIR","1","1","upper","19","0","1","0","0","0","0","19480728","0","BIR01","NW2","W","exhibition","y"
"BIR194808090","wills104","BIR","1","1","value","30","","","0","","0","0","19480809","0","MEM02","CVB","W","regular",""
"BIR194808090","wills104","BIR","1","1","lower","30","","","0","","0","0","19480809","0","MEM02","CVB","W","regular",""
"BIR194808090","wills104","BIR","1","1","upper","30","","","0","","0","0","19480809","0","MEM02","CVB","W","regular",""
"BIR194808180","wills104","BIR","1","1","value","","","","0","","0","0","19480818","0","CHT01","NY6","L","exhibition",""
"BIR194808180","wills104","BIR","1","1","lower","","","","0","","0","0","19480818","0","CHT01","NY6","L","exhibition",""
"BIR194808180","wills104","BIR","1","1","upper","","","","0","","0","0","19480818","0","CHT01","NY6","L","exhibition",""
"BIR194808240","wills104","BIR","1","1","value","","","","0","","0","0","19480824","0","GRE01","NY6","L","exhibition",""
"BIR194808240","wills104","BIR","1","1","lower","","","","0","","0","0","19480824","0","GRE01","NY6","L","exhibition",""
"BIR194808240","wills104","BIR","1","1","upper","","","","0","","0","0","19480824","0","GRE01","NY6","L","exhibition",""
"CAG194808300","wills104","BIR","1","1","value","27","","","0","","0","0","19480830","0","IND10","CAG","W","regular",""
"CAG194808300","wills104","BIR","1","1","lower","27","","","0","","0","0","19480830","0","IND10","CAG","W","regular",""
"CAG194808300","wills104","BIR","1","1","upper","27","","","0","","0","0","19480830","0","IND10","CAG","W","regular",""
"KCM194809210","wills104","BIR","1","1","value","25","1","2","0","1","0","0","19480921","0","KAN05","KCM","L","lcs","y"
"KCM194809210","wills104","BIR","1","1","lower","25","1","2","0","1","0","0","19480921","0","KAN05","KCM","L","lcs","y"
"KCM194809210","wills104","BIR","1","1","upper","25","1","2","0","1","0","0","19480921","0","KAN05","KCM","L","lcs","y"
"BIR194810050","wills104","BIR","1","1","value","3","","","0","","0","0","19481005","0","BIR01","HOM","L","championship",""
"BIR194810050","wills104","BIR","1","1","lower","3","","","0","","0","0","19481005","0","BIR01","HOM","L","championship",""
"BIR194810050","wills104","BIR","1","1","upper","3","","","0","","0","0","19481005","0","BIR01","HOM","L","championship",""
