"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NY6194604070","hairh101","HOM","2","value","15","","","2","","","1","3","","2","","","","","","","","","","","","1","","","1","","19460407","0","COR01","NY6","l","exhibition",""
"NY6194604070","hairh101","HOM","2","upper","15","","","6","","","1","3","","2","","","","","","","","","","","","","","","","","19460407","0","COR01","NY6","l","exhibition",""
"NY6194604110","hairh101","HOM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19460411","0","DAL01","NY6","w","exhibition",""
"HOM194604210","hairh101","HOM","2","value","8","","10","2","0","0","0","0","0","1","0","2","0","0","0","","0","","","","","","","","","","19460421","0","WAS09","NY5","l","exhibition","y"
"NY5194604282","hairh101","HOM","1","value","21","","","2","","","","0","0","","","","","","","","","","","","1","","","1","","1","19460428","2","NYC16","NY5","w","exhibition",""
"BLG194605052","hairh101","HOM","1","value","15","","25","5","0","0","1","6","","3","0","0","0","0","0","","0","","","","","","","1","","","19460505","2","BAL14","BLG","l","regular","y"
"NW2194605140","hairh101","HOM","1","value","18","","29","3","0","0","1","3","","4","","6","0","0","0","0","","","","","","","","1","","1","19460514","0","NWK04","NW2","t","regular","y"
"HOM194605191","hairh101","HOM","2","value","18","","25","4","0","0","0","2","","3","0","2","0","0","0","","0","","","","","","","","1","","19460519","1","WAS09","PH5","l","regular","y"
"HOM194605220","hairh101","HOM","2","value","6","","10","4","0","0","0","3","","","0","","0","0","0","","0","","","","","","","","","","19460522","0","PIT06","NY5","w","regular","y"
"NW2194606180","hairh101","HOM","3","value","16","","27","8","0","0","2","5","","1","0","","0","0","0","","0","","","","","","","","1","","19460618","0","NWK04","NW2","l","regular","y"
"NW2194606250","hairh101","HOM","1","value","8","","19","9","0","0","0","6","","1","0","","0","0","0","","0","","","","","1","","1","","","19460625","0","NWK04","NW2","l","regular","y"
"NW2194606260","hairh101","HOM","2","value","3","","","2","","","","1","","","","","","","","","","","","","","","","","1","","19460626","0","TRE01","NW2","l","regular",""
"NW2194606260","hairh101","HOM","2","upper","","","","6","","","","1","","","","","","","","","","","","","","","","","","","19460626","0","TRE01","NW2","l","regular",""
"HOM194607011","hairh101","HOM","2","value","9","","13","2","0","0","0","1","","1","0","","0","0","0","","0","","","","","","","","1","","19460701","1","PHI11","NY6","w","regular","y"
"HOM194607042","hairh101","HOM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19460704","2","PIT06","NY6","l","regular",""
"HOM194607120","hairh101","HOM","1","value","30","","","11","","1","","5","","","","","","","","","","","","","","","","1","","1","19460712","0","DAY03","BIR","t","exhibition",""
"HOM194607282","hairh101","HOM","3","value","3","","6","3","0","0","0","1","","0","0","","0","0","0","","0","","","","","1","","","1","","19460728","2","WAS09","NW2","l","regular","y"
"HOM194608070","hairh101","HOM","1","value","27","","39","8","2","0","1","6","4","3","","3","0","0","0","0","","","","","1","","","1","","1","19460807","0","ALT02","BLG","w","regular","y"
"PH5194608260","hairh101","HOM","1","value","24","","34","7","2","1","1","5","","2","","6","0","1","0","0","","","","","","1","","1","","1","19460826","0","LAN01","PH5","l","regular","y"
"HOM194609081","hairh101","HOM","1","value","27","","","10","","","","1","","1","","6","","","","","","","","","1","","","1","","1","19460908","1","WAS09","NY5","w","regular",""
"HOM194704271","hairh101","HOM","2","value","1","","1","0","0","0","0","0","","0","0","0","0","0","0","0","0","","","","1","","","","","","19470427","1","WAS09","NY5","w","exhibition","y"
"HOM194705031","hairh101","HOM","3","value","1","","1","0","0","0","0","0","","0","0","0","0","0","0","0","0","","","","","","","","1","","19470503","1","PIT06","NY6","l","regular","y"
"HOM194705241","hairh101","HOM","3","value","2","","9","5","","0","0","4","","1","0","0","1","0","0","0","","","","","","","","","","","19470524","1","PIT06","NY5","w","regular","y"
