"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"CAG192405180","alfoa101","CUW","1","6","value","24","4","4","0","2","0","","","","","1","19240518","0","CHI09","CAG","l","regular","y"
"CUE192705090","alfoa101","CUE","1","5","value","27","1","1","0","0","0","","","","","","19270509","0","RIC03","HIL","w","regular","y"
"BLS192705152","alfoa101","CUE","1","5","value","24","0","2","0","0","0","","","","","","19270515","2","BAL13","BLS","l","regular","y"
