"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BIR194104131","gipsa101","BIR","9","1","value","2","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410413","1","PBL01","NY5","w","exhibition","y"
"BIR194104132","gipsa101","BIR","7","1","value","2","2","1","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410413","2","PBL01","NY5","l","exhibition","y"
"BIR194104160","gipsa101","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19410416","0","SHR01","CAG","w","exhibition",""
"BIR194104201","gipsa101","BIR","9","3","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19410420","1","BIR01","NY5","l","exhibition","y"
"BIR194105041","gipsa101","BIR","9","1","value","3","2","0","0","0","0","0","","1","","0","0","0","","0","","","0","","","","","19410504","1","BIR01","NW2","l","exhibition","y"
"BIR194105111","gipsa101","BIR","9","1","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410511","1","BIR01","KCM","l","regular","y"
"BIR194105252","gipsa101","BIR","9","1","value","2","2","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410525","2","BIR01","JAX","w","regular","y"
"MEM194106012","gipsa101","BIR","9","2","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410601","2","MEM02","MEM","l","regular","y"
"BIR194106082","gipsa101","BIR","9","1","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19410608","2","BIR01","MEM","l","regular","y"
"JAX194107020","gipsa101","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19410702","0","JKV01","JAX","l","regular",""
"BIR194107042","gipsa101","BIR","","","value","","","0","","","","","0","","","","","","","","","","","","","","","19410704","2","BIR01","JAX","l","regular",""
"BIR194107061","gipsa101","BIR","9","2","value","1","1","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410706","1","BIR01","SNO","l","regular","y"
"KCM194107131","gipsa101","BIR","9","1","value","3","2","0","0","0","0","0","","1","","0","0","0","","0","","","0","","","","","19410713","1","KAN05","KCM","l","regular","y"
"BIR194107150","gipsa101","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19410715","0","STP02","JAX","l","regular",""
"JAX194107191","gipsa101","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19410719","1","WIN01","JAX","w","regular",""
"JAX194107220","gipsa101","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19410722","0","FAR01","JAX","l","regular",""
"BIR194107271","gipsa101","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19410727","1","BIR01","MEM","l","exhibition",""
"MEM194108031","gipsa101","BIR","9","3","value","2","2","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410803","1","MEM02","MEM","l","regular","y"
"PH5194108090","gipsa101","BIR","9","1","value","1","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","","19410809","0","PHI17","PH5","l","exhibition","y"
"BIR194204160","gipsa101","BIR","9","1","value","3","2","0","0","0","0","0","0","0","","0","1","","","1","","","0","","","","","19420416","0","BIR01","CAG","w","exhibition","y"
"BIR194204192","gipsa101","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19420419","2","BIR01","KCM","l","exhibition",""
