"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"BLS193010051","heffd101","ASB","1","4","value","24","3","3","0","1","0","","","","","1","19301005","1","BAL13","BLS","l","exhibition","y"
"BLS193010120","heffd101","ASB","1","4","value","11","0","1","0","0","0","","","","","0","19301012","0","BAL13","BLS","l","exhibition","y"
"BLS193010191","heffd101","ASB","1","6","value","24","0","2","0","0","0","","","","","1","19301019","1","BAL13","BLS","l","exhibition","y"
"BLS193010192","heffd101","ASB","1","1","value","15","0","4","0","0","0","","","","","1","19301019","2","BAL13","BLS","w","exhibition","y"
"BLS193010260","heffd101","ASB","1","4","value","24","2","4","0","0","0","","","","","1","19301026","0","BAL13","BLS","l","exhibition","y"
"BLS193110040","heffd101","ASB","1","6","value","24","3","2","0","1","0","","","","","","19311004","0","BAL13","BLS","l","exhibition","y"
"BLS193110111","heffd101","ASB","1","6","value","27","3","2","0","2","0","","","","","","19311011","1","BAL13","BLS","w","exhibition","y"
"BLS193110112","heffd101","ASB","1","6","value","15","1","2","0","0","0","","","","","","19311011","2","BAL13","BLS","t","exhibition","y"
"BLS193110180","heffd101","ASB","1","6","value","27","1","2","0","0","0","","","","","","19311018","0","BAL13","BLS","w","exhibition","y"
"BLS193110250","heffd101","ASB","1","6","value","24","0","2","0","0","0","","","","","","19311025","0","BAL13","BLS","l","exhibition","y"
"BLS193210091","heffd101","ASB","1","4","value","27","1","4","0","1","0","","","","","1","19321009","1","BAL14","BLS","w","exhibition","y"
"BLS193210161","heffd101","ASB","1","6","value","24","2","3","0","1","0","","","","","1","19321016","1","BAL14","BLS","l","exhibition","y"
"BLS193210230","heffd101","ASB","1","4","value","24","3","3","0","0","0","","","","","1","19321023","0","BAL14","BLS","l","exhibition","y"
"BLS193309171","heffd101","ASB","1","4","value","27","1","7","1","0","0","","","","","1","19330917","1","BAL14","BLS","w","exhibition","y"
"BLS193309172","heffd101","ASB","1","4","value","21","1","5","0","0","0","","","","","1","19330917","2","BAL14","BLS","w","exhibition","y"
"BLS193310151","heffd101","ASB","1","5","value","24","1","2","0","0","0","","","","","1","19331015","1","BAL14","BLS","l","exhibition","y"
"MLS193910080","heffd101","MLS","1","4","value","27","0","0","1","0","0","","","","","1","19391008","0","BAL09","NNS","w","exhibition","y"
