"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM194404280","jonea103","MEM","1","value","18","","","","","","","4","","","","","","","","","","1","","","1","","","19440428","0","MUS01","CAG","W","exhibition",""
"MEM194404280","jonea103","MEM","1","lower","18","","","","","","","4","","","","","","","","","","","","","","","","19440428","0","MUS01","CAG","W","exhibition",""
"MEM194404280","jonea103","MEM","1","upper","18","","","","","","","4","","","","","","","","","","","","","","","","19440428","0","MUS01","CAG","W","exhibition",""
"CAG194405072","jonea103","CAG","1","value","18","","","","","","","3","","","","","","","","","","","1","","1","","","19440507","2","CHI10","BIR","L","regular",""
"CAG194405072","jonea103","CAG","1","lower","18","","","","","","","3","","","","","","","","","","","","","","","","19440507","2","CHI10","BIR","L","regular",""
"CAG194405072","jonea103","CAG","1","upper","18","","","","","","","3","","","","","","","","","","","","","","","","19440507","2","CHI10","BIR","L","regular",""
"CIA194405120","jonea103","CAG","1","value","24","","36","6","0","0","0","6","","3","","6","0","0","0","2","","","1","","1","","1","19440512","0","COL05","CIA","L","regular","y"
"CIA194405120","jonea103","CAG","1","lower","24","","36","6","0","0","0","6","","3","","6","0","0","0","2","","","","","","","","19440512","0","COL05","CIA","L","regular","y"
"CIA194405120","jonea103","CAG","1","upper","24","","36","6","0","0","0","6","","3","","6","0","0","0","2","","","","","","","","19440512","0","COL05","CIA","L","regular","y"
"KCM194405282","jonea103","CAG","2","value","3","","3","0","0","","0","0","","0","","","0","0","0","","","","","","","1","","19440528","2","KAN05","KCM","L","regular","y"
"KCM194405282","jonea103","CAG","2","lower","3","","","0","0","","0","0","","","","","0","0","0","","","","","","","","","19440528","2","KAN05","KCM","L","regular","y"
"KCM194405282","jonea103","CAG","2","upper","3","","","0","0","","0","0","","","","","0","0","0","","","","","","","","","19440528","2","KAN05","KCM","L","regular","y"
"KCM194405290","jonea103","CAG","1","value","","","","","","","","3","","","","","","","","","","","1","","1","","","19440529","0","STJ01","KCM","L","regular",""
"KCM194405290","jonea103","CAG","1","lower","","","","","","","","3","","","","","","","","","","","","","","","","19440529","0","STJ01","KCM","L","regular",""
"KCM194405290","jonea103","CAG","1","upper","","","","","","","","7","","","","","","","","","","","","","","","","19440529","0","STJ01","KCM","L","regular",""
"CIA194406041","jonea103","CAG","1","value","24","","40","13","0","2","1","7","","5","","2","0","2","0","0","","","1","","1","","1","19440604","1","IND10","CIA","L","regular","y"
"CIA194406041","jonea103","CAG","1","lower","24","","35","13","0","2","1","7","","5","","2","0","2","0","0","","","","","","","","19440604","1","IND10","CIA","L","regular","y"
"CIA194406041","jonea103","CAG","1","upper","24","","40","13","0","2","1","7","","5","","2","0","2","0","0","","","","","","","","19440604","1","IND10","CIA","L","regular","y"
"CVB194406240","jonea103","CAG","1","value","24","","","10","","","","5","","","","","","","","","","","1","","1","","1","19440624","0","IND10","CVB","L","regular",""
"CVB194406240","jonea103","CAG","1","lower","24","","","10","","","","5","","","","","","","","","","","","","","","","19440624","0","IND10","CVB","L","regular",""
"CVB194406240","jonea103","CAG","1","upper","24","","","10","","","","5","","","","","","","","","","","","","","","","19440624","0","IND10","CVB","L","regular",""
