"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"IN9194707260","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19470726","0","IND10","MEM","w","regular",""
"MEM194707300","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19470730","0","GRE01","MEM","w","regular",""
"MEM194708010","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19470801","0","MEM02","MEM","l","regular",""
"KCM194708172","piggl101","IN9","7","1","value","3","3","1","1","0","0","0","","0","","0","0","0","0","0","","","0","","","","","19470817","2","KAN05","KCM","l","regular","y"
"KCM194708190","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19470819","0","CBI01","KCM","l","regular",""
"IN9194708210","piggl101","IN9","1","2","value","1","1","1","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19470821","0","DCT02","KCM","l","regular","y"
"IN9194708242","piggl101","IN9","","","value","","","1","1","","","1","1","","0","","","","","","","","","","","","","19470824","2","IND10","MEM","l","regular",""
"IN9194708242","piggl101","IN9","","","lower","1","1","1","1","","","1","1","","0","","","","","","","","","","","","","19470824","2","IND10","MEM","l","regular",""
"PH5194708262","piggl101","IN9","9","4","value","1","1","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19470826","2","PHI11","PH5","l","exhibition","y"
"CAG194708311","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19470831","1","CHI10","CAG","l","regular",""
"CAG194709011","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19470901","1","CHI10","CAG","l","regular",""
"CAG194709050","piggl101","IN9","7","1","value","4","2","1","1","0","0","0","0","0","","0","2","","","0","","","0","","","","","19470905","0","DCT02","CAG","w","regular","y"
"MEM194709072","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19470907","2","MEM02","MEM","w","regular",""
"MEM194709100","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19470910","0","LRK02","MEM","t","regular",""
"MEM194709110","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19470911","0","LRK02","MEM","w","regular",""
"KCM194709180","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19470918","0","DAV02","KCM","l","exhibition",""
"KCM194709212","piggl101","IN9","7","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470921","2","CBI01","KCM","l","exhibition","y"
"IN9194709220","piggl101","IN9","7","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470922","0","NFN01","KCM","l","exhibition","y"
"IN9194709240","piggl101","IN9","1","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470924","0","LIN01","KCM","l","exhibition","y"
"KCM194804110","piggl101","IN9","7","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","1","","19480411","0","AUS01","KCM","l","exhibition","y"
"KCM194804280","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480428","0","OKC02","KCM","l","exhibition",""
"KCM194804290","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480429","0","OKC02","KCM","w","exhibition",""
"MEM194805120","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480512","0","MEM02","MEM","t","regular",""
"MEM194805130","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480513","0","LRK02","MEM","t","regular",""
"MEM194805140","piggl101","IN9","","","value","","","1","1","","","1","3","","","","","","","","","","","","","","","19480514","0","MEM02","MEM","w","regular",""
"BIR194805161","piggl101","IN9","8","1","value","4","4","0","1","0","0","0","0","0","","0","0","","","0","","","","","","","","19480516","1","BIR01","BIR","l","regular","y"
"BIR194805162","piggl101","IN9","7","2","value","1","1","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19480516","2","BIR01","BIR","l","regular","y"
"BIR194805180","piggl101","IN9","5","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480518","0","BIR01","BIR","l","regular","y"
"KCM194805232","piggl101","IN9","8","1","value","3","3","0","1","1","0","0","1","0","","0","0","","","0","","","","","","","","19480523","2","KAN05","KCM","t","regular","y"
"KCM194805240","piggl101","IN9","8","1","value","4","3","0","2","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","","","","19480524","0","KAN05","KCM","l","regular","y"
"KCM194805250","piggl101","IN9","7","1","value","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480525","0","STJ01","KCM","l","regular","y"
"KCM194805270","piggl101","IN9","2","2","value","1","1","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19480527","0","WIC01","KCM","l","regular","y"
"KCM194805311","piggl101","IN9","9","2","value","1","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480531","1","STL07","KCM","l","regular","y"
"KCM194805312","piggl101","IN9","9","2","value","1","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480531","2","STL07","KCM","l","regular","y"
"IN9194806100","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480610","0","LIM01","CAG","l","regular",""
"IN9194806201","piggl101","IN9","","","value","","","","1","","","","1","","","","","","","","","","","","","1","","19480620","1","LOU05","CVB","l","regular",""
"IN9194806201","piggl101","IN9","","","lower","","1","","1","","","","1","","","","","","","","","","","","","","","19480620","1","LOU05","CVB","l","regular",""
"BIR194806272","piggl101","IN9","7","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","1","","19480627","2","BIR01","BIR","l","regular","y"
"BIR194807010","piggl101","IN9","7","1","value","3","2","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19480701","0","BIR01","BIR","l","regular","y"
"HOM194807070","piggl101","IN9","6","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480707","0","PIT06","HOM","l","exhibition","y"
"PH5194807081","piggl101","IN9","6","1","value","4","3","0","1","0","0","0","","0","","1","0","","","0","","","","","","","","19480708","1","PHI11","PH5","l","exhibition","y"
"PH5194807082","piggl101","IN9","6","1","value","3","3","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19480708","2","PHI11","PH5","t","exhibition","y"
"BLG194807100","piggl101","IN9","5","1","value","4","3","0","0","0","0","0","0","0","","0","1","","","0","","","","","","","","19480710","0","BAL14","BLG","l","exhibition","y"
"NW2194807111","piggl101","IN9","6","1","value","5","5","0","1","0","0","0","2","0","0","0","0","0","","0","0","0","0","1","","","","19480711","1","NWK04","NW2","l","exhibition","y"
"NW2194807112","piggl101","IN9","6","1","value","3","1","1","1","0","0","1","2","0","0","0","2","0","0","0","0","0","0","0","","","","19480711","2","NWK04","NW2","t","exhibition","y"
"PH5194807130","piggl101","IN9","6","1","value","4","4","1","1","0","0","0","","0","","0","0","","","0","","","","","","","","19480713","0","WIL04","PH5","l","exhibition","y"
"NY6194807150","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480715","0","NYC14","NY6","l","exhibition",""
"IN9194807170","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480717","0","IND10","CAG","l","regular",""
"CAG194807182","piggl101","IN9","","","value","","","","1","","","","","","","","","","","","","","","","","","","19480718","2","CHI10","CAG","w","regular",""
"CAG194807182","piggl101","IN9","","","lower","","1","","1","","","","","","","","","","","","","","","","","","","19480718","2","CHI10","CAG","w","regular",""
"CAG194807230","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480723","0","CHI10","CAG","l","regular",""
"KCM194807251","piggl101","IN9","5","1","value","4","3","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","","","","19480725","1","KAN05","KCM","l","regular","y"
"KCM194807252","piggl101","IN9","9","3","value","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","1","","19480725","2","KAN05","KCM","l","regular","y"
"KCM194807261","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480726","1","STL07","KCM","l","regular",""
"KCM194807270","piggl101","IN9","5","1","value","1","0","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19480727","0","KAN05","KCM","l","regular","y"
"KCM194807280","piggl101","IN9","5","1","value","5","3","2","1","0","0","0","1","0","","1","1","","","0","","","0","","","","","19480728","0","STJ01","KCM","w","regular","y"
"IN9194807300","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480730","0","IND10","CVB","w","regular",""
"PH5194808022","piggl101","IN9","2","2","value","1","0","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","","1","","19480802","2","PHI11","PH5","w","exhibition","y"
"BLG194808081","piggl101","IN9","7","2","value","2","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480808","1","BAL14","BLG","l","exhibition","y"
"BLG194808082","piggl101","IN9","4","1","value","4","3","0","0","0","0","0","1","0","","0","1","","","0","","","","","","","","19480808","2","BAL14","BLG","l","exhibition","y"
"IN9194808160","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480816","0","DAY03","KCM","l","regular",""
"IN9194808170","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480817","0","COL05","HOM","l","exhibition",""
"IN9194808190","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480819","0","IND10","CAG","w","regular",""
"IN9194808200","piggl101","IN9","","","value","","","","3","","","","","","","","","","","","","","","","","","","19480820","0","COL05","CAG","w","regular",""
"IN9194808200","piggl101","IN9","","","lower","","3","","3","","","","","","","","","","","","","","","","","","","19480820","0","COL05","CAG","w","regular",""
"IN9194808210","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480821","0","IND10","NY5","w","exhibition",""
"IN9194808221","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480822","1","COL05","NY5","w","exhibition",""
"IN9194808240","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480824","0","RCI01","NY5","w","exhibition",""
"IN9194808260","piggl101","IN9","","","value","","","","3","1","1","","","","","","","","","","","","","","","","","19480826","0","IND10","NY5","w","exhibition",""
"IN9194808260","piggl101","IN9","","","lower","","3","","3","1","1","","","","","","","","","","","","","","","","","19480826","0","IND10","NY5","w","exhibition",""
"IN9194808270","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480827","0","IND10","CVB","l","regular",""
"MEM194808291","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480829","1","MEM02","MEM","w","regular",""
"MEM194808310","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480831","0","GRE02","MEM","w","regular",""
"MEM194809010","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480901","0","GRE01","MEM","w","regular",""
"MEM194809020","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480902","0","MEM02","MEM","l","regular",""
"HOM194809051","piggl101","IN9","5","1","value","4","4","1","1","0","0","0","2","0","0","0","0","0","","0","0","0","0","0","","","","19480905","1","WAS09","HOM","l","exhibition","y"
"NY6194809061","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480906","1","NYC14","NY6","l","exhibition",""
"PH5194809082","piggl101","IN9","5","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19480908","2","PHI11","PH5","l","exhibition","y"
"IN9194809090","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480909","0","NWC01","KCM","l","regular",""
"CAG194809121","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480912","1","CHI10","CAG","l","exhibition",""
"BIR194904180","piggl101","IN9","","1","value","","","","","","","","","","","","","","","","","","","","","","","19490418","0","BIR01","BIR","l","exhibition",""
"BIR194904190","piggl101","IN9","","1","value","","","","","","","","","","","","","","","","","","","","","","","19490419","0","BIR01","BIR","l","exhibition",""
"KCM194904220","piggl101","IN9","","1","value","","","","","","","","","","","","","","","","","","","","","","","19490422","0","MNL01","KCM","l","exhibition",""
"IN9194904280","piggl101","IN9","6","1","value","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19490428","0","CHA03","KCM","l","exhibition","y"
"PH5194905131","piggl101","IN9","9","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","1","","19490513","1","PHI11","PH5","l","regular","y"
"PH5194905132","piggl101","IN9","7","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","1","","19490513","2","PHI11","PH5","l","regular","y"
"IN9194905160","piggl101","IN9","","","value","4","4","1","3","","1","","3","","","","","","","","","","","","","","","19490516","0","COL05","BIR","w","regular",""
"IN9194905170","piggl101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19490517","0","ZAN02","BIR","w","regular",""
"CAG194905221","piggl101","IN9","","1","value","","","","","","","","","","","","","","","","","","","","","","","19490522","1","CHI10","CAG","l","regular",""
"CAG194905222","piggl101","IN9","","1","value","","","","","","","","","","","","","","","","","","","","","","","19490522","2","CHI10","CAG","l","regular",""
"IN9194905240","piggl101","IN9","","1","value","","","1","1","","","1","4","","","","","","","","","","","","","","","19490524","0","DAY03","CAG","w","regular",""
"IN9194905240","piggl101","IN9","","","lower","1","1","1","1","","","1","4","","","","","","","","","","","","","","","19490524","0","DAY03","CAG","w","regular",""
"CAG194905260","piggl101","IN9","6","1","value","4","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19490526","0","MTV01","CAG","w","regular","y"
"KCM194905291","piggl101","IN9","7","1","value","4","4","0","2","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490529","1","KAN05","KCM","l","regular","y"
"KCM194905292","piggl101","IN9","7","2","value","1","0","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","","1","","19490529","2","KAN05","KCM","l","regular","y"
"KCM194905301","piggl101","IN9","7","1","value","3","3","0","1","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490530","1","KAN05","KCM","l","regular","y"
"KCM194905302","piggl101","IN9","7","1","value","4","4","0","2","0","0","0","3","0","0","0","0","0","","0","0","0","0","0","","","","19490530","2","KAN05","KCM","w","regular","y"
"KCM194906010","piggl101","IN9","","1","value","","","","","","","","","","","","","","","","","","","","","","","19490601","0","TUL01","KCM","l","regular",""
"KCM194906040","piggl101","IN9","7","1","value","4","4","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","","","","19490604","0","GIN01","KCM","w","regular","y"
"KCM194906051","piggl101","IN9","","1","value","","","","","","","","","","","","","","","","","","","","","","","19490605","1","ARN01","KCM","l","regular",""
"KCM194906052","piggl101","IN9","7","1","value","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19490605","2","OMA02","KCM","l","regular","y"
"KCM194906060","piggl101","IN9","","","value","","","","1","1","","","1","","","","","","","","","","","","","","","19490606","0","SCI01","KCM","l","regular",""
"KCM194906060","piggl101","IN9","","","lower","1","1","","1","1","","","1","","","","","","","","","","","","","","","19490606","0","SCI01","KCM","l","regular",""
"KCM194906070","piggl101","IN9","7","1","value","4","4","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490607","0","CED01","KCM","l","regular","y"
"KCM194906080","piggl101","IN9","6","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","19490608","0","DAV01","KCM","l","regular","y"
"IN9194906090","piggl101","IN9","","","value","2","2","","2","1","1","","2","","","","","","","","","","","","","","","19490609","0","RCI01","KCM","w","regular",""
