"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CAG192607132","radca101","DAY","3","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19260713","2","CHI09","CAG","l","regular","y"
"NSH193210060","radca101","CAG","2","1","value","5","5","1","2","0","0","0","0","0","","0","0","","","0","","","","","","","","19321006","0","NSH02","NSH","w","lcs","y"
"PTC193307231","radca101","CAG","3","1","value","4","4","1","1","0","0","1","","0","","0","0","","","0","","","","","","","","19330723","1","CLE06","PTC","l","regular","y"
"PTC193307232","radca101","CAG","5","1","value","7","6","1","1","1","0","0","","0","","0","1","","","0","","","","","","","","19330723","2","CLE06","PTC","l","regular","y"
"ASW193309100","radca101","ASW","4","1","value","4","4","1","2","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","19330910","0","CHI10","ASE","w","allstar","y"
"CAG193310050","radca101","CAG","5","1","value","4","3","1","2","0","0","0","","0","","0","1","","","0","","","","","","","","19331005","0","CIN07","SHV","w","exhibition","y"
"ASW193408260","radca101","ASW","2","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","","","","19340826","0","CHI10","ASE","l","allstar","y"
"NY5193409091","radca101","CAG","2","1","value","4","4","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","","19340909","1","NYC16","NY5","w","exhibition","y"
"PH5193409110","radca101","CAG","2","1","value","4","4","0","2","0","0","0","","0","","0","0","","","0","","","","","","","","19340911","0","PHI16","PH5","w","lcs","y"
"CAG193409161","radca101","CAG","2","1","value","4","4","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19340916","1","CHI09","PH5","w","lcs","y"
"PH5193409270","radca101","CAG","2","1","value","5","3","0","1","1","0","0","0","0","","0","2","","","0","","","","","","","","19340927","0","PHI16","PH5","l","lcs","y"
"PH5193409290","radca101","CAG","2","1","value","4","4","0","0","0","0","0","","0","","0","0","","","0","","","0","","","","","19340929","0","PHI16","PH5","l","lcs","y"
"NY5193409302","radca101","CAG","2","1","value","3","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","","19340930","2","NYC16","NY5","l","exhibition","y"
"PH5193410010","radca101","CAG","2","1","value","4","4","1","1","0","0","0","","0","","0","0","","","0","","","","","","","","19341001","0","PHI16","PH5","t","lcs","y"
"PH5193410020","radca101","CAG","2","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","19341002","0","PHI16","PH5","l","lcs","y"
"ASW193508110","radca101","ASW","7","1","value","5","5","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","","","","19350811","0","CHI10","ASE","w","allstar","y"
"ASW193608230","radca101","ASW","4","1","value","4","4","1","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19360823","0","CHI10","ASE","l","allstar","y"
"KCM193705161","radca101","CAG","4","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19370516","1","KAN05","KCM","l","regular","y"
"CAG193708011","radca101","CAG","3","1","value","4","4","1","2","0","0","0","","0","","0","0","0","","1","","","0","","","","","19370801","1","CHI09","DT2","w","regular","y"
"ASW193708080","radca101","ASW","6","1","value","4","3","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","19370808","0","CHI10","ASE","l","allstar","y"
"CAG193709080","radca101","CAG","3","1","value","5","4","1","2","0","0","0","1","0","","0","1","","","0","","","","","","","","19370908","0","DAY03","KCM","w","lcs","y"
"CAG193709120","radca101","CAG","3","1","value","8","6","1","1","1","0","0","","1","","0","1","","","0","","","","","","","","19370912","0","CHI09","KCM","t","lcs","y"
"CAG193709130","radca101","CAG","3","1","value","4","4","1","2","0","0","0","","0","","0","0","","","1","","","","","","","","19370913","0","MIL03","KCM","l","lcs","y"
"KCM193709170","radca101","CAG","3","1","value","4","3","0","1","0","0","0","0","1","","0","0","","","1","","","","","","","","19370917","0","KAN05","KCM","l","lcs","y"
"NAL193709190","radca101","NAL","5","1","value","2","2","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19370919","0","CHI09","NNL","l","allstar","y"
"JAX193803270","radca101","CAG","3","1","value","4","4","2","2","1","","","2","0","","0","0","","","","","","","","","","","19380327","0","JKV01","JAX","w","exhibition","y"
"JAX193804030","radca101","CAG","3","1","value","6","6","0","2","1","0","0","0","0","","0","0","","","","","0","","","","","","19380403","0","JKV01","JAX","t","exhibition","y"
"BIR193805011","radca101","CAG","3","1","value","5","5","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19380501","1","BIR01","BIR","w","exhibition","y"
"BIR193805012","radca101","CAG","3","1","value","4","4","1","1","0","0","0","0","0","","0","0","","","0","","","","","","","","19380501","2","BIR01","BIR","w","exhibition","y"
"BLG193805020","radca101","CAG","3","1","value","4","4","0","1","","","","","0","","0","0","","","","","","","","","","","19380502","0","JAC02","BLG","l","exhibition","y"
"BLG193805030","radca101","CAG","3","1","value","4","4","0","1","","","","","0","","0","0","","","","","","","","","","","19380503","0","NSH02","BLG","l","exhibition","y"
"CAG193806051","radca101","CAG","","","value","","","0","","","","","","","","","","","2","","","","","","","","","19380605","1","CHI09","JAX","l","regular",""
"CAG193806051","radca101","CAG","","","lower","2","2","0","","","","","","","","","","","2","","","","","","","","","19380605","1","CHI09","JAX","l","regular",""
"CAG193806052","radca101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19380605","2","CHI09","JAX","w","regular",""
"CAG193806052","radca101","CAG","","","lower","1","1","","","","","","","","","","","","","","","","","","","","","19380605","2","CHI09","JAX","w","regular",""
"CAG193806060","radca101","CAG","","","value","","","1","1","","","1","1","","","","","","","","","","","","","","","19380606","0","CHI09","JAX","w","regular",""
"CAG193806060","radca101","CAG","","","lower","1","1","1","1","","","","1","","","","","","","","","","","","","","","19380606","0","CHI09","JAX","w","regular",""
"CAG193806280","radca101","CAG","7","1","value","4","3","0","0","0","0","0","","0","","0","1","","","","","","","","","","","19380628","0","MIL03","KCM","l","regular","y"
"KCM193807150","radca101","CAG","","","value","3","3","1","2","1","","1","4","","","","","","","","","","","","","","","19380715","0","WIN01","KCM","w","regular",""
"CAG193808130","radca101","CAG","","","value","","","1","","","","","","","","","","","","","","","","","","","","19380813","0","CHI09","ATN","w","regular",""
"CAG193808130","radca101","CAG","","","lower","1","1","1","","","","","","","","","","","","","","","","1","","","","19380813","0","CHI09","ATN","w","regular",""
