"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CAG194205310","westo102","CAG","4","value","1","","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","","","","","","","","1","","19420531","0","CHI10","MEM","l","regular","y"
"CCB194206090","westo102","CAG","1","value","15","","23","7","0","0","0","3","3","2","0","1","0","0","0","2","0","","","","1","","","1","","","19420609","0","YOU01","CCB","w","regular","y"
"CAG194206142","westo102","CAG","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19420614","2","CHI10","BIR","l","regular",""
"KCM194206300","westo102","CAG","1","value","20","","","","","","","4","4","3","","","","","","","","","","","","1","","1","","","19420630","0","BEL01","KCM","l","regular",""
"KCM194207022","westo102","CAG","2","value","8","","14","2","0","0","0","1","","3","0","1","0","0","0","0","0","","","","","1","","","1","","19420702","2","KAN05","KCM","l","regular","y"
"CCB194207051","westo102","CAG","2","value","24","","35","8","0","0","0","4","","2","0","3","0","0","0","1","0","","","","","","","","1","","19420705","1","CLE06","CCB","l","regular","y"
"NY5194207261","westo102","CAG","2","value","6","","12","3","0","0","0","2","","2","0","3","0","0","0","0","0","","","","","","","","1","","19420726","1","NYC16","NY5","l","exhibition","y"
"PH5194207300","westo102","CAG","1","value","9","","14","5","0","0","0","3","","","0","","0","0","0","","0","","","","","1","","1","","","19420730","0","PHI17","PH5","l","exhibition","y"
"HOM194208030","westo102","CAG","1","value","15","","","2","","","2","4","","","","","","","","","","","","","","","","1","","1","19420803","0","NPN01","HOM","l","exhibition",""
"BLG194208100","westo102","CAG","1","value","12","2","21","8","1","0","0","4","","0","0","3","1","0","0","","0","","","","","","","1","","","19420810","0","YOR03","BLG","l","exhibition","y"
"NW2194208160","westo102","CAG","1","value","24","","36","10","2","0","1","5","","0","","1","0","0","0","0","","","","","","1","","1","","1","19420816","0","NWK04","NW2","l","exhibition","y"
"HOM194208182","westo102","CAG","3","value","8","","11","3","0","0","0","1","","0","0","1","0","0","0","","0","","","","","","","","1","","19420818","2","CAN03","HOM","l","exhibition","y"
"CAG194208201","westo102","CAG","1","value","27","","44","11","0","0","0","5","","8","","","0","0","0","0","","","","","","1","","1","","1","19420820","1","RCI01","CCB","l","regular","y"
"KCM194208232","westo102","CAG","1","value","7","","16","6","0","0","0","6","","3","0","1","0","0","0","","0","","","","","1","","1","","","19420823","2","KAN05","KCM","l","regular","y"
"HOM194305040","westo102","HOM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19430504","0","DAY03","BLG","l","exhibition",""
"BLG194305190","westo102","HOM","1","value","20","","","7","","","","2","2","2","","2","","","","","","","","","","","","1","","","19430519","0","POR01","BLG","t","regular",""
"BLG194305301","westo102","HOM","2","value","18","","31","8","0","0","0","4","","3","0","2","1","0","0","","0","","","","","1","","","1","","19430530","1","BAL14","BLG","l","regular","y"
"NY6194306030","westo102","HOM","1","value","21","","","9","","","","4","","","","","","","","","","","","","1","","","1","","1","19430603","0","NPN01","NY6","w","regular",""
"PH5194306050","westo102","HOM","3","value","3","","7","1","0","0","0","2","","2","0","","0","0","0","0","0","","","","","","","","","","19430605","0","PHI17","PH5","l","regular","y"
"HOM194306080","westo102","HOM","2","value","1","","","","","","","","","","","","","","","","","","","","","","","","","","19430608","0","COL05","NY6","l","regular",""
"HOM194306080","westo102","HOM","2","upper","3","","","","","","","","","","","","","","","","","","","","","","","","","","19430608","0","COL05","NY6","l","regular",""
"KCM194307200","westo102","CAG","1","value","9","","15","6","0","0","0","4","","0","0","0","0","0","0","","0","","","","","1","","1","","","19430720","0","OKC02","KCM","l","regular","y"
"CAG194308180","westo102","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19430818","0","IND10","BLG","w","exhibition",""
"MEM194308240","westo102","CAG","1","value","9","","","4","1","1","","2","2","","","","","","","","","","","","","1","","1","","","19430824","0","WAC01","MEM","l","regular",""
"CAG194309030","westo102","CAG","1","value","15","","29","8","0","0","1","10","","6","0","2","1","0","0","1","0","","","","","1","","1","","","19430903","0","DAV01","NY6","l","exhibition","y"
"CAG194309080","westo102","CAG","1","value","21","","28","7","0","0","0","1","","1","","","0","0","0","0","","","","","1","","","1","","1","19430908","0","MIL03","MEM","w","regular","y"
"BIR194404022","westo102","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440402","2","BIR01","BIR","l","exhibition",""
"MEM194404090","westo102","CAG","1","value","","","","","","","","","","","","","","","","","","","","","1","","","1","","","19440409","0","MEM03","MEM","w","exhibition",""
"MEM194404161","westo102","CAG","4","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440416","1","DAL01","MEM","l","exhibition",""
"MEM194404170","westo102","CAG","1","value","24","","","5","","","","3","","","","","","","","","","","","","","1","","1","","1","19440417","0","FTW01","MEM","l","exhibition",""
"MEM194404230","westo102","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19440423","0","HOU04","MEM","l","exhibition",""
"MEM194404280","westo102","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19440428","0","MUS01","MEM","l","exhibition",""
"MEM194404302","westo102","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19440430","2","LRK02","MEM","l","exhibition",""
"CAG194405072","westo102","CAG","2","value","3","","","","","","","","","","","","","","","","","","","","","","","","1","","19440507","2","CHI10","BIR","l","regular",""
"CIA194405110","westo102","CAG","1","value","24","","","12","","1","","9","","","","","","","","","","","","","","1","","1","","1","19440511","0","FOR05","CIA","l","regular",""
"CAG194405141","westo102","CAG","3","value","6","","7","1","0","0","0","0","0","1","0","1","1","0","0","1","0","","","","","","","","1","","19440514","1","CHI10","MEM","l","regular","y"
"KCM194405290","westo102","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440529","0","STJ01","KCM","l","regular",""
"CAG194407130","westo102","CIA","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19440713","0","TER01","CAG","l","regular",""
"CIA194407240","westo102","CIA","1","value","6","","","","","","","1","","","","","","","","","","","","","","","","1","","","19440724","0","DAY03","BIR","w","regular",""
